date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2019/4/11,42,2019,4,29,11,48,9,1
2019/4/12,42,2019,4,37,19,47,7,9
2019/4/13,42,2019,4,63,19,44,8,2
2019/4/14,42,2019,4,59,18,51,9,1
2019/4/15,42,2019,4,56,20,48,11,11
2019/4/16,42,2019,4,63,22,51,12,7
2019/4/17,42,2019,4,70,24,47,10,5
2019/4/18,42,2019,4,68,22,49,10,1
2019/4/19,42,2019,4,65,26,56,10,2
2019/4/20,42,2019,4,69,26,51,7,2
2019/4/21,42,2019,4,73,33,67,13,3
2019/4/22,42,2019,4,86,28,38,9,2
2019/4/23,42,2019,4,78,13,40,5,1
2019/4/24,42,2019,4,40,19,37,8,2
2019/4/25,42,2019,4,53,21,42,7,1
2019/4/26,42,2019,4,51,8,39,5, 
2019/4/27,42,2019,4,34,16,40,5,4
2019/4/28,42,2019,4,52,12,38,3, 
2019/4/29,42,2019,4,44,7,37,8, 
2019/4/30,42,2019,4,22,15,41,5,1
2019/5/1,42,2019,5,40,43,66,7,2
2019/5/2,42,2019,5,84,26,63,8,3
2019/5/3,42,2019,5,67,21,73,8,2
2019/5/4,42,2019,5,64,24,70,8,4
2019/5/5,42,2019,5,71,30,60,8,3
2019/5/6,42,2019,5,78,15,47,6,1
2019/5/7,42,2019,5,44,15,54,9,5
2019/5/8,42,2019,5,48,19,44,7,5
2019/5/9,42,2019,5,64,20,54,13,3
2019/5/10,42,2019,5,61,25,67,11,4
2019/5/11,42,2019,5,72,33,62,7,3
2019/5/12,42,2019,5,86,31,49,13,3
2019/5/13,42,2019,5,85,21,44,8,7
2019/5/14,42,2019,5,63,17,46,9,7
2019/5/15,42,2019,5,57,20,51,11,5
2019/5/16,42,2019,5,61,15,45,5,3
2019/5/17,42,2019,5,52,8,35,4, 
2019/5/18,42,2019,5,23,6,31,3,1
2019/5/19,42,2019,5,23,10,33,9,3
2019/5/20,42,2019,5,31,14,46,9,1
2019/5/21,42,2019,5,36,23,76,12,2
2019/5/22,42,2019,5,59,30,82,7,1
2019/5/23,42,2019,5,71,30,66,7, 
2019/5/24,42,2019,5,73,25,60,8,2
2019/5/25,42,2019,5,71,27,62,5,6
2019/5/26,42,2019,5,72,24,56,3,2
2019/5/27,42,2019,5,59,17,46,8,2
2019/5/28,42,2019,5,41,13,54,9,2
2019/5/29,42,2019,5,40,63,78,12,3
2019/5/30,42,2019,5,66,24,57,8,1
2019/5/31,42,2019,5,67,22,49,6,3
2019/6/1,42,2019,6,67,29,36,8,3
2019/6/2,42,2019,6,84,19,42,7,4
2019/6/3,42,2019,6,61,23,42,8,4
2019/6/4,42,2019,6,61,26,43,7,1
2019/6/5,42,2019,6,70,33,44,6,7
2019/6/6,42,2019,6,79,28,51,3,5
2019/6/7,42,2019,6,58,16,52,8,1
2019/6/8,42,2019,6,51,18,45,5,2
2019/6/9,42,2019,6,56,15,42,5, 
2019/6/10,42,2019,6,57,12,40,4,1
2019/6/11,42,2019,6,41,12,36,5,1
2019/6/12,42,2019,6,43,18,46,6,4
2019/6/13,42,2019,6,59,22,35,8,5
2019/6/14,42,2019,6,63,18,59,9,1
2019/6/15,42,2019,6,45,21,50,4,2
2019/6/16,42,2019,6,64,16,48,7,3
2019/6/17,42,2019,6,51,15,36,8,2
2019/6/18,42,2019,6,48,25,66,9,4
2019/6/19,42,2019,6,73,40,69,9,2
2019/6/20,42,2019,6,95,39,49,10,4
2019/6/21,42,2019,6,97,36,52,6,3
2019/6/22,42,2019,6,95,11,40,2,1
2019/6/23,42,2019,6,38,10,42,6, 
2019/6/24,42,2019,6,35,22,53,8,9
2019/6/25,42,2019,6,67,19,35,6,2
2019/6/26,42,2019,6,49,13,22,3,1
2019/6/27,42,2019,6,29,11,26,5,2
2019/6/28,42,2019,6,26,21,25,4,1
2019/6/29,42,2019,6,40,15,40,4,1
2019/6/30,42,2019,6,33,15,53,8,2
2019/1/1,42,2019,1,45,12,34,5, 
2019/1/2,42,2019,1,52,10,31,8,1
2019/1/3,42,2019,1,35,8,31,11,1
2019/1/4,42,2019,1,34,20,36,11,1
2019/1/5,42,2019,1,64,29,34,9,1
2019/1/6,42,2019,1,85,13,32,16,2
2019/1/7,42,2019,1,48,23,36,16,2
2019/1/8,42,2019,1,68,11,29,8,1
2019/1/9,42,2019,1,46,10,22,15,1
2019/1/10,42,2019,1,38,12,24,13,1
2019/1/11,42,2019,1,47,14,30,9,1
2019/1/12,42,2019,1,52,17,31,9, 
2019/1/13,42,2019,1,54,12,33,9,1
2019/1/14,42,2019,1,44,36,68,15,2
2019/1/15,42,2019,1,100,16,33,9,2
2019/1/16,42,2019,1,48,8,31,9,1
2019/1/17,42,2019,1,36,17,35,13,2
2019/1/18,42,2019,1,48,19,31,13,2
2019/1/19,42,2019,1,61,21,38,6,1
2019/1/20,42,2019,1,58,11,31,10,1
2019/1/21,42,2019,1,36,22,35,15,1
2019/1/22,42,2019,1,56,26,36,11,1
2019/1/23,42,2019,1,75,27,48,15,2
2019/1/24,42,2019,1,74,10,33,5,2
2019/1/25,42,2019,1,63,15,31, , 
2019/1/26,42,2019,1,49,10,33, , 
2019/1/27,42,2019,1,43, , , , 
2019/1/28,42,2019,1,39, , , , 
2019/1/29,42,2019,1,63,20,35, , 
2019/1/30,42,2019,1,59,13,23, , 
2019/1/31,42,2019,1,39,15,28, , 
2019/2/1,42,2019,2,52, , , , 
2019/2/2,42,2019,2,58, , , , 
2019/2/3,42,2019,2,66, , , , 
2019/2/4,42,2019,2,60,25,26, , 
2019/2/5,42,2019,2,65,17,30, , 
2019/2/6,42,2019,2,61,22,22, , 
2019/2/7,42,2019,2,64, , , , 
2019/2/8,42,2019,2,48, , , , 
2019/2/9,42,2019,2,38, , , , 
2019/2/10,42,2019,2,41,15,31, , 
2019/2/11,42,2019,2,44,14,27, , 
2019/2/12,42,2019,2,59,32,39, , 
2019/2/13,42,2019,2,80, , , , 
2019/2/14,42,2019,2,77, , , , 
2019/2/15,42,2019,2,70, , , , 
2019/2/16,42,2019,2,67,28,35, , 
2019/2/17,42,2019,2,78,22,29, , 
2019/2/18,42,2019,2,63,38,31, , 
2019/2/19,42,2019,2,28, , , , 
2019/2/20,42,2019,2,30, , , , 
2019/2/21,42,2019,2,71, , , , 
2019/2/22,42,2019,2,78,18,37, , 
2019/2/23,42,2019,2,58,19,36, , 
2019/2/24,42,2019,2,59,27,46, , 
2019/2/25,42,2019,2,66, , , , 
2019/2/26,42,2019,2,91, , , , 
2019/2/27,42,2019,2,89, , , , 
2019/2/28,42,2019,2,59,29,45, , 
2019/3/1,42,2019,3,77,39,43, , 
2019/3/2,42,2019,3,89,11,32, , 
2019/3/3,42,2019,3,38, , , , 
2019/3/4,42,2019,3,39, , , , 
2019/3/5,42,2019,3,72, , , , 
2019/3/6,42,2019,3,59,46,47, , 
2019/3/7,42,2019,3,123,20,40, , 
2019/3/8,42,2019,3,57,20,36, , 
2019/3/9,42,2019,3,62, , , , 
2019/3/10,42,2019,3,18, , , , 
2019/3/11,42,2019,3,46, , , , 
2019/3/12,42,2019,3,78,12,36, , 
2019/3/13,42,2019,3,34,12,37, , 
2019/3/14,42,2019,3,25,11,40, , 
2019/3/15,42,2019,3,41, , , , 
2019/3/16,42,2019,3,44, , , , 
2019/3/17,42,2019,3,72, , , , 
2019/3/18,42,2019,3,45,13,44, , 
2019/3/19,42,2019,3,53,16,41, , 
2019/3/20,42,2019,3,46,33,45, , 
2019/3/21,42,2019,3,65, , , , 
2019/3/22,42,2019,3,95, , , , 
2019/3/23,42,2019,3,71, , , , 
2019/3/24,42,2019,3,46,14,33, , 
2019/3/25,42,2019,3,49,45,60, , 
2019/3/26,42,2019,3,88,38,73,6,2
2019/3/27,42,2019,3,87,30,63,10,2
2019/3/28,42,2019,3,75,30,50,12,2
2019/3/29,42,2019,3,69,29,58,10,1
2019/3/30,42,2019,3,70,18,42,4, 
2019/3/31,42,2019,3,48,13,48,9,1
2018/10/1,42,2018,10,51,13,34,11,1
2018/10/2,42,2018,10,42,18,43,11,2
2018/10/3,42,2018,10,59,24,34,10,3
2018/10/4,42,2018,10,71,9,23,4,2
2018/10/5,42,2018,10,26,27,33,2,1
2018/10/6,42,2018,10,59,15,33,6,1
2018/10/7,42,2018,10,44,15,40,6,1
2018/10/8,42,2018,10,52,20,41,9,2
2018/10/9,42,2018,10,63,23,42,11,1
2018/10/10,42,2018,10,68,12,32,8,1
2018/10/11,42,2018,10,45,14,35,11, 
2018/10/12,42,2018,10,54,13,36,11,1
2018/10/13,42,2018,10,46,12,34,6,4
2018/10/14,42,2018,10,43,12,41,10,1
2018/10/15,42,2018,10,48,16,46,10, 
2018/10/16,42,2018,10,62,16,43,9, 
2018/10/17,42,2018,10,65,19,56,12,2
2018/10/18,42,2018,10,64,12,37,10,2
2018/10/19,42,2018,10,41,11,33,8, 
2018/10/20,42,2018,10,34,10,35,7,2
2018/10/21,42,2018,10,43,16,33,9,3
2018/10/22,42,2018,10,57,19,27,11, 
2018/10/23,42,2018,10,62,22,42,10,1
2018/10/24,42,2018,10,64,22,43,10,1
2018/10/25,42,2018,10,67,22,37,9,4
2018/10/26,42,2018,10,64,18,38,7,1
2018/10/27,42,2018,10,49,11,35,5,1
2018/10/28,42,2018,10,39,20,51,11,2
2018/10/29,42,2018,10,58,14,35,11, 
2018/10/30,42,2018,10,44,11,29,11,1
2018/10/31,42,2018,10,47,15,36,10, 
2018/11/1,42,2018,11,49,11,34,12, 
2018/11/2,42,2018,11,43,23,36,10,7
2018/11/3,42,2018,11,62,20,43,8,2
2018/11/4,42,2018,11,67,21,43,14,2
2018/11/5,42,2018,11,69,17,33,13,1
2018/11/6,42,2018,11,61,20,36,13,4
2018/11/7,42,2018,11,64,22,39,7,3
2018/11/8,42,2018,11,73,14,33,9,1
2018/11/9,42,2018,11,44,22,38,11, 
2018/11/10,42,2018,11,68,21,46,9,2
2018/11/11,42,2018,11,72,23,38,10, 
2018/11/12,42,2018,11,68,12,34,11,1
2018/11/13,42,2018,11,51,8,31,10,1
2018/11/14,42,2018,11,36,8,30,11,1
2018/11/15,42,2018,11,33,12,25,12,3
2018/11/16,42,2018,11,47,16,38,9,1
2018/11/17,42,2018,11,55,21,36,8,1
2018/11/18,42,2018,11,68,14,31,12, 
2018/11/19,42,2018,11,47,20,37,13,1
2018/11/20,42,2018,11,61,22,33,12,5
2018/11/21,42,2018,11,72,15,33,9,1
2018/11/22,42,2018,11,55,12,30,9,1
2018/11/23,42,2018,11,43,13,31,12,9
2018/11/24,42,2018,11,55,24,37,9,2
2018/11/25,42,2018,11,70,26,32,14, 
2018/11/26,42,2018,11,79,21,26,12,2
2018/11/27,42,2018,11,61,30,27,14,1
2018/11/28,42,2018,11,80,21,29,14,1
2018/11/29,42,2018,11,58,21,38,14,1
2018/11/30,42,2018,11,59,43,40,12,1
2018/12/1,42,2018,12,98,42,33,7,3
2018/12/2,42,2018,12,88,20,31,9,2
2018/12/3,42,2018,12,52,14,30,7,1
2018/12/4,42,2018,12,35,28,29,9,1
2018/12/5,42,2018,12,61,23,25,11,1
2018/12/6,42,2018,12,58,16,27,8,1
2018/12/7,42,2018,12,50,7,26,7,1
2018/12/8,42,2018,12,35,9,27,5,2
2018/12/9,42,2018,12,36,7,25,8,1
2018/12/10,42,2018,12,33,10,20,10,2
2018/12/11,42,2018,12,36,11,30,10,1
2018/12/12,42,2018,12,43,17,25,13,1
2018/12/13,42,2018,12,62,16,29,12,1
2018/12/14,42,2018,12,54,10,27,13,1
2018/12/15,42,2018,12,42,16,24,11,2
2018/12/16,42,2018,12,51,21,33,9,1
2018/12/17,42,2018,12,59,15,31,12,1
2018/12/18,42,2018,12,51,17,38,16,2
2018/12/19,42,2018,12,54,22,33,20,1
2018/12/20,42,2018,12,66,13,32,12,2
2018/12/21,42,2018,12,47,17,35,9,1
2018/12/22,42,2018,12,53,16,31,8,1
2018/12/23,42,2018,12,54,12,31,9,1
2018/12/24,42,2018,12,46,9,27,12,1
2018/12/25,42,2018,12,37,15,26,11,1
2018/12/26,42,2018,12,47,11,30,11,1
2018/12/27,42,2018,12,41,12,28,8,1
2018/12/28,42,2018,12,32,8,30,9, 
2018/12/29,42,2018,12,34,9,28,5,1
2018/12/30,42,2018,12,37, , , , 
2018/7/1,42,2018,7,34,12,15,3,3
2018/7/2,42,2018,7,35,17,20,1,1
2018/7/3,42,2018,7,39,19,24,3,2
2018/7/4,42,2018,7,45,27,21,6,2
2018/7/5,42,2018,7,43,16,21,6, 
2018/7/6,42,2018,7,27,9,22,7, 
2018/7/7,42,2018,7,29,11,15,5,3
2018/7/8,42,2018,7,33,19,16,6,2
2018/7/9,42,2018,7,49,23,20,5,1
2018/7/10,42,2018,7,47,19,25,6,3
2018/7/11,42,2018,7,44,30,23,6,1
2018/7/12,42,2018,7,58,34,21,7,7
2018/7/13,42,2018,7,71,24,19,6,3
2018/7/14,42,2018,7,53,23,94,7,4
2018/7/15,42,2018,7,56,30,23,6,3
2018/7/16,42,2018,7,72,39,27,9,5
2018/7/17,42,2018,7,85,54,32,9,5
2018/7/18,42,2018,7,118,62,43,12,8
2018/7/19,42,2018,7,145,56,51,10,3
2018/7/20,42,2018,7,132,12,18,3,2
2018/7/21,42,2018,7,33,13,12,2,4
2018/7/22,42,2018,7,31,19,14,6,4
2018/7/23,42,2018,7,43,22,14,5,2
2018/7/24,42,2018,7,51,22,26,7,2
2018/7/25,42,2018,7,55,32,35,8,3
2018/7/26,42,2018,7,68,30,35,7,1
2018/7/27,42,2018,7,67,23,31,5, 
2018/7/28,42,2018,7,62,21,24,2, 
2018/7/29,42,2018,7,52,10,33,4,1
2018/7/30,42,2018,7,37,15,27,4,3
2018/7/31,42,2018,7,47,17,31,4,2
2018/8/1,42,2018,8,44,19,32,4,2
2018/8/2,42,2018,8,54,25,27,4,4
2018/8/3,42,2018,8,63,28,21,5,3
2018/8/4,42,2018,8,62,23,23,8,5
2018/8/5,42,2018,8,58,30,32,7,1
2018/8/6,42,2018,8,63,29,44,8,1
2018/8/7,42,2018,8,66,14,36,7,1
2018/8/8,42,2018,8,43,14,31,5, 
2018/8/9,42,2018,8,36,19,44,10,3
2018/8/10,42,2018,8,50,34,52,10,5
2018/8/11,42,2018,8,75,16,17,3,3
2018/8/12,42,2018,8,41,12,16,4,6
2018/8/13,42,2018,8,33,15,27,4,3
2018/8/14,42,2018,8,37,16,17,3,3
2018/8/15,42,2018,8,36,16,19,4,4
2018/8/16,42,2018,8,44,15,33,6,2
2018/8/17,42,2018,8,45,19,42,7,3
2018/8/18,42,2018,8,57,28,36,6,4
2018/8/19,42,2018,8,73,28,39,10,5
2018/8/20,42,2018,8,76,21,22,6,3
2018/8/21,42,2018,8,54,12,14,2,1
2018/8/22,42,2018,8,29,21,22,2,4
2018/8/23,42,2018,8,38,30,30,3,1
2018/8/24,42,2018,8,50,20,16,3,5
2018/8/25,42,2018,8,51,14,12,2,6
2018/8/26,42,2018,8,37,18,11,3,4
2018/8/27,42,2018,8,44,24,16,6,2
2018/8/28,42,2018,8,48,17,12,3,8
2018/8/29,42,2018,8,42,17,12,3,4
2018/8/30,42,2018,8,25,14,12,4, 
2018/8/31,42,2018,8,26,8,12,5,2
2018/9/1,42,2018,9,26, , , , 
2018/9/3,42,2018,9,53,15,8,5,2
2018/9/4,42,2018,9,35,19,41,8, 
2018/9/5,42,2018,9,56,27,33,6,11
2018/9/6,42,2018,9,67,21,44,6,1
2018/9/7,42,2018,9,48,16,44,7, 
2018/9/8,42,2018,9,45,9,40,5,1
2018/9/9,42,2018,9,24,8,40,7, 
2018/9/10,42,2018,9,29,16,35,6,8
2018/9/11,42,2018,9,53,20,29,8,5
2018/9/12,42,2018,9,56,21,20,7,10
2018/9/13,42,2018,9,56,23,13,6,3
2018/9/14,42,2018,9,52,15,27,4,2
2018/9/15,42,2018,9,38,12,32,4, 
2018/9/16,42,2018,9,34,18,32,6,2
2018/9/17,42,2018,9,51,22,51,10,2
2018/9/18,42,2018,9,63,17,45,11,2
2018/9/19,42,2018,9,51,23,32,9, 
2018/9/20,42,2018,9,45,23,41,6, 
2018/9/21,42,2018,9,38,14,42,8,1
2018/9/22,42,2018,9,40,23,39,7,1
2018/9/23,42,2018,9,62,25,39,7,2
2018/9/24,42,2018,9,69,17,41,8,1
2018/9/25,42,2018,9,54,15,33,8,2
2018/9/26,42,2018,9,51,10,35,7,1
2018/9/27,42,2018,9,33,13,35,8,2
2018/9/28,42,2018,9,40,10,25,5,1
2018/9/29,42,2018,9,31,8,38,2,1
2018/9/30,42,2018,9,23,16,43,8, 
2018/4/1,42,2018,4,81,18,38,9,4
2018/4/2,42,2018,4,56,19,36,11,3
2018/4/3,42,2018,4,57,24,36,9,4
2018/4/4,42,2018,4,63,24,31,7,7
2018/4/5,42,2018,4,61,26,40,6,2
2018/4/6,42,2018,4,57,25,43,5, 
2018/4/7,42,2018,4,68,17,54,4,2
2018/4/8,42,2018,4,52,29,67,7,4
2018/4/9,42,2018,4,66,25,52,7,3
2018/4/10,42,2018,4,61,22,39,3,1
2018/4/11,42,2018,4,55,24,44,11, 
2018/4/12,42,2018,4,64,15,47,11,4
2018/4/13,42,2018,4,56,22,53,3,2
2018/4/14,42,2018,4,42,38,45,7,2
2018/4/15,42,2018,4,69,56,43,10,1
2018/4/16,42,2018,4,87,48,38,11,4
2018/4/17,42,2018,4,87,38,46,11,2
2018/4/18,42,2018,4,77,33,51,13,1
2018/4/19,42,2018,4,70,28,63,16,2
2018/4/20,42,2018,4,66,29,42,11,8
2018/4/21,42,2018,4,75,25,42,4,4
2018/4/22,42,2018,4,68,24,39,5,3
2018/4/23,42,2018,4,70,22,40,5,2
2018/4/24,42,2018,4,33,16,45,8, 
2018/4/25,42,2018,4,50,20,49,9,1
2018/4/26,42,2018,4,59,21,57,11,2
2018/4/27,42,2018,4,61,25,82,11,2
2018/4/28,42,2018,4,77,46,92,7,1
2018/4/29,42,2018,4,110,42,80,9,6
2018/4/30,42,2018,4,111,36,43,6,6
2018/5/1,42,2018,5,97,21,36,6,1
2018/5/2,42,2018,5,39,27,53,6,1
2018/5/3,42,2018,5,56,19,56,6, 
2018/5/4,42,2018,5,63,15,54,6, 
2018/5/5,42,2018,5,55,28,53,3,2
2018/5/6,42,2018,5,57,33,28,6, 
2018/5/7,42,2018,5,43,12,40,9, 
2018/5/8,42,2018,5,31,16,41,6, 
2018/5/9,42,2018,5,50,14,45,10, 
2018/5/10,42,2018,5,50,19,47,13,5
2018/5/11,42,2018,5,60,19,45,4,5
2018/5/12,42,2018,5,64,16,38,4,1
2018/5/13,42,2018,5,37,22,53,11,1
2018/5/14,42,2018,5,63,30,67,18,3
2018/5/15,42,2018,5,89,34,45,8,3
2018/5/16,42,2018,5,84,42,35,3,2
2018/5/17,42,2018,5,89,31,24,3,1
2018/5/18,42,2018,5,66,15,35,5, 
2018/5/19,42,2018,5,40,11,41,4,1
2018/5/20,42,2018,5,42,11,40,6,4
2018/5/21,42,2018,5,43,10,43,10,2
2018/5/22,42,2018,5,36,12,37,6,6
2018/5/23,42,2018,5,35,18,53,9,8
2018/5/24,42,2018,5,57,23,50,13,5
2018/5/25,42,2018,5,62,20,49,6,4
2018/5/26,42,2018,5,55,17,43,6,8
2018/5/27,42,2018,5,48,17,36,8,5
2018/5/28,42,2018,5,49,17,35,10,6
2018/5/29,42,2018,5,56,20,29,10,3
2018/5/30,42,2018,5,60,25,48,10,3
2018/5/31,42,2018,5,65,22,57,9,1
2018/6/1,42,2018,6,65,25,54,10,4
2018/6/2,42,2018,6,64,24,44,8,9
2018/6/3,42,2018,6,72,25,48,10,2
2018/6/4,42,2018,6,73,18,37,8,2
2018/6/5,42,2018,6,52,12,29,11,1
2018/6/6,42,2018,6,38,16,38,10,2
2018/6/7,42,2018,6,51,19,23,7,1
2018/6/8,42,2018,6,47,28,44,9,1
2018/6/9,42,2018,6,67,33,37,6,1
2018/6/10,42,2018,6,77,13,26,9, 
2018/6/11,42,2018,6,36,10,42,8,1
2018/6/12,42,2018,6,36,12,40,6,1
2018/6/13,42,2018,6,45,19,34,9,2
2018/6/14,42,2018,6,58,22,41,7,1
2018/6/15,42,2018,6,65,19,46,6,2
2018/6/16,42,2018,6,58,20,52,6,2
2018/6/17,42,2018,6,61,16,39,10,2
2018/6/18,42,2018,6,50,14,38,7,2
2018/6/19,42,2018,6,38,13,31,10, 
2018/6/20,42,2018,6,37,21,43,8,2
2018/6/21,42,2018,6,61,24,47,12,4
2018/6/22,42,2018,6,71,23,44,9,1
2018/6/23,42,2018,6,68,19,47,7,2
2018/6/24,42,2018,6,63,20,54,8,1
2018/6/25,42,2018,6,61,20,22,4,1
2018/6/26,42,2018,6,42,19,11,2,1
2018/6/27,42,2018,6,33,22,12,3,1
2018/6/28,42,2018,6,34,17,40,6, 
2018/6/29,42,2018,6,39,17,16,4,3
2018/6/30,42,2018,6,40,11,13,1,1
2018/1/1,42,2018,1,50,16,30,10,2
2018/1/2,42,2018,1,50,27,31,9,2
2018/1/3,42,2018,1,71,8,25,11, 
2018/1/4,42,2018,1,37,12,27,10, 
2018/1/5,42,2018,1,45,13,31,9,1
2018/1/6,42,2018,1,47,14,30,9,2
2018/1/7,42,2018,1,51,18,27,9, 
2018/1/8,42,2018,1,37,20,31,8, 
2018/1/9,42,2018,1,65,12,33,6, 
2018/1/10,42,2018,1,42,8,40,7, 
2018/1/11,42,2018,1,35,10,30,7, 
2018/1/12,42,2018,1,35,17,27,12, 
2018/1/13,42,2018,1,53,24,29,10,5
2018/1/14,42,2018,1,78,34,42,21,3
2018/1/15,42,2018,1,83,22,34,11,4
2018/1/16,42,2018,1,52,16,33,13, 
2018/1/17,42,2018,1,31,27,35,17, 
2018/1/18,42,2018,1,76,46,39,15,4
2018/1/19,42,2018,1,122,32,33,14,2
2018/1/20,42,2018,1,88,30,38,11,2
2018/1/21,42,2018,1,80,21,31,13,2
2018/1/22,42,2018,1,62,27,33,10,1
2018/1/23,42,2018,1,78,11,31,5,2
2018/1/24,42,2018,1,42,9,29,9,1
2018/1/25,42,2018,1,32,8,29,9, 
2018/1/26,42,2018,1,28,13,29,13,2
2018/1/27,42,2018,1,50,20,28,10, 
2018/1/28,42,2018,1,58,21,32,11, 
2018/1/29,42,2018,1,67,13,30,8,1
2018/1/30,42,2018,1,49,14,27,14,2
2018/1/31,42,2018,1,51,14,29,13,2
2018/2/1,42,2018,2,53,12,27,14, 
2018/2/2,42,2018,2,49,21,30,12,3
2018/2/3,42,2018,2,58,11,29,4, 
2018/2/4,42,2018,2,40,12,31,7, 
2018/2/5,42,2018,2,44,16,31,8, 
2018/2/6,42,2018,2,51,10,33,9, 
2018/2/7,42,2018,2,36,17,38,12,2
2018/2/8,42,2018,2,58,23,36,16,4
2018/2/9,42,2018,2,73,23,32,12,1
2018/2/10,42,2018,2,57,20,34,5,1
2018/2/11,42,2018,2,57,17,35,6,1
2018/2/12,42,2018,2,53,15,35,10, 
2018/2/13,42,2018,2,47,17,44,13, 
2018/2/14,42,2018,2,51,30,35,19, 
2018/2/15,42,2018,2,70,39,23,16, 
2018/2/16,42,2018,2,83,17,41,11,1
2018/2/17,42,2018,2,53,11,36,12,2
2018/2/18,42,2018,2,40,19,32,10, 
2018/2/19,42,2018,2,62,25,38,12, 
2018/2/20,42,2018,2,74,27,40,11,1
2018/2/21,42,2018,2,75,18,35,11,2
2018/2/22,42,2018,2,59,27,40,15,2
2018/2/23,42,2018,2,80,37,40,16,2
2018/2/24,42,2018,2,97,33,38,7, 
2018/2/25,42,2018,2,83,26,39,10, 
2018/2/26,42,2018,2,74,19,39,16,2
2018/2/27,42,2018,2,59,27,34,10,2
2018/2/28,42,2018,2,62,28,40,7,2
2018/3/1,42,2018,3,71,17,37,13,1
2018/3/2,42,2018,3,58,18,35,13, 
2018/3/3,42,2018,3,57,21,34,8,6
2018/3/4,42,2018,3,50,18,33,5, 
2018/3/5,42,2018,3,36,11,35,7, 
2018/3/6,42,2018,3,35,14,32,9,2
2018/3/7,42,2018,3,46,8,35,7,2
2018/3/8,42,2018,3,21,10,37,6, 
2018/3/9,42,2018,3,41,16,40,9, 
2018/3/10,42,2018,3,51,23,49,9,2
2018/3/11,42,2018,3,68,32,43,15,2
2018/3/12,42,2018,3,82,29,45,17,3
2018/3/13,42,2018,3,76,29,39,15,2
2018/3/14,42,2018,3,74,19,38,6,3
2018/3/15,42,2018,3,56,13,36,6, 
2018/3/16,42,2018,3,39,11,33,5,1
2018/3/17,42,2018,3,40, , , , 
2018/3/19,42,2018,3,26,5,39,7, 
2018/3/20,42,2018,3,21,4,33,6, 
2018/3/21,42,2018,3,17,8,35,8, 
2018/3/22,42,2018,3,35,14,41,14,2
2018/3/23,42,2018,3,46,33,72,14,3
2018/3/24,42,2018,3,86,61,78,10,2
2018/3/25,42,2018,3,149,55,76,18,3
2018/3/26,42,2018,3,127,46,62,16,1
2018/3/27,42,2018,3,108,35,47,18,6
2018/3/28,42,2018,3,86,23,40,11,4
2018/3/29,42,2018,3,67,32,52,10,1
2018/3/30,42,2018,3,82,34,52,12,15
2018/3/31,42,2018,3,87,28,43,7,8
2017/10/1,42,2017,10,56,19,36,8,1
2017/10/2,42,2017,10,40,12,31,7, 
2017/10/3,42,2017,10,36,12,33,7, 
2017/10/4,42,2017,10,40,16,32,7,4
2017/10/5,42,2017,10,54,12,22,9,1
2017/10/6,42,2017,10,38,15,30,11,1
2017/10/7,42,2017,10,44,19,34,8,2
2017/10/8,42,2017,10,59,26,29,9,3
2017/10/9,42,2017,10,74,25,26,10, 
2017/10/10,42,2017,10,71,19,27,10,2
2017/10/11,42,2017,10,60,22,28,8,1
2017/10/12,42,2017,10,65,7,28,9, 
2017/10/13,42,2017,10,22,11,30,6, 
2017/10/14,42,2017,10,41,5,29,4,2
2017/10/15,42,2017,10,19,5,25,8,1
2017/10/16,42,2017,10,22,5,28,6, 
2017/10/17,42,2017,10,26,9,24,8,3
2017/10/18,42,2017,10,36,6,22,8,1
2017/10/19,42,2017,10,27,6,28,8, 
2017/10/20,42,2017,10,25,8,24,8, 
2017/10/21,42,2017,10,32,7,34,2, 
2017/10/22,42,2017,10,24,18,34,5, 
2017/10/23,42,2017,10,55,18,35,8, 
2017/10/24,42,2017,10,61,16,36,12, 
2017/10/25,42,2017,10,54,16,36,12,3
2017/10/26,42,2017,10,58,30,37,13,3
2017/10/27,42,2017,10,88,12,32,6,3
2017/10/28,42,2017,10,43,14,43,4,1
2017/10/29,42,2017,10,46,15,30,10, 
2017/10/30,42,2017,10,51,13,30,10, 
2017/10/31,42,2017,10,48,16,37,12,1
2017/11/1,42,2017,11,58,15,35,12,2
2017/11/2,42,2017,11,51,22,37,10,2
2017/11/3,42,2017,11,61,18,35,8,1
2017/11/4,42,2017,11,57,17,32,8, 
2017/11/5,42,2017,11,68,21,33,12,3
2017/11/6,42,2017,11,77,25,29,14,1
2017/11/7,42,2017,11,81,22,29,14,2
2017/11/8,42,2017,11,65,35,42,13, 
2017/11/9,42,2017,11,91,27,39,8,5
2017/11/10,42,2017,11,75,16,35,8,1
2017/11/11,42,2017,11,53,13,30,7, 
2017/11/12,42,2017,11,50,21,20,14, 
2017/11/13,42,2017,11,69,19,35,14,1
2017/11/14,42,2017,11,65,17,33,13,2
2017/11/15,42,2017,11,58,19,34,11,2
2017/11/16,42,2017,11,57,17,26,14,1
2017/11/17,42,2017,11,58,16,32,9, 
2017/11/18,42,2017,11,53,8,33,5, 
2017/11/19,42,2017,11,36,11,32,11, 
2017/11/20,42,2017,11,48,16,34,13,1
2017/11/21,42,2017,11,56,17,28,14,2
2017/11/22,42,2017,11,57,17,31,9, 
2017/11/23,42,2017,11,52,15,30,11, 
