date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/10/7,4,2020,10,28,12,17,15,11,2
2020/10/8,4,2020,10,36,13,29,13,12,2
2020/10/9,4,2020,10,37,11,25,12,10,1
2020/10/10,4,2020,10,34,6,25,8,5,1
2020/10/11,4,2020,10,19,9,26,14,7,2
2020/10/12,4,2020,10,22,10,32,14,11,2
2020/10/13,4,2020,10,35,14,33,14,14,2
2020/10/14,4,2020,10,44,8,29,11,7,1
2020/10/15,4,2020,10,24,10,34,13,9,1
2020/10/16,4,2020,10,29,13,26,13,10,1
2020/10/17,4,2020,10,33,12,32,12,12,2
2020/10/18,4,2020,10,39,13,22,16,13,3
2020/10/19,4,2020,10,39,12,33,15,14,2
2020/10/20,4,2020,10,43,11,34,16,11,2
2020/10/21,4,2020,10,37,14,28,18,13,2
2020/10/22,4,2020,10,39,12,31,17,9,1
2020/10/23,4,2020,10,32,8,31,8,7,1
2020/10/24,4,2020,10,25,10,35,10,10,1
2020/10/25,4,2020,10,33,12,27,17,11,2
2020/10/26,4,2020,10,35,9,30,18,11,2
2020/10/27,4,2020,10,33,11,31,16,12,2
2020/10/28,4,2020,10,35,10,24,10,9, 
2020/10/29,4,2020,10,31,8,23,12,8,1
2020/10/30,4,2020,10,24,11,33,16,11,3
2020/10/31,4,2020,10,34,13,31,14,13,2
2020/11/1,4,2020,11,40,22,24,22,21,3
2020/11/2,4,2020,11,56,12,34,8,10,2
2020/11/3,4,2020,11,34,8,27,12,8,2
2020/11/4,4,2020,11,26,9,31,20,9,3
2020/11/5,4,2020,11,30,14,30,22,13,3
2020/11/6,4,2020,11,42,16,32,18,16,2
2020/11/7,4,2020,11,47,21,42,14,21,1
2020/11/8,4,2020,11,56,7,24,7,6,1
2020/11/9,4,2020,11,21,6,26,12,4, 
2020/11/10,4,2020,11,15,8,28,17,5, 
2020/11/11,4,2020,11,15,9,26,21,10,1
2020/11/12,4,2020,11,23,16,13,23,15,3
2020/11/13,4,2020,11,45,13,31,20,13,3
2020/11/14,4,2020,11,43,15,29,15,14,3
2020/11/15,4,2020,11,43,18,38,19,20,3
2020/11/16,4,2020,11,55,16,27,21,15,2
2020/11/17,4,2020,11,46,27,26,26,27,4
2020/11/18,4,2020,11,69,39,33,28,32,3
2020/11/19,4,2020,11,84,23,28,19,17,4
2020/11/20,4,2020,11,49,6,27,9,6,2
2020/11/21,4,2020,11,20,9,24,13,9,2
2020/11/22,4,2020,11,29,7,29,7,6,1
2020/11/23,4,2020,11,26,6,30,13,7,1
2020/11/24,4,2020,11,22,9,24,17,10,2
2020/11/25,4,2020,11,30,12,28,16,14,3
2020/11/26,4,2020,11,44,11,20,14,12,2
2020/11/27,4,2020,11,38,7,29,9,7,1
2020/11/28,4,2020,11,25,8,24,14,10,2
2020/11/29,4,2020,11,31,6,24,16,8,2
2020/11/30,4,2020,11,26,6,20,16,5,1
2020/12/1,4,2020,12,18,8,21,19,7,2
2020/12/2,4,2020,12,23,7,24,15,8,2
2020/12/3,4,2020,12,25,6,29,19,5,1
2020/12/4,4,2020,12,17,9,16,11,11,1
2020/12/5,4,2020,12,33,10,25,16,13,4
2020/12/6,4,2020,12,40,11,23,21,11,4
2020/12/7,4,2020,12,35,13,31,9,10,1
2020/12/8,4,2020,12,31,9,27,14,8,3
2020/12/9,4,2020,12,27,11,19,27,10,4
2020/12/10,4,2020,12,34,17,14,29,20,5
2020/12/11,4,2020,12,53,13,31,16,15,4
2020/12/12,4,2020,12,46,9,27,13,10,2
2020/12/13,4,2020,12,35,4,25,13,4,1
2020/12/14,4,2020,12,14,6,24,18,4,1
2020/12/15,4,2020,12,14,4,25,16,3,1
2020/12/16,4,2020,12,12,5,29,14,3,1
2020/12/17,4,2020,12,13,8,30,30,5,1
2020/12/18,4,2020,12,16,5,29,12,4, 
2020/12/19,4,2020,12,15,4,31,11,4,1
2020/12/20,4,2020,12,14,8,26,26,7,3
2020/12/21,4,2020,12,25,10,25,32,12,5
2020/12/22,4,2020,12,38,13,26,28,14,4
2020/12/23,4,2020,12,43,11,24,25,10,3
2020/12/24,4,2020,12,33,11,32,11,10,2
2020/12/25,4,2020,12,29,7,27,16,8,2
2020/12/26,4,2020,12,24,9,15,18,8,3
2020/12/27,4,2020,12,27,10,17,18,9,3
2020/12/28,4,2020,12,29,19,28,18,25,3
2020/12/29,4,2020,12,62,12,30,10,13,2
2020/12/30,4,2020,12,37,4,29,7,3, 
2020/12/31,4,2020,12,12,7,26,10,6, 
2021/1/1,4,2021,1,21,7,27,14,8,2
2021/1/2,4,2021,1,25,5,29,18,5,2
2021/1/3,4,2021,1,18,6,28,13,7,2
2020/7/1,4,2020,7,39,9,37,6,1,2
2020/7/2,4,2020,7,19,9,34,6, ,1
2020/7/3,4,2020,7,18,7,32,8,1,1
2020/7/4,4,2020,7,18,10,31,6, ,1
2020/7/5,4,2020,7,30,26,15,17,1,2
2020/7/6,4,2020,7,49,26,14,16,1,2
2020/7/7,4,2020,7,43,16,41,16, ,1
2020/7/8,4,2020,7,27,20,36,15,1,2
2020/7/9,4,2020,7,45,25,34,15,1,2
2020/7/10,4,2020,7,53,21,40,11,1,1
2020/7/11,4,2020,7,39,8,33,5,1,1
2020/7/12,4,2020,7,20,14,31,10,1,1
2020/7/13,4,2020,7,31,10,26,13,1,2
2020/7/14,4,2020,7,17,6,21,10,1,1
2020/7/15,4,2020,7,16,8,18,12,1,1
2020/7/16,4,2020,7,18,9,21,12,1,1
2020/7/17,4,2020,7,21,7,17,6, ,1
2020/7/18,4,2020,7,18,14,28,7,1,1
2020/7/19,4,2020,7,32,20,36,10,1,1
2020/7/20,4,2020,7,47,15,27,9, ,1
2020/7/21,4,2020,7,42,17,36,12,1,2
2020/7/22,4,2020,7,34,25,33,10, ,2
2020/7/23,4,2020,7,53,12,31,5,1,1
2020/7/24,4,2020,7,30,25,33,12,3,2
2020/7/25,4,2020,7,51,15,25,6,1,1
2020/7/26,4,2020,7,36,11,19,9,1,1
2020/7/27,4,2020,7,28,6,15,12,1,2
2020/7/28,4,2020,7,15,12,24,10,1,1
2020/7/29,4,2020,7,28,15,26,6,1, 
2020/7/30,4,2020,7,35,21,18,13,1,2
