date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2014/6/28,36,2014,6,18, ,39,1, 
2014/6/29,36,2014,6,52, ,39,1, 
2014/6/30,36,2014,6,77, ,56,1, 
2014/3/15,36,2014,3,60, ,30,2, 
2014/3/16,36,2014,3,63, ,35,3, 
2014/3/17,36,2014,3,93, ,20,5, 
2014/3/18,36,2014,3,75, ,30,5, 
2014/3/19,36,2014,3,93, ,22,5, 
2014/3/20,36,2014,3,47, ,28,2, 
2014/3/21,36,2014,3,25, ,29,1, 
2014/3/22,36,2014,3,25, ,29,3, 
2014/3/23,36,2014,3,51, ,35,3, 
2014/3/24,36,2014,3,70, ,25,3, 
2014/3/25,36,2014,3,77, ,12,2, 
2014/3/26,36,2014,3,57, ,30,2, 
2014/3/27,36,2014,3,30, ,36,2, 
2014/3/28,36,2014,3,68, ,24,2, 
2014/3/29,36,2014,3,49, ,27,1, 
2014/3/30,36,2014,3,12, ,36,2, 
2014/3/31,36,2014,3,43, ,38,3, 
2021/4/9,36,2021,4, ,13,24,1, 
2021/1/31,36,2021,1, ,13,35,1, 
2021/1/3,36,2021,1, ,8,32,2,1
2020/9/12,36,2020,9, ,8,8, , 
2020/3/31,36,2020,3, ,4,48,4, 
2018/12/31,36,2018,12, ,4,27,2,1
2019/12/31,36,2019,12, , ,34,1, 
2017/9/10,36,2017,9, , ,37,1, 
2017/1/1,36,2017,1, , ,20,2, 
2015/12/31,36,2015,12, , ,33,1, 
2014/12/31,36,2014,12, , ,27,1, 
2014/3/14,36,2014,3, , ,33,2, 
