date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2021/2/2,38,2021,2,52,15,32,9,5,5
2021/2/3,38,2021,2,53,16,36,12,3,5
2021/2/4,38,2021,2,54,16,35,13,2,5
2021/2/5,38,2021,2,59,14,35,11,11,5
2021/2/6,38,2021,2,50,27,41,9,1,5
2021/2/7,38,2021,2,73,26,33,10,6,5
2021/2/8,38,2021,2,75,15,31,8,1,5
2021/2/9,38,2021,2,50,13,36,11,2,4
2021/2/10,38,2021,2,41,22,39,14,3,5
2021/2/11,38,2021,2,71,26,32,20,2,6
2021/2/12,38,2021,2,81,36,16,26,10,7
2021/2/13,38,2021,2,95,33,24,25,6,6
2021/2/14,38,2021,2,80,23,38,12,7,5
2021/2/15,38,2021,2,53,13,34,6,4,4
2021/2/16,38,2021,2,45,14,33,6,4,4
2021/2/17,38,2021,2,48,14,28,7,4,4
2021/2/18,38,2021,2,50,15,34,9,1,4
2021/2/19,38,2021,2,53,17,44,12,4,5
2021/2/20,38,2021,2,61,22,45,12,6,6
2021/2/21,38,2021,2,70,17,39,12,1,5
2021/2/22,38,2021,2,58,25,40,10,4,5
2021/2/23,38,2021,2,72,15,31,11,2,3
2021/2/24,38,2021,2,56,16,27,10,4,3
2021/2/25,38,2021,2,55,12,28,13,1,2
2021/2/26,38,2021,2,34,14,33,8,2,3
2021/2/27,38,2021,2,47,17,30,12,5,3
2021/2/28,38,2021,2,50,14,32,14,14,3
2021/1/4,38,2021,1,41,16,26,15,2,5
2021/1/5,38,2021,1,52,12,31,10,4,3
2021/1/6,38,2021,1,43,12,28,4,3,3
2021/1/7,38,2021,1,34,10,27,5,4,4
2021/1/8,38,2021,1,33,10,28,5,6,3
2021/1/9,38,2021,1,37,10,28,5,5,3
2021/1/10,38,2021,1,42,13,28,8,2,4
2021/1/11,38,2021,1,48,15,30,9,3,4
2021/1/12,38,2021,1,43,24,30,11,2,4
2021/1/13,38,2021,1,60,29,37,15,5,5
2021/1/14,38,2021,1,68,28,20,19,13,6
2021/1/15,38,2021,1,74,34,35,12,5,5
2021/1/16,38,2021,1,71,15,30,5,3,4
2021/1/17,38,2021,1,45,16,31,9,2,4
2021/1/18,38,2021,1,53,15,31,11,6,5
2021/1/19,38,2021,1,48,13,25,14,3,5
2021/1/20,38,2021,1,48,20,18,23,5,6
2021/1/21,38,2021,1,68,42,9,25,3,8
2021/1/22,38,2021,1,95,22,24,19,1,6
2021/1/23,38,2021,1,55,10,28,8,1,5
2021/1/24,38,2021,1,26,16,26,12,3,6
2021/1/25,38,2021,1,49,22,10,19,3,7
2021/1/26,38,2021,1,60,15,33,16,5,5
2021/1/27,38,2021,1,42,18,36,11,2,5
2021/1/28,38,2021,1,62,11,31,4,2,4
2021/1/29,38,2021,1,45,20,31,9,3,5
2021/1/30,38,2021,1,56,28,35,10,6,5
2021/1/31,38,2021,1,71,25,33,19,2,5
2020/10/1,38,2020,10,45,17,34,7,7,2
2020/10/2,38,2020,10,57,19,35,7,5,2
2020/10/3,38,2020,10,58,22,34,4,7,2
2020/10/4,38,2020,10,62,23,43,5,4,2
2020/10/5,38,2020,10,67,12,30,4,1,3
2020/10/6,38,2020,10,36,13,34,6,2,3
2020/10/7,38,2020,10,43,10,31,5,1,2
2020/10/8,38,2020,10,27,12,27,4,1,3
2020/10/9,38,2020,10,32,12,26,4,4,3
2020/10/10,38,2020,10,31,14,33,3,3,2
2020/10/11,38,2020,10,37,18,31,5,1,2
2020/10/12,38,2020,10,48,17,35,7,3,3
2020/10/13,38,2020,10,52,20,38,7,7,4
2020/10/14,38,2020,10,56,15,37,4,2,3
2020/10/15,38,2020,10,52,14,30,6,1,2
2020/10/16,38,2020,10,49,11,25,8,1,3
2020/10/17,38,2020,10,35,12,32,5,5,3
2020/10/18,38,2020,10,39,16,27,9,2,4
2020/10/19,38,2020,10,45,15,37,8,2,4
2020/10/20,38,2020,10,50,21,33,10,9,4
2020/10/21,38,2020,10,65,14,22,11,2,4
2020/10/22,38,2020,10,37,15,35,7,3,4
2020/10/23,38,2020,10,40,16,36,7,4,3
2020/10/24,38,2020,10,43,14,39,4,1,3
2020/10/25,38,2020,10,47,17,37,9,3,4
2020/10/26,38,2020,10,52,21,37,11,6,4
2020/10/27,38,2020,10,61,21,35,10,2,4
2020/10/28,38,2020,10,64,28,58,10,3,5
2020/10/29,38,2020,10,82,17,29,10,1,5
2020/10/30,38,2020,10,46,13,30,8,5,4
2020/10/31,38,2020,10,50,21,30,10,5,5
2020/11/1,38,2020,11,58,12,31,10,1,4
2020/11/2,38,2020,11,33,19,36,6,1,3
2020/11/3,38,2020,11,51,13,31,7,3,4
2020/11/4,38,2020,11,44,14,29,10,3,2
2020/11/5,38,2020,11,50,20,27,15,6,4
2020/11/6,38,2020,11,61,24,24,16,4,4
2020/11/7,38,2020,11,63,25,40,7,2,3
2020/11/8,38,2020,11,65,17,30,7,1,3
2020/11/9,38,2020,11,46,13,29,9,2,3
2020/11/10,38,2020,11,38,15,30,12,1,4
2020/11/11,38,2020,11,45,16,28,11,7,3
2020/11/12,38,2020,11,47,18,24,14,5,4
2020/11/13,38,2020,11,57,21,40,13,1,4
2020/11/14,38,2020,11,68,18,27,10,1,4
2020/11/15,38,2020,11,59,22,20,16,3,3
2020/11/16,38,2020,11,60,27,29,15,4,4
2020/11/17,38,2020,11,81,31,34,16,1,4
2020/11/18,38,2020,11,80,18,28,9,1,3
2020/11/19,38,2020,11,51,17,32,7,5,4
2020/11/20,38,2020,11,53,18,133,9,1,4
2020/11/21,38,2020,11,45,16,71,9,1,3
2020/11/22,38,2020,11,52,12,29,9,3,4
2020/11/23,38,2020,11,41,15,21,10,3,4
2020/11/24,38,2020,11,51,17,30,12,4,4
2020/11/25,38,2020,11,53,17,26,12,3,4
2020/11/26,38,2020,11,61,17,33,10,2,4
2020/11/27,38,2020,11,56,13,28,7,4,4
2020/11/28,38,2020,11,44,12,28,5,3,4
2020/11/29,38,2020,11,43,12,26,12,2,4
2020/11/30,38,2020,11,45,11,30,12,2,5
2020/12/1,38,2020,12,43,16,21,16,4,6
2020/12/2,38,2020,12,49,13,33,7,4,5
2020/12/3,38,2020,12,29,10,28,7,2,3
2020/12/4,38,2020,12,24,12,32,10,2,3
2020/12/5,38,2020,12,45,17,27,10,4,4
2020/12/6,38,2020,12,56,17,28,13,5,4
