date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2019/3/28,8,2019,3,43,10,36,5,1
2019/3/29,8,2019,3,30,13,34,6, 
2019/3/30,8,2019,3,45,10,38,4,1
2019/3/31,8,2019,3,38,5,42,4,1
2018/10/1,8,2018,10,81,14,46,3,1
2018/10/2,8,2018,10,46,13,39,2,2
2018/10/3,8,2018,10,30,11,36,3,1
2018/10/4,8,2018,10,31,14,32,3,1
2018/10/5,8,2018,10,37,15,31,2,1
2018/10/6,8,2018,10,52,11,31,1,1
2018/10/7,8,2018,10,54,9,37,2,1
2018/10/8,8,2018,10,25,11,35,2,1
2018/10/9,8,2018,10,37,10,34,3,2
2018/10/10,8,2018,10,48,11,23,5,1
2018/10/11,8,2018,10,28,7,23,2,1
2018/10/12,8,2018,10,18,7,29,2,1
2018/10/13,8,2018,10,24,8,30,3,1
2018/10/14,8,2018,10,25,10,28,5,1
2018/10/15,8,2018,10,39,13,28,4,1
2018/10/16,8,2018,10,38,11,28,3,1
2018/10/17,8,2018,10,41,9,31,3,1
2018/10/18,8,2018,10,35,8,28,3,1
2018/10/19,8,2018,10,28,8,32,2,1
2018/10/20,8,2018,10,29,8,34,4,1
2018/10/21,8,2018,10,35,9,35,4,1
2018/10/22,8,2018,10,42,14,21,3,1
2018/10/23,8,2018,10,43,10,31,3,1
2018/10/24,8,2018,10,37,18,37,5,1
2018/10/25,8,2018,10,47,18,35,4,1
2018/10/26,8,2018,10,54,16,29,5,1
2018/10/27,8,2018,10,53,10,30,4,1
2018/10/28,8,2018,10,32,9,39,3,1
2018/10/29,8,2018,10,58,7,38,2,1
2018/10/30,8,2018,10,54,5,25,5, 
2018/10/31,8,2018,10,36,6,30,5,1
2018/11/1,8,2018,11,45,7,27,7,1
2018/11/2,8,2018,11,41,9,37,4,1
2018/11/3,8,2018,11,40,13,38,4,1
2018/11/4,8,2018,11,48,13,34,5,1
2018/11/5,8,2018,11,42,12,21,8, 
2018/11/6,8,2018,11,32,11,33,5,1
2018/11/7,8,2018,11,27,15,35,4,1
2018/11/8,8,2018,11,43,13,19,7, 
2018/11/9,8,2018,11,37,10,29,5, 
2018/11/10,8,2018,11,35,18,38,5,1
2018/11/11,8,2018,11,52,21,29,7,1
2018/11/12,8,2018,11,68,12,30,6,1
2018/11/13,8,2018,11,32,6,32,5,1
2018/11/14,8,2018,11,26,7,29,7,1
2018/11/15,8,2018,11,33,9,27,7,1
2018/11/16,8,2018,11,37,11,33,5,1
2018/11/17,8,2018,11,43,7,28,4,2
2018/11/18,8,2018,11,29,11,27,5,1
2018/11/19,8,2018,11,38,8,29,6,1
2018/11/20,8,2018,11,27,14,27,9,1
2018/11/21,8,2018,11,47,13,20,8, 
2018/11/22,8,2018,11,47,6,26,6, 
2018/11/23,8,2018,11,32,4,25,4,2
2018/11/24,8,2018,11,23,9,30,6,1
2018/11/25,8,2018,11,43,14,31,10, 
2018/11/26,8,2018,11,50,15,26,11,1
2018/11/27,8,2018,11,52,20,36,10,1
2018/11/28,8,2018,11,58,14,27,8,1
2018/11/29,8,2018,11,41,8,29,6,1
2018/11/30,8,2018,11,17,7,32,5,1
2018/12/1,8,2018,12,47,11,27,4,1
2018/12/2,8,2018,12,42,21,20,13,1
2018/12/3,8,2018,12,62,31,19,17,2
2018/12/4,8,2018,12,78,12,29,6,1
2018/12/5,8,2018,12,48,6,19,5,1
2018/12/6,8,2018,12,19,8,14,7,1
2018/12/7,8,2018,12,35,6,22,7,1
2018/12/8,8,2018,12,23,4,23,4, 
2018/12/9,8,2018,12,19,7,21,14,2
2018/12/10,8,2018,12,37,6,25,9,2
2018/12/11,8,2018,12,33,3,23,6, 
2018/12/12,8,2018,12,20,7,27,13,1
2018/12/13,8,2018,12,37,9,29,9,1
2018/12/14,8,2018,12,29,8,30,10,1
2018/12/15,8,2018,12,32,12,24,10,1
2018/12/16,8,2018,12,52,14,25,12,1
2018/12/17,8,2018,12,50,7,28,13,1
2018/12/18,8,2018,12,43,10,23,17,1
2018/12/19,8,2018,12,43,10,25,12, 
2018/12/20,8,2018,12,30,12,29,14, 
2018/12/21,8,2018,12,46,13,26,11,1
2018/12/22,8,2018,12,50,15,27,5,1
2018/12/23,8,2018,12,49,5,28,5, 
2018/12/24,8,2018,12,22,7,25,14,1
2018/12/25,8,2018,12,44,18,20,19,1
2018/12/26,8,2018,12,53,4,27,7,1
2018/12/27,8,2018,12,30,3,26,6, 
2018/12/28,8,2018,12,30,5,27,6,1
2018/12/29,8,2018,12,30,5,28,7,1
2018/12/30,8,2018,12,28, , , , 
2018/7/1,8,2018,7,65,22,46,3,1
2018/7/2,8,2018,7,75,19,39,4,1
2018/7/3,8,2018,7,71,17,15,2,1
2018/7/4,8,2018,7,45,16,14,5,1
2018/7/5,8,2018,7,35,13,20,4,1
2018/7/6,8,2018,7,13,13,19,4,1
2018/7/7,8,2018,7,43,14,16,2,1
2018/7/8,8,2018,7,52,13,26,2,1
2018/7/9,8,2018,7,56,16,30,2,1
2018/7/10,8,2018,7,58,20,45,5,2
2018/7/11,8,2018,7,61,16,28,3,2
2018/7/12,8,2018,7,38,28,57,5,2
2018/7/13,8,2018,7,61,25,43,3,2
2018/7/14,8,2018,7,64,30,48,3,2
2018/7/15,8,2018,7,75,38,59,3,2
2018/7/16,8,2018,7,90,38,60,4,2
2018/7/17,8,2018,7,74,41,56,4,2
2018/7/18,8,2018,7,79,36,47,8,3
2018/7/19,8,2018,7,73,25,39,5,2
2018/7/20,8,2018,7,71,13,4,2,1
2018/7/23,8,2018,7,65,17,24,2,3
2018/7/24,8,2018,7,57,18,29,1,1
2018/7/25,8,2018,7,46,14,27,1,1
2018/7/26,8,2018,7,41,13,25,2,1
2018/7/27,8,2018,7,44,19,14,1,1
2018/7/28,8,2018,7,50,26,17,1, 
2018/7/29,8,2018,7,37,19,12,2,1
2018/7/30,8,2018,7,37,18,24,3,2
2018/7/31,8,2018,7,58,24,75,5,2
2018/8/1,8,2018,8,66,27,47,3,2
2018/8/2,8,2018,8,58,26,39,4,3
2018/8/3,8,2018,8,57,19,43,3,3
2018/8/4,8,2018,8,58,44,70,2,2
2018/8/5,8,2018,8,85,17,31,2,1
2018/8/6,8,2018,8,43,10,24,1,1
2018/8/7,8,2018,8,26,15,14,1, 
2018/8/8,8,2018,8,30,18,31,3, 
2018/8/9,8,2018,8,33,28,54,5,2
2018/8/10,8,2018,8,68,33,39,2,1
2018/8/11,8,2018,8,55,18,25,3,1
2018/8/12,8,2018,8,38,30,39,3,1
2018/8/13,8,2018,8,59,26,44,3,2
2018/8/14,8,2018,8,78,16,24,3,2
2018/8/15,8,2018,8,69,15,20,2,1
2018/8/16,8,2018,8,62,5,24,1, 
2018/8/17,8,2018,8,52,7,28,1,1
2018/8/18,8,2018,8,69,11,33,2,1
2018/8/19,8,2018,8,80,13,26,5,2
2018/8/20,8,2018,8,45,23,33,4,1
2018/8/21,8,2018,8,61,18,28,2,1
2018/8/22,8,2018,8,62,21,16,1,1
2018/8/23,8,2018,8,78,21,13,1, 
2018/8/24,8,2018,8,37,17,40,2,1
2018/8/25,8,2018,8,67,22,66,2,4
2018/8/26,8,2018,8,75,19,34,2,1
2018/8/27,8,2018,8,75,12,30,4,1
2018/8/28,8,2018,8,42,10,26,4,2
2018/8/29,8,2018,8,35,27,58,5,1
2018/8/30,8,2018,8,66,25,54,5,1
2018/8/31,8,2018,8,81,12,33,3,1
2018/9/1,8,2018,9,32,10,29,1,1
2018/9/2,8,2018,9,26,16,25,3,1
2018/9/3,8,2018,9,35,17,7,5,1
2018/9/4,8,2018,9,40,23,45,2,1
2018/9/5,8,2018,9,73,32,62,7,1
2018/9/6,8,2018,9,72,28,17,5,1
2018/9/7,8,2018,9,66,13,32,3,1
2018/9/8,8,2018,9,52,15,32,3,1
2018/9/9,8,2018,9,45,12,24,4,2
2018/9/10,8,2018,9,35,10,36,1, 
2018/9/11,8,2018,9,30,8,35,2, 
2018/9/12,8,2018,9,38,14,33,3, 
2018/9/13,8,2018,9,47,15,33,3,2
2018/9/14,8,2018,9,35,14,35,4,1
2018/9/15,8,2018,9,28,14,40,2,1
2018/9/16,8,2018,9,40,17,38,3,2
2018/9/17,8,2018,9,56,11,36,2,1
2018/9/18,8,2018,9,34,10,40,3,1
2018/9/19,8,2018,9,38,9,34,2,1
2018/9/20,8,2018,9,42,8,37,1, 
2018/9/21,8,2018,9,15,10,30,4, 
2018/9/22,8,2018,9,38,13,38,3,1
2018/9/23,8,2018,9,29,12,32,1,1
2018/9/24,8,2018,9,34,11,30,3,1
2018/9/25,8,2018,9,31,10,28,1, 
2018/9/26,8,2018,9,24,8,27,2, 
2018/9/27,8,2018,9,18,9,35,4, 
2018/9/28,8,2018,9,45,10,29,3, 
2018/9/29,8,2018,9,34,10,23,2, 
2018/9/30,8,2018,9,27,16,33,3,1
2018/4/1,8,2018,4,53,22,52,6,2
2018/4/2,8,2018,4,58,33,64,7,2
2018/4/3,8,2018,4,92,39,56,7,3
2018/4/4,8,2018,4,111,8,42,2,1
2018/4/5,8,2018,4,36,20,36,3,1
2018/4/6,8,2018,4,53,14,33,5,1
2018/4/7,8,2018,4,35,10,39,2,1
2018/4/8,8,2018,4,38,11,48,3,2
2018/4/9,8,2018,4,44,15,47,6,1
2018/4/10,8,2018,4,47,19,38,7,3
2018/4/11,8,2018,4,58,15,39,6,2
2018/4/12,8,2018,4,42,11,42,3,1
2018/4/13,8,2018,4,43,13,43,4,1
2018/4/14,8,2018,4,38,13,41,1,1
2018/4/15,8,2018,4,31,14,41,4,1
2018/4/16,8,2018,4,59,11,37,4,1
2018/4/17,8,2018,4,32,12,39,6,1
2018/4/18,8,2018,4,39,14,52,7,2
2018/4/19,8,2018,4,48,20,69,5,1
2018/4/20,8,2018,4,63,28,82,7,3
2018/4/21,8,2018,4,78,30,90,6,3
2018/4/22,8,2018,4,85,24,59,3,2
2018/4/23,8,2018,4,59,21,41,5,1
2018/4/24,8,2018,4,47,20,29,5,2
2018/4/25,8,2018,4,35,9,44,5,1
2018/4/26,8,2018,4,31,12,44,6,2
2018/4/27,8,2018,4,34,17,61,3, 
2018/4/28,8,2018,4,57,22,64,2,1
2018/4/29,8,2018,4,65,18,45,2,1
2018/4/30,8,2018,4,45,21,63,3,1
2018/5/1,8,2018,5,57,29,47,5,2
2018/5/2,8,2018,5,78,14,41,1,1
2018/5/3,8,2018,5,51,9,43,2,1
2018/5/4,8,2018,5,39,16,61,3,2
2018/5/5,8,2018,5,54,21,74,3,3
2018/5/6,8,2018,5,61,19,56,2,2
2018/5/7,8,2018,5,52,9,39,2,1
2018/5/8,8,2018,5,27,6,39,1, 
2018/5/9,8,2018,5,17,8,35,4,1
2018/5/10,8,2018,5,26,10,56,5,1
2018/5/11,8,2018,5,46,20,79,5,2
2018/5/12,8,2018,5,59,17,45,3,2
2018/5/13,8,2018,5,46,13,45,3,1
2018/5/14,8,2018,5,48,16,72,4,2
2018/5/15,8,2018,5,57,21,77,7,2
2018/5/16,8,2018,5,60,29,69,8,2
2018/5/17,8,2018,5,73,21,42,5,2
2018/5/18,8,2018,5,48,9,36,2,2
2018/5/19,8,2018,5,30,6,36,2,1
2018/5/20,8,2018,5,40,12,47,4,1
2018/5/21,8,2018,5,43,16,55,4,2
2018/5/22,8,2018,5,54,13,37,3,1
2018/5/23,8,2018,5,31,9,43,3,1
2018/5/24,8,2018,5,36,15,54,5,2
2018/5/25,8,2018,5,51,22,58,3,2
2018/5/26,8,2018,5,57,15,46,2,1
2018/5/27,8,2018,5,45,21,45,6,1
2018/5/28,8,2018,5,57,19,64,5,2
2018/5/29,8,2018,5,59,17,37,3,2
2018/5/30,8,2018,5,47,13,43,2,1
2018/5/31,8,2018,5,38,11,52,2,1
2018/6/1,8,2018,6,43,10,48,2,1
2018/6/2,8,2018,6,41,12,53,1,2
2018/6/3,8,2018,6,49,9,45,1,1
2018/6/4,8,2018,6,48,9,42,2,2
2018/6/5,8,2018,6,51,18,49,5,1
2018/6/6,8,2018,6,41,14,64,4,1
2018/6/7,8,2018,6,55,17,50,6,1
2018/6/8,8,2018,6,46,24,65,3,1
2018/6/9,8,2018,6,58,11,39,1,1
2018/6/10,8,2018,6,20,4,29,1, 
2018/6/11,8,2018,6,16,8,27,3,1
2018/6/12,8,2018,6,28,15,34,5,2
2018/6/13,8,2018,6,55,6,35,1,1
2018/6/14,8,2018,6,41,6,31,2,1
2018/6/15,8,2018,6,9,6,25,2,1
2018/6/16,8,2018,6,22,8,27,2,1
2018/6/17,8,2018,6,32,10,27,3,1
2018/6/18,8,2018,6,28,9,29,1,1
2018/6/19,8,2018,6,41,8,36,2, 
2018/6/20,8,2018,6,16,14,28,5,1
2018/6/21,8,2018,6,36,17,49,4,2
2018/6/22,8,2018,6,51,24,46,4,2
2018/6/23,8,2018,6,56,19,49,2,1
2018/6/24,8,2018,6,54,21,79,3,1
2018/6/25,8,2018,6,75,26,68,4,2
2018/6/26,8,2018,6,67,15,24,4, 
2018/6/27,8,2018,6,43,22,22,5,2
2018/6/28,8,2018,6,48,15,13,2,1
2018/6/29,8,2018,6,56,15,17,2,1
2018/6/30,8,2018,6,52,18,16,2,2
2018/1/1,8,2018,1,36,4,27,8,1
2018/1/2,8,2018,1,31,4,28,3, 
2018/1/3,8,2018,1,28,2,24,7,1
2018/1/4,8,2018,1,28,5,26,9,1
2018/1/5,8,2018,1,27,9,27,11,1
2018/1/6,8,2018,1,39,6,29,8,1
2018/1/7,8,2018,1,31,13,21,12,2
2018/1/8,8,2018,1,50,10,25,10,1
2018/1/9,8,2018,1,42,9,30,13,2
2018/1/10,8,2018,1,39,6,25,12,1
2018/1/11,8,2018,1,27,3,23,10,1
2018/1/12,8,2018,1,27,6,25,8,1
2018/1/13,8,2018,1,31,3,30,6,1
2018/1/14,8,2018,1,30,10,20,16,2
2018/1/15,8,2018,1,44,15,31,15,1
2018/1/16,8,2018,1,54,12,26,10,1
2018/1/17,8,2018,1,45,6,29,13,1
2018/1/18,8,2018,1,43,9,25,11, 
2018/1/19,8,2018,1,28,13,24,8,1
2018/1/20,8,2018,1,43,13,32,5,1
2018/1/21,8,2018,1,50,5,27,5,1
2018/1/22,8,2018,1,19,6,28,10,2
2018/1/23,8,2018,1,37,4,30,9,1
2018/1/24,8,2018,1,25,2,28,5,1
2018/1/25,8,2018,1,22,4,28,5,1
2018/1/26,8,2018,1,28, , , , 
2018/2/3,8,2018,2,39,10,37,7,1
2018/2/4,8,2018,2,40,7,32,8,2
2018/2/5,8,2018,2,36,9,31,11,1
2018/2/6,8,2018,2,36,6,30,11,1
2018/2/7,8,2018,2,33,6,30,12,2
2018/2/8,8,2018,2,28,15,34,16,3
2018/2/9,8,2018,2,54,27,35,15,3
2018/2/10,8,2018,2,76,18,34,7,1
2018/2/11,8,2018,2,60,5,32,4,1
2018/2/12,8,2018,2,28,4,32,8,2
2018/2/13,8,2018,2,25,11,27,18,3
2018/2/14,8,2018,2,36,12,36,11,1
2018/2/15,8,2018,2,42,8,34,7,1
2018/2/16,8,2018,2,28,9,34,4,1
2018/2/17,8,2018,2,35,6,34,4,1
2018/2/18,8,2018,2,31,8,32,13,1
2018/2/19,8,2018,2,37,9,36,8,1
2018/2/20,8,2018,2,33,7,34,5,1
2018/2/21,8,2018,2,26,9,29,7,1
2018/2/22,8,2018,2,32,8,31,9,1
2018/2/23,8,2018,2,29,16,36,11,3
2018/2/24,8,2018,2,52,9,33,5,1
2018/2/25,8,2018,2,34,11,35,6,2
2018/2/26,8,2018,2,36,13,37,8,1
2018/2/27,8,2018,2,45,15,39,8,1
2018/2/28,8,2018,2,57,7,45,4,1
2018/3/1,8,2018,3,41,5,39,3,1
2018/3/2,8,2018,3,29,9,37,9,2
2018/3/3,8,2018,3,43,16,41,7,3
2018/3/4,8,2018,3,56,15,26,9,1
2018/3/5,8,2018,3,48,6,36,3,1
2018/3/6,8,2018,3,31,6,36,4,1
2018/3/7,8,2018,3,31,5,29,5,1
2018/3/8,8,2018,3,30,6,31,2,1
2018/3/9,8,2018,3,36,5,36,3,1
2018/3/10,8,2018,3,22,9,35,4,1
2018/3/11,8,2018,3,36,10,42,6,1
2018/3/12,8,2018,3,45,19,48,10,2
2018/3/13,8,2018,3,59,29,59,15,3
2018/3/14,8,2018,3,81,27,49,11,4
2018/3/15,8,2018,3,75,11,34,7,1
2018/3/16,8,2018,3,47,6,39,4,1
2018/3/17,8,2018,3,30,11,41,5,1
2018/3/18,8,2018,3,42,16,37,9,2
2018/3/19,8,2018,3,53,10,37,4,1
2018/3/20,8,2018,3,24,6,36,1,1
2018/3/21,8,2018,3,26,4,38,5,1
2018/3/22,8,2018,3,32,8,30,8,2
2018/3/23,8,2018,3,24,7,41,4,1
2018/3/24,8,2018,3,31,14,47,4,1
2018/3/25,8,2018,3,56,25,60,12,3
2018/3/26,8,2018,3,75,25,72,9,2
2018/3/27,8,2018,3,76,38,77,9,3
2018/3/28,8,2018,3,95,38,90,11,3
2018/3/29,8,2018,3,98,16,45,2,1
2018/3/30,8,2018,3,45,11,45,4,1
2018/3/31,8,2018,3,40,17,53,4,1
2017/10/1,8,2017,10,41,14,34,7,1
2017/10/2,8,2017,10,45,14,31,4,1
2017/10/3,8,2017,10,39,6,29,5,1
2017/10/4,8,2017,10,17,6,33,6,1
2017/10/5,8,2017,10,30,8,25,5,1
2017/10/6,8,2017,10,32,9,33,4, 
2017/10/7,8,2017,10,27,8,29,4,2
2017/10/8,8,2017,10,39,10,32,6,1
2017/10/9,8,2017,10,35,23,50,7,2
2017/10/10,8,2017,10,63,17,30,6,2
2017/10/11,8,2017,10,43,19,37,6,2
2017/10/12,8,2017,10,66,4,27,7,1
2017/10/13,8,2017,10,9,3,22,4,1
2017/10/14,8,2017,10,15,6,17,4,1
2017/10/15,8,2017,10,24,6,23,5, 
2017/10/16,8,2017,10,22,4,25,7, 
2017/10/17,8,2017,10,23,9,34,4,1
2017/10/18,8,2017,10,28,6,24,4, 
2017/10/19,8,2017,10,25,2,21,3, 
2017/10/20,8,2017,10,20,3,26,4, 
2017/10/21,8,2017,10,16,2,32,2, 
2017/10/22,8,2017,10,9,7,33,3,1
2017/10/23,8,2017,10,34,11,26,8,1
2017/10/24,8,2017,10,39,9,21,5,1
2017/10/25,8,2017,10,36,10,34,10,2
2017/10/26,8,2017,10,39,12,37,7,1
2017/10/27,8,2017,10,44,15,22,6,1
2017/10/28,8,2017,10,53,4,25,3, 
2017/10/29,8,2017,10,24,2,29,3, 
2017/10/30,8,2017,10,25,7,30,8,1
2017/10/31,8,2017,10,37,8,25,8,1
2017/11/1,8,2017,11,39,12,33,8,1
2017/11/2,8,2017,11,40,14,35,6,1
2017/11/3,8,2017,11,47,11,34,4,1
2017/11/4,8,2017,11,54,8,30,5, 
2017/11/5,8,2017,11,35,16,33,9,2
2017/11/6,8,2017,11,55,21,38,11,1
2017/11/7,8,2017,11,69,37,10,14,1
2017/11/8,8,2017,11,89,13,29,9, 
2017/11/9,8,2017,11,46,12,27,11,1
2017/11/10,8,2017,11,40,10,27,6,1
2017/11/11,8,2017,11,48,5,29,5, 
2017/11/12,8,2017,11,28,8,27,7,1
2017/11/13,8,2017,11,35,20,14,10,1
2017/11/14,8,2017,11,57,11,28,9,2
2017/11/15,8,2017,11,38,3,23,5, 
2017/11/16,8,2017,11,25,5,28,9,1
2017/11/17,8,2017,11,31,16,17,11,1
2017/11/18,8,2017,11,55,2,29,3, 
2017/11/19,8,2017,11,29,7,19,11, 
2017/11/20,8,2017,11,39,6,28,9, 
2017/11/21,8,2017,11,28,11,22,8,1
2017/11/22,8,2017,11,47,6,23,6, 
2017/11/23,8,2017,11,31,2,25,9,2
2017/11/24,8,2017,11,30,3,26,6,1
2017/11/25,8,2017,11,31,9,25,8,2
2017/11/26,8,2017,11,40,5,27,7,2
2017/11/27,8,2017,11,35,11,25,12,2
2017/11/28,8,2017,11,46,16,28,10,1
2017/11/29,8,2017,11,53,8,21,9,1
2017/11/30,8,2017,11,29,3,17,6,1
2017/12/1,8,2017,12,14,3,25,7, 
2017/12/2,8,2017,12,25,11,26,6,1
2017/12/3,8,2017,12,41,12,20,7,1
2017/12/4,8,2017,12,44,9,25,11,1
2017/12/5,8,2017,12,36,4,23,6,1
2017/12/6,8,2017,12,24,8,21,10,2
2017/12/7,8,2017,12,45,19,20,12,1
2017/12/8,8,2017,12,64,5,23,9, 
2017/12/9,8,2017,12,33,12,25,10,2
2017/12/10,8,2017,12,49,13,26,9,2
2017/12/11,8,2017,12,57,2,26,4,1
2017/12/12,8,2017,12,25,2,25,7,1
2017/12/13,8,2017,12,30,3,26,8,1
2017/12/14,8,2017,12,24,8,23,13,1
2017/12/15,8,2017,12,42,20,25,13,1
2017/12/16,8,2017,12,65,7,27,7,1
2017/12/17,8,2017,12,31,9,24,14,1
2017/12/18,8,2017,12,38,15,25,13,3
2017/12/19,8,2017,12,61,6,22,14,1
2017/12/20,8,2017,12,37,8,24,9,1
2017/12/21,8,2017,12,35,11,24,13,1
2017/12/22,8,2017,12,48,16,31,9,1
2017/12/23,8,2017,12,55,34,18,11,1
2017/12/24,8,2017,12,92,13,31,6,1
2017/12/25,8,2017,12,54,4,28,9,2
2017/12/26,8,2017,12,34,3,28,8, 
2017/12/27,8,2017,12,24,3,30,11,1
2017/12/28,8,2017,12,27,5,30,10,1
2017/12/29,8,2017,12,32,4,29,6,1
2017/12/30,8,2017,12,33,6,20,5,1
2017/12/31,8,2017,12,31,4,27,5,1
2017/7/1,8,2017,7,30,18,41,6,2
2017/7/2,8,2017,7,48,33,58,9,1
2017/7/3,8,2017,7,62,27,31,7,2
2017/7/4,8,2017,7,56,17,37,5,1
2017/7/5,8,2017,7,44,16,36,5,1
2017/7/6,8,2017,7,40,21,46,5,2
2017/7/7,8,2017,7,48,28,60,6,1
2017/7/8,8,2017,7,65,35,70,5,2
2017/7/9,8,2017,7,75,28,54,8,1
2017/7/10,8,2017,7,72,10,27,8,1
2017/7/11,8,2017,7,49,20,40,6,1
2017/7/12,8,2017,7,61,16,20,7,1
2017/7/13,8,2017,7,46,12,36,6, 
2017/7/14,8,2017,7,49,14,37,7,1
2017/7/15,8,2017,7,52,27,57,6,2
2017/7/16,8,2017,7,60,31,46,6,1
2017/7/17,8,2017,7,69,7,36,5,1
2017/7/18,8,2017,7,37,20,38,7,1
2017/7/19,8,2017,7,41,19,47,6, 
2017/7/20,8,2017,7,52,13,28,4,1
2017/7/21,8,2017,7,39,19,31,7,1
2017/7/22,8,2017,7,51,10,13,5,1
2017/7/23,8,2017,7,26,13,22,9,2
2017/7/24,8,2017,7,32,17,27,10,2
2017/7/25,8,2017,7,36,11,30,6,1
2017/7/26,8,2017,7,28,12,26,11,2
2017/7/27,8,2017,7,34,20,16,9,1
2017/7/28,8,2017,7,54,15,14,6,1
2017/7/29,8,2017,7,35,8,17,5,1
2017/7/30,8,2017,7,34,17,31,9,3
2017/7/31,8,2017,7,52,14,17,8,1
2017/8/1,8,2017,8,26,8,24,5,1
2017/8/2,8,2017,8,25,5,21,6,1
2017/8/3,8,2017,8,32,11,23,5,1
2017/8/4,8,2017,8,29,7,17,5,1
2017/8/5,8,2017,8,37,10,19,5,1
2017/8/6,8,2017,8,38,17,23,4,1
2017/8/7,8,2017,8,44,30,26,6,1
2017/8/8,8,2017,8,52,11,31,5,2
2017/8/9,8,2017,8,45,11,17,5,1
2017/8/10,8,2017,8,24,11,18,4,1
2017/8/11,8,2017,8,30,14,19,7,2
2017/8/12,8,2017,8,41,9,18,4,1
2017/8/13,8,2017,8,33,7,16,5,1
2017/8/14,8,2017,8,20,7,17,4, 
2017/8/15,8,2017,8,13,9,17,4,1
2017/8/16,8,2017,8,21,5,20,3,1
2017/8/17,8,2017,8,36,8,18,7,1
2017/8/18,8,2017,8,31,7,24,6,1
2017/8/19,8,2017,8,21,5,23,3,1
2017/8/20,8,2017,8,30,11,21,5,1
2017/8/21,8,2017,8,27,24,50,9,1
2017/8/22,8,2017,8,61,26,45,7,1
2017/8/23,8,2017,8,59,18,72,7,2
2017/8/24,8,2017,8,65,32,41,9,2
2017/8/25,8,2017,8,65,16,35,6,1
2017/8/26,8,2017,8,43,14,35,4,2
2017/8/27,8,2017,8,33,16,35,4,1
2017/8/28,8,2017,8,44,24,24,8,1
2017/8/29,8,2017,8,54,10,31,7,2
2017/8/30,8,2017,8,23,7,37,5,1
2017/8/31,8,2017,8,20,4,35,3,1
2017/9/1,8,2017,9,30,3,29,2, 
2017/9/2,8,2017,9,27,11,38,4,1
2017/9/3,8,2017,9,40,7,22,5, 
2017/9/4,8,2017,9,25,10,31,5,2
2017/9/5,8,2017,9,32,18,9,7, 
2017/9/6,8,2017,9,50, , , , 
2017/9/11,8,2017,9,60,11,23,8,1
2017/9/12,8,2017,9,36,8,40,4,1
2017/9/13,8,2017,9,40,10,36,5,2
2017/9/14,8,2017,9,35,11,34,5,1
2017/9/15,8,2017,9,32,7,29,4,1
2017/9/16,8,2017,9,24,5,30,3, 
2017/9/17,8,2017,9,17,8,30,2, 
2017/9/18,8,2017,9,56,6,36,6,1
2017/9/19,8,2017,9,47,10,34,9,1
2017/9/20,8,2017,9,46,11,46,7, 
2017/9/21,8,2017,9,52,10,15,6,1
2017/9/22,8,2017,9,25, , , , 
2017/9/25,8,2017,9,16,16,45,6,2
2017/9/26,8,2017,9,45,18,37,5,1
2017/9/27,8,2017,9,49,6,26,5,1
2017/9/28,8,2017,9,25,7,36,6,1
2017/9/29,8,2017,9,37,11,36,5,1
2017/9/30,8,2017,9,34,10,43,4,1
2017/4/1,8,2017,4,25,8,39,4,1
2017/4/2,8,2017,4,35,8,45,5,2
2017/4/3,8,2017,4,43,13,47,7,1
2017/4/4,8,2017,4,43,16,58,10,3
2017/4/5,8,2017,4,62,18,47,8,1
2017/4/6,8,2017,4,54,15,39,8,1
2017/4/7,8,2017,4,36,14,36,11,2
2017/4/8,8,2017,4,37,13,33,7,1
2017/4/9,8,2017,4,35,9,40,6,1
2017/4/10,8,2017,4,37,10,37,7, 
2017/4/11,8,2017,4,31,4,43,6, 
2017/4/12,8,2017,4,25,9,42,6,2
2017/4/13,8,2017,4,37,11,53,9,3
2017/4/14,8,2017,4,51,22,52,11,2
2017/4/15,8,2017,4,64,17,55,8,2
2017/4/16,8,2017,4,60,21,54,10,2
2017/4/17,8,2017,4,62,11,41,5,1
2017/4/18,8,2017,4,35,6,44,6,1
2017/4/19,8,2017,4,40,6,45,5,1
2017/4/20,8,2017,4,31,10,40,9,1
2017/4/21,8,2017,4,34,14,48,7,1
2017/4/22,8,2017,4,49,5,41,4,1
2017/4/23,8,2017,4,26,6,39,7,1
2017/4/24,8,2017,4,30,9,47,7,1
2017/4/25,8,2017,4,47,9,40,8,2
2017/4/26,8,2017,4,30,6,46,7,1
2017/4/27,8,2017,4,30,9,45,7,1
2017/4/28,8,2017,4,36,13,63,5,3
2017/4/29,8,2017,4,48,13,71,6,2
2017/4/30,8,2017,4,55,14,59,6,2
2017/5/1,8,2017,5,55,5,39,4,1
2017/5/2,8,2017,5,25,7,53,6,2
2017/5/3,8,2017,5,36,9,45,4,1
2017/5/4,8,2017,5,36,9,49,5,1
2017/5/5,8,2017,5,40,20,55,6,2
2017/5/6,8,2017,5,51,22,45,5,2
2017/5/7,8,2017,5,54,19,60,6,2
2017/5/8,8,2017,5,61,12,43,7,2
2017/5/9,8,2017,5,41,11,42,9,1
2017/5/10,8,2017,5,40,21,55,7,2
2017/5/11,8,2017,5,51,20,59,7,2
2017/5/12,8,2017,5,58,16,55,5,1
2017/5/13,8,2017,5,43,3,46,2,1
2017/5/14,8,2017,5,19,3,36,5,1
2017/5/15,8,2017,5,21,13,48,5,1
