表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
公開日：,2021年3月5日,,,,,,,
,,,,,,,,
***,調査又は集計していないもの,,,,,,,
-,データが得られないもの,,,,,,,
X,数値が秘匿されているもの,,,,,,,
,,,,,,,,
,,,,,,,C120110,
調査年 コード,調査年,,,地域 コード,地域,/項目,C120110_課税対象所得【千円】,注釈
,,year,prefecture_num,,,,income,
2018100000,2018年度,2018,30,30000,和歌山県,,1153440464,
2018100000,2018年度,2018,31,31000,鳥取県,,663396645,
2018100000,2018年度,2018,32,32000,島根県,,832428697,
2018100000,2018年度,2018,33,33000,岡山県,,2555035360,
2018100000,2018年度,2018,34,34000,広島県,,4117029448,
2018100000,2018年度,2018,35,35000,山口県,,1803368971,
2018100000,2018年度,2018,36,36000,徳島県,,922544338,
2018100000,2018年度,2018,37,37000,香川県,,1317212337,
2018100000,2018年度,2018,38,38000,愛媛県,,1649652407,
2018100000,2018年度,2018,39,39000,高知県,,835324936,
2018100000,2018年度,2018,40,40000,福岡県,,6932942060,
2018100000,2018年度,2018,41,41000,佐賀県,,988184896,
2018100000,2018年度,2018,42,42000,長崎県,,1574729583,
2018100000,2018年度,2018,43,43000,熊本県,,2070462633,
2018100000,2018年度,2018,44,44000,大分県,,1377693523,
2018100000,2018年度,2018,45,45000,宮崎県,,1209743041,
2018100000,2018年度,2018,46,46000,鹿児島県,,1795844026,
2018100000,2018年度,2018,47,47000,沖縄県,,1575762837,
2017100000,2017年度,2017,0,0,全国,,1.93E+11,
2017100000,2017年度,2017,1,1000,北海道,,6722967905,
2017100000,2017年度,2017,2,2000,青森県,,1415254830,
2017100000,2017年度,2017,3,3000,岩手県,,1460469707,
2017100000,2017年度,2017,4,4000,宮城県,,3171546331,
2017100000,2017年度,2017,5,5000,秋田県,,1074359527,
2017100000,2017年度,2017,6,6000,山形県,,1308504808,
2017100000,2017年度,2017,7,7000,福島県,,2474781296,
2017100000,2017年度,2017,8,8000,茨城県,,4117614963,
2017100000,2017年度,2017,9,9000,栃木県,,2770673181,
2017100000,2017年度,2017,10,10000,群馬県,,2691959245,
2017100000,2017年度,2017,11,11000,埼玉県,,11656251925,
2017100000,2017年度,2017,12,12000,千葉県,,10260150814,
2017100000,2017年度,2017,13,13000,東京都,,30627744312,
2017100000,2017年度,2017,14,14000,神奈川県,,16926910573,
2017100000,2017年度,2017,15,15000,新潟県,,2856137650,
2017100000,2017年度,2017,16,16000,富山県,,1508206997,
2017100000,2017年度,2017,17,17000,石川県,,1630808782,
2017100000,2017年度,2017,18,18000,福井県,,1084440375,
2017100000,2017年度,2017,19,19000,山梨県,,1107366188,
2017100000,2017年度,2017,20,20000,長野県,,2770581723,
2017100000,2017年度,2017,21,21000,岐阜県,,2841523432,
2017100000,2017年度,2017,22,22000,静岡県,,5543557155,
2017100000,2017年度,2017,23,23000,愛知県,,12943802563,
2017100000,2017年度,2017,24,24000,三重県,,2593190439,
2017100000,2017年度,2017,25,25000,滋賀県,,2042999195,
2017100000,2017年度,2017,26,26000,京都府,,3692964674,
2017100000,2017年度,2017,27,27000,大阪府,,12691846678,
2017100000,2017年度,2017,28,28000,兵庫県,,8357230088,
2017100000,2017年度,2017,29,29000,奈良県,,1894247037,
2017100000,2017年度,2017,30,30000,和歌山県,,1141554254,
2017100000,2017年度,2017,31,31000,鳥取県,,651093279,
2017100000,2017年度,2017,32,32000,島根県,,819562180,
2017100000,2017年度,2017,33,33000,岡山県,,2500170308,
2017100000,2017年度,2017,34,34000,広島県,,4137315242,
2017100000,2017年度,2017,35,35000,山口県,,1772663986,
2017100000,2017年度,2017,36,36000,徳島県,,906084370,
2017100000,2017年度,2017,37,37000,香川県,,1305881396,
2017100000,2017年度,2017,38,38000,愛媛県,,1622973511,
2017100000,2017年度,2017,39,39000,高知県,,822281613,
2017100000,2017年度,2017,40,40000,福岡県,,6714980282,
2017100000,2017年度,2017,41,41000,佐賀県,,962997857,
2017100000,2017年度,2017,42,42000,長崎県,,1541144330,
2017100000,2017年度,2017,43,43000,熊本県,,1950981610,
2017100000,2017年度,2017,44,44000,大分県,,1353668417,
2017100000,2017年度,2017,45,45000,宮崎県,,1182316205,
2017100000,2017年度,2017,46,46000,鹿児島県,,1758153045,
2017100000,2017年度,2017,47,47000,沖縄県,,1491042924,
2016100000,2016年度,2016,0,0,全国,,1.89E+11,
2016100000,2016年度,2016,1,1000,北海道,,6570378590,
2016100000,2016年度,2016,2,2000,青森県,,1375963120,
2016100000,2016年度,2016,3,3000,岩手県,,1429066296,
2016100000,2016年度,2016,4,4000,宮城県,,3080566917,
2016100000,2016年度,2016,5,5000,秋田県,,1059888537,
2016100000,2016年度,2016,6,6000,山形県,,1289783918,
2016100000,2016年度,2016,7,7000,福島県,,2436304903,
2016100000,2016年度,2016,8,8000,茨城県,,4043808615,
2016100000,2016年度,2016,9,9000,栃木県,,2719125704,
2016100000,2016年度,2016,10,10000,群馬県,,2633453320,
2016100000,2016年度,2016,11,11000,埼玉県,,11397260674,
2016100000,2016年度,2016,12,12000,千葉県,,10045826379,
2016100000,2016年度,2016,13,13000,東京都,,29697204719,
2016100000,2016年度,2016,14,14000,神奈川県,,16588738072,
2016100000,2016年度,2016,15,15000,新潟県,,2802357120,
2016100000,2016年度,2016,16,16000,富山県,,1486543592,
