date, pm25, pm10, o3, no2, so2, co
2020/10/3, 55, 17, 32, 3, 1, 3
2020/10/4, 56, 19, 32, 5, 1, 3
2020/10/5, 61, 9, 28, 3, 1, 4
2020/10/6, 38, 10, 28, 4, 1, 2
2020/10/7, 37, 4, 26, 6, 1, 4
2020/10/8, 15, 7, 21, 7, , 4
2020/10/9, 22, 4, 16, 9, , 4
2020/10/10, 21, 7, 25, 3, , 3
2020/10/11, 36, 8, 26, 3, 1, 3
2020/10/12, 52, 9, 29, 4, 1, 2
2020/10/13, 46, 10, 27, 5, 1, 3
2020/10/14, 40, 8, 22, 4, 1, 2
2020/10/15, 34, 6, 28, 5, , 3
2020/10/16, 33, 7, 22, 5, , 3
2020/10/17, 21, 6, 25, 4, , 4
2020/10/18, 28, 12, 6, 10, 1, 4
2020/10/19, 39, 9, 24, 6, 1, 3
2020/10/20, 40, 9, 34, 5, 1, 3
2020/10/21, 45, 12, 23, 9, 1, 4
2020/10/22, 52, 15, 13, 10, 1, 4
2020/10/23, 36, 5, 31, 3, , 3
2020/10/24, 35, 3, 31, 3, , 3
2020/10/25, 49, 8, 30, 7, 1, 3
2020/10/26, 44, 12, 30, 7, 1, 4
2020/10/27, 52, 12, 33, 7, 1, 3
2020/10/28, 42, 14, 38, 6, 1, 3
2020/10/29, 62, 6, 31, 3, 1, 2
2020/10/30, 43, 9, 28, 5, 1, 4
2020/10/31, 42, 13, 30, 7, 1, 4
2020/11/1, 50, 26, 22, 12, 1, 4
2020/11/2, 68, 18, 34, 4, 1, 3
2020/11/3, 61, 4, 29, 5, 1, 3
2020/11/4, 36, 10, 27, 9, 1, 4
2020/11/5, 37, 15, 24, 11, 1, 5
2020/11/6, 54, 30, 21, 11, 1, 5
2020/11/7, 75, 35, 36, 5, , 4
2020/11/8, 74, 8, 28, 5, 1, 3
2020/11/9, 33, 4, 25, 7, 1, 3
2020/11/10, 36, 5, 25, 7, 1, 2
2020/11/11, 42, 9, 26, 9, 1, 3
2020/11/12, 42, 15, 27, 11, 1, 4
2020/11/13, 46, 13, 30, 10, 1, 5
2020/11/14, 55, 12, 31, 8, 1, 5
2020/11/15, 48, 17, 26, 13, 1, 4
2020/11/16, 58, 18, 31, 12, 1, 4
2020/11/17, 58, 24, 32, 16, 1, 4
2020/11/18, 74, 17, 30, 13, 1, 3
2020/11/19, 68, 12, 20, 12, 1, 4
2020/11/20, 48, 9, 29, 4, 1, 3
2020/11/21, 28, 8, 27, 7, 1, 3
2020/11/22, 40, 11, 27, 6, 1, 4
2020/11/23, 50, 6, 25, 6, 1, 3
2020/11/24, 35, 8, 21, 10, 1, 3
2020/11/25, 37, 10, 25, 9, 1, 3
2020/11/26, 49, 13, 13, 13, 1, 5
2020/11/27, 49, 19, 29, 7, 1, 4
2020/11/28, 51, 7, 25, 6, 1, 3
2020/11/29, 38, 9, 23, 10, 1, 4
2020/11/30, 40, 9, 25, 11, , 4
2020/12/1, 40, 11, 25, 12, 1, 3
2020/12/2, 43, 15, 24, 11, 1, 4
2020/12/3, 53, 8, 24, 8, 1, 3
2020/12/4, 31, 9, 24, 9, , 4
2020/12/5, 38, 14, 25, 9, 1, 4
2020/12/6, 47, 15, 23, 13, 1, 5
2020/12/7, 51, 11, 31, 11, , 4
2020/12/8, 51, 12, 22, 13, 1, 4
2020/12/9, 41, 16, 25, 17, 1, 6
2020/12/10, 59, 19, 25, 16, 1, 6
2020/12/11, 60, 20, 27, 15, 1, 5
2020/12/12, 64, 10, 29, 9, 1, 4
2020/12/13, 44, 6, 29, 9, 1, 4
2020/12/14, 38, 5, 28, 6, , 4
2020/12/15, 33, 2, 24, 7, , 4
2020/12/16, 35, 3, 28, 8, , 4
2020/12/17, 34, 6, 20, 16, , 5
2020/12/18, 35, 8, 29, 13, , 5
2020/12/19, 44, 4, 31, 5, 1, 3
2020/12/20, 32, 7, 23, 15, 1, 5
2020/12/21, 35, 10, 22, 20, 1, 3
2020/12/22, 46, 12, 24, 22, 1, 2
2020/12/23, 50, 16, 19, 25, 1, 3
2020/12/24, 58, 19, 33, 14, 1, 3
2020/12/25, 75, 4, 28, 8, 1, 4
2020/12/26, 41, 10, 26, 14, 1, 5
2020/12/27, 43, 15, 23, 21, , 6
2020/12/28, 56, 21, 21, 18, 1, 8
2020/12/29, 63, 25, 31, 11, , 5
2020/12/30, 70, 3, 28, 5, , 3
2020/12/31, 25, 5, 30, 7, , 3
2021/1/1, 36, 6, 29, 6, , 3
2021/1/2, 56, 5, 26, 6, 1, 4
2021/1/3, 38, 5, 28, 10, 1, 4
2020/7/1, 33, 10, 47, 2, 1, 2
2020/7/2, 47, 14, 29, 5, 1, 3
2020/7/3, 44, 5, 32, 2, 1, 2
2020/7/4, 33, 7, 36, 2, 1, 2
2020/7/5, 36, 12, 21, 4, 1, 2
2020/7/6, 33, 6, 10, 3, 1, 2
2020/7/7, 31, 6, 32, 2, 1, 2
2020/7/8, 31, 7, 23, 4, 1, 2
2020/7/9, 35, 9, 18, 2, 1, 2
2020/7/10, 41, 11, 13, 3, 1, 2
2020/7/11, 35, 4, 28, 1, 1, 2
2020/7/12, 37, 9, 27, 3, 1, 2
2020/7/13, 32, 8, 12, 7, 1, 3
2020/7/14, 35, 11, 30, 5, 1, 3
2020/7/15, 37, 9, 33, 4, 1, 2
2020/7/16, 41, 8, 25, 5, 1, 3
2020/7/17, 25, 5, 27, 3, 1, 3
2020/7/18, 32, 23, 30, 1, 1, 2
2020/7/19, 44, 38, 31, 3, 1, 3
2020/7/20, 58, 24, 32, 4, 1, 3
2020/7/21, 65, 20, 39, 3, 1, 2
2020/7/22, 52, 8, 27, 4, 1, 3
2020/7/23, 26, 11, 25, 4, 1, 3
2020/7/24, 35, 5, 13, 2, 1, 3
2020/7/25, 23, 6, 12, 3, 1, 2
2020/7/26, 23, 6, 12, 4, 1, 2
2020/7/27, 32, 10, 10, 4, 1, 3
2020/7/28, 40, 9, 24, 3, 1, 2
2020/7/29, 76, 6, 28, 4, 1, 3
2020/7/30, 32, 11, 29, 2, 1, 2
2020/7/31, 38, 11, 34, 2, 1, 2
2020/8/1, 47, 16, 34, 1, , 2
2020/8/2, 50, 18, 31, 3, 1, 2
2020/8/3, 60, 17, 29, 3, 1, 2
2020/8/4, 53, 28, 31, 3, 1, 2
2020/8/5, 73, 41, 32, 3, 1, 2
2020/8/6, 87, 34, 33, 3, 1, 2
2020/8/7, 74, 48, 29, 2, 1, 3
2020/8/8, 104, 48, 24, 1, 1, 2
2020/8/9, 97, 24, 24, 2, 1, 2
2020/8/10, 72, 14, 19, 2, 1, 2
2020/8/11, 56, 16, 28, 3, 1, 2
2020/8/12, 46, 11, 24, 2, 1, 2
2020/8/13, 50, 16, 37, 2, 1, 2
2020/8/14, 60, 24, 27, 2, 1, 2
2020/8/15, 66, 25, 49, 2, 1, 2
2020/8/16, 66, 39, 36, 4, 1, 3
2020/8/17, 84, 18, 51, 4, 1, 2
2020/8/18, 55, 17, 43, 4, 1, 2
2020/8/19, 54, 23, 46, 5, 1, 2
2020/8/20, 66, 21, 41, 5, 1, 2
2020/8/21, 69, 18, 39, 4, 1, 3
2020/8/22, 67, 15, 22, 3, 1, 2
2020/8/23, 49, 16, 26, 4, 1, 2
2020/8/24, 41, 21, 33, 4, 1, 2
2020/8/25, 47, 16, 43, 4, 1, 2
2020/8/26, 62, 15, 25, 3, 1, 2
2020/8/27, 45, 13, 17, 5, 1, 2
2020/8/28, 34, 16, 24, 1, , 2
2020/8/29, 56, 17, 24, 2, 1, 2
2020/8/30, 49, 17, 28, 4, 1, 2
2020/8/31, 54, 6, 25, 3, 1, 2
2020/9/1, 37, 10, 20, 3, , 2
2020/9/2, 39, 8, 12, 4, , 2
2020/9/3, 27, 12, 22, 3, , 2
2020/9/4, 42, 12, 28, 5, , 2
2020/9/5, 48, 6, 20, 2, , 2
2020/9/6, 30, 9, 8, 3, , 2
2020/9/7, 17, , , , , 
2020/9/13, 20, 8, 36, 3, 1, 3
2020/9/14, 41, 7, 37, 4, 1, 3
2020/9/15, 38, 12, 37, 4, 1, 3
2020/9/16, 49, 12, 32, 3, , 3
2020/9/17, 38, 14, 17, 3, , 2
2020/9/18, 50, 9, 35, 3, 1, 2
2020/9/19, 38, 8, 32, 2, 1, 3
2020/9/20, 33, 8, 38, 2, 1, 2
2020/9/21, 33, 14, 39, 2, 1, 2
2020/9/22, 45, 10, 31, 4, 1, 3
2020/9/23, 36, 3, 30, 2, , 2
2020/9/24, 29, 4, 18, 5, , 3
2020/9/25, 25, 4, 18, 4, , 3
2020/9/26, 20, 4, 28, 2, , 2
2020/9/27, 36, 4, 29, 3, 1, 2
2020/9/28, 42, 7, 29, 4, 1, 2
2020/9/29, 36, 7, 36, 4, 1, 2
2020/9/30, 46, 13, 44, 5, 1, 2
2020/4/1, 26, 5, 43, 1, , 2
2020/4/2, 30, 9, 40, 5, , 3
2020/4/3, 43, 15, 45, 5, 1, 3
2020/4/4, 59, 9, 43, 3, 1, 3
2020/4/5, 50, 5, 44, 4, , 3
2020/4/6, 39, 11, 46, 5, 1, 3
2020/4/7, 49, 17, 59, 7, 1, 3
