date, pm25, pm10, o3, no2, so2, co
2020/10/17, 38, 12, 34, 9, 1, 2
2020/10/18, 40, 21, 16, 24, , 4
2020/10/19, 54, 18, 32, 23, 1, 3
2020/10/20, 46, 16, 34, 19, 1, 2
2020/10/21, 33, 24, 29, 22, 1, 4
2020/10/22, 65, 30, 9, 22, 1, 3
2020/10/23, 61, 13, 33, 20, 1, 3
2020/10/24, 41, 13, 37, 15, 3, 3
2020/10/25, 47, 22, 38, 28, 2, 4
2020/10/26, 66, 17, 32, 22, 1, 2
2020/10/27, 54, 20, 30, 24, 1, 3
2020/10/28, 62, 22, 44, 23, 1, 3
2020/10/29, 68, 14, 27, 19, 1, 2
2020/10/30, 54, 14, 32, 22, 1, 2
2020/10/31, 54, 23, 32, 18, 1, 4
2020/11/1, 67, 34, 22, 27, 1, 5
2020/11/2, 76, 27, 20, 18, 1, 3
2020/11/3, 62, 11, 26, 21, 1, 2
2020/11/4, 42, 22, 31, 29, 1, 4
2020/11/5, 67, 34, 12, 32, 1, 5
2020/11/6, 85, 42, 24, 30, 2, 3
2020/11/7, 94, 35, 32, 18, 1, 3
2020/11/8, 78, 18, 26, 23, 1, 3
2020/11/9, 47, 12, 26, 19, 1, 3
2020/11/10, 49, 13, 29, 23, 1, 3
2020/11/11, 48, 14, 26, 21, 1, 2
2020/11/12, 47, 19, 31, 27, 1, 4
2020/11/13, 67, 22, 40, 20, 1, 4
2020/11/14, 72, 21, 33, 17, 4, 4
2020/11/15, 62, 32, 27, 35, 4, 5
2020/11/16, 87, 31, 37, 33, 1, 4
2020/11/17, 81, 34, 32, 31, 5, 4
2020/11/18, 80, 28, 31, 23, 3, 4
2020/11/19, 72, 18, 28, 13, 3, 2
2020/11/20, 56, 15, 25, 16, 2, 3
2020/11/21, 46, 14, 27, 15, 4, 2
2020/11/22, 49, 15, 30, 12, 3, 2
2020/11/23, 54, 8, 26, 17, 1, 2
2020/11/24, 45, 11, 21, 16, 1, 2
2020/11/25, 43, 24, 23, 24, 3, 3
2020/11/26, 59, 14, 23, 15, 1, 2
2020/11/27, 50, 14, 26, 12, 1, 3
2020/11/28, 43, 17, 24, 16, 1, 2
2020/11/29, 53, 23, 26, 23, 1, 4
2020/11/30, 62, 13, 26, 25, 1, 3
2020/12/1, 56, 14, 19, 18, 1, 3
2020/12/2, 49, 24, 16, 18, 1, 3
2020/12/3, 56, 13, 25, 22, 1, 3
2020/12/4, 54, 17, 16, 18, , 3
2020/12/5, 55, 20, 24, 18, 1, 5
2020/12/6, 62, 32, 25, 34, 4, 7
2020/12/7, 78, 25, 33, 25, 1, 5
2020/12/8, 63, 14, 23, 21, 1, 2
2020/12/9, 43, 19, 20, 22, 1, 3
2020/12/10, 61, 22, 21, 29, 2, 3
2020/12/11, 60, 34, 24, 24, 2, 4
2020/12/12, 79, 17, 29, 17, 1, 3
2020/12/13, 54, 14, 28, 19, 2, 2
2020/12/14, 39, 13, 21, 24, 1, 3
2020/12/15, 45, 11, 22, 27, 1, 3
2020/12/16, 40, 12, 25, 25, 1, 3
2020/12/17, 39, 22, 21, 42, 4, 5
2020/12/18, 72, 12, 24, 22, 1, 2
2020/12/19, 47, 9, 28, 14, 1, 3
2020/12/20, 35, 14, 24, 31, 2, 5
2020/12/21, 44, 26, 21, 41, 2, 7
2020/12/22, 78, 31, 22, 43, 3, 7
2020/12/23, 85, 29, 32, 34, 7, 5
2020/12/24, 76, 25, 31, 28, 1, 4
2020/12/25, 70, 16, 24, 31, 1, 3
2020/12/26, 60, 22, 27, 19, 2, 3
2020/12/27, 63, 27, 16, 30, 1, 4
2020/12/28, 74, 41, 19, 33, 2, 5
2020/12/29, 98, 26, 29, 17, 4, 2
2020/12/30, 57, 11, 28, 10, 1, 3
2020/12/31, 26, 12, 28, 21, 3, 6
2021/1/1, 47, 12, 27, 17, 5, 4
2021/1/2, 43, 12, 28, 17, 1, 4
2021/1/3, 46, 20, 23, 30, 1, 3
2020/7/1, 48, 20, 43, 12, 8, 2
2020/7/2, 60, 17, 34, 18, 2, 2
2020/7/3, 54, 25, 16, 8, 4, 1
2020/7/4, 48, 29, 41, 11, 8, 2
2020/7/5, 62, 20, 12, 9, 6, 2
2020/7/6, 42, 26, 8, 6, 8, 2
2020/7/7, 48, 21, 30, 10, 8, 1
2020/7/8, 31, 18, 17, 12, 4, 3
2020/7/9, 42, 22, 11, 10, 8, 2
2020/7/10, 52, 31, 10, 7, 8, 2
2020/7/11, 52, 27, 38, 9, 2, 2
2020/7/12, 59, 18, 30, 14, 2, 2
2020/7/13, 49, 54, 20, 15, 4, 1
2020/7/14, 49, 16, 19, 13, 1, 1
2020/7/15, 44, 14, 21, 12, 2, 2
2020/7/16, 47, 11, 15, 13, 2, 1
2020/7/17, 41, 58, 12, 17, 2, 2
2020/7/18, 45, 25, 39, 18, 4, 3
2020/7/19, 52, 31, 56, 16, 3, 3
2020/7/20, 74, 24, 33, 16, 3, 2
2020/7/21, 64, 25, 31, 14, 4, 2
2020/7/22, 61, 18, 22, 13, 2, 2
2020/7/23, 55, 24, 40, 15, 3, 3
2020/7/24, 63, 25, 13, 12, 4, 2
2020/7/25, 58, 24, 16, 10, 4, 1
2020/7/26, 50, 22, 14, 12, 4, 2
2020/7/27, 56, 31, 10, 11, 8, 2
2020/7/28, 59, 13, 21, 11, 3, 1
2020/7/29, 38, 20, 23, 14, 2, 2
2020/7/30, 50, 27, 52, 14, 3, 2
2020/7/31, 65, 21, 31, 10, 3, 2
2020/8/1, 52, 17, 31, 4, 2, 2
2020/8/2, 55, 21, 62, 15, 4, 2
2020/8/3, 60, 22, 54, 12, 5, 2
2020/8/4, 59, 26, 60, 13, 5, 2
2020/8/5, 74, 28, 29, 12, 5, 2
2020/8/6, 70, 33, 29, 11, 6, 2
2020/8/7, 75, 48, 45, 9, 3, 2
2020/8/8, 102, 38, 21, 10, 7, 2
2020/8/9, 79, 37, 78, 13, 6, 2
2020/8/10, 79, 21, 16, 10, 11, 2
2020/8/11, 54, 34, 45, 13, 7, 3
2020/8/12, 70, 38, 70, 15, 3, 2
2020/8/13, 81, 30, 36, 9, 2, 2
2020/8/14, 73, 43, 95, 14, 5, 3
2020/8/15, 89, 35, 40, 5, 1, 2
2020/8/16, 82, 34, 63, 19, 4, 3
2020/8/17, 75, 27, 40, 11, 1, 2
2020/8/18, 62, 23, 65, 11, 2, 2
2020/8/19, 63, 26, 49, 11, 4, 2
2020/8/20, 56, 29, 65, 13, 5, 2
2020/8/21, 56, 35, 52, 10, 1, 2
2020/8/22, 81, 24, 21, 7, 1, 2
2020/8/23, 59, 17, 25, 11, 1, 1
2020/8/24, 49, 18, 37, 7, 1, 2
2020/8/25, 53, 19, 33, 11, 1, 2
2020/8/26, 45, 16, 18, 7, 1, 1
2020/8/27, 39, 18, 19, 7, 5, 2
2020/8/28, 42, 18, 16, 9, 5, 3
2020/8/29, 48, 17, 30, 8, 5, 2
2020/8/30, 47, 20, 31, 10, 1, 2
2020/8/31, 57, 13, 24, 10, 1, 2
2020/9/1, 41, 19, 16, 9, 1, 1
2020/9/2, 48, 20, 13, 8, 4, 2
2020/9/3, 50, 22, 29, 13, 4, 2
2020/9/4, 55, 20, 28, 12, 1, 1
2020/9/5, 54, 16, 21, 5, 1, 1
2020/9/6, 43, 20, 7, 10, 2, 2
2020/9/7, 41, , , , , 
2020/9/13, 44, 18, 22, 15, 2, 2
2020/9/14, 51, 17, 31, 16, 2, 1
2020/9/15, 44, 20, 31, 15, 1, 1
2020/9/16, 55, 19, 45, 16, 4, 2
2020/9/17, 60, 25, 12, 10, 7, 2
2020/9/18, 58, 19, 39, 13, 4, 2
2020/9/19, 51, 20, 29, 9, 1, 3
2020/9/20, 59, 23, 37, 13, 1, 3
2020/9/21, 63, 20, 37, 11, 1, 2
2020/9/22, 58, 18, 32, 14, 1, 1
2020/9/23, 34, 20, 32, 8, 1, 1
2020/9/24, 34, 15, 26, 12, 1, 2
2020/9/25, 23, 20, 28, 12, 1, 2
2020/9/26, 40, 15, 28, 8, 1, 2
2020/9/27, 46, 16, 34, 19, 1, 2
2020/9/28, 50, 13, 33, 15, 1, 1
2020/9/29, 38, 15, 37, 15, 2, 1
2020/9/30, 38, 17, 24, 22, 1, 2
2020/4/1, 54, 11, 43, 9, 1, 2
2020/4/2, 48, 18, 44, 20, 3, 3
2020/4/3, 68, 26, 49, 20, 3, 3
2020/4/4, 73, 19, 39, 11, 1, 3
2020/4/5, 59, 15, 44, 22, 1, 3
2020/4/6, 56, 20, 46, 23, 2, 3
2020/4/7, 66, 27, 65, 23, 3, 4
2020/4/8, 83, 20, 49, 17, 2, 2
2020/4/9, 69, 15, 38, 13, 1, 2
2020/4/10, 56, 12, 43, 12, 1, 2
2020/4/11, 52, 18, 40, 6, 1, 2
2020/4/12, 51, 13, 39, 7, 1, 2
2020/4/13, 28, 12, 38, 13, 1, 2
2020/4/14, 46, 18, 45, 27, 2, 3
2020/4/15, 64, 22, 41, 15, 1, 2
2020/4/16, 62, 15, 39, 14, 1, 2
2020/4/17, 52, 20, 41, 17, 1, 2
2020/4/18, 39, 13, 39, 9, 2, 2
2020/4/19, 47, 13, 36, 17, 1, 2
2020/4/20, 32, 28, 47, 28, 3, 4
2020/4/21, 62, 18, 42, 17, 3, 3
2020/4/22, 55, 13, 43, 19, 2, 3
2020/4/23, 54, 12, 37, 18, 2, 2
2020/4/24, 50, 14, 52, 16, 3, 3
2020/4/25, 59, 27, 65, 11, 8, 4
2020/4/26, 78, 21, 47, 18, 2, 3
2020/4/27, 62, 17, 48, 15, 1, 2
2020/4/28, 61, 20, 53, 15, 2, 2
2020/4/29, 69, 27, 72, 18, 4, 3
2020/4/30, 86, 29, 49, 13, 5, 3
2020/5/1, 79, 47, 54, 20, 7, 2
2020/5/2, 117, 30, 40, 11, 2, 3
2020/5/3, 84, 13, 34, 7, 2, 3
2020/5/4, 50, 27, 45, 9, 3, 3
2020/5/5, 56, 18, 31, 5, 1, 2
2020/5/6, 43, 11, 42, 12, 1, 1
2020/5/7, 31, 15, 50, 18, 2, 2
2020/5/8, 39, 15, 39, 9, 3, 2
2020/5/9, 56, 22, 33, 11, 2, 3
2020/5/10, 53, 21, 37, 15, 2, 3
2020/5/11, 51, 25, 53, 16, 1, 3
2020/5/12, 60, 34, 58, 12, 3, 3
2020/5/13, 64, 17, 50, 19, 1, 3
2020/5/14, 62, 24, 52, 20, 3, 2
2020/5/15, 64, 17, 39, 10, 2, 3
2020/5/16, 42, 24, 72, 12, 2, 3
2020/5/17, 63, 18, 36, 16, 1, 2
2020/5/18, 50, 14, 38, 11, 1, 1
2020/5/19, 38, 10, 25, 11, 1, 1
2020/5/20, 28, 14, 27, 14, 1, 1
2020/5/21, 30, 13, 27, 12, 1, 1
2020/5/22, 25, 23, 46, 14, 2, 2
2020/5/23, 52, 15, 51, 9, 2, 2
2020/5/24, 50, 17, 47, 15, 1, 2
2020/5/25, 55, 13, 34, 19, 1, 2
2020/5/26, 41, 15, 54, 14, 1, 2
2020/5/27, 47, 15, 47, 17, 1, 2
2020/5/28, 56, 15, 57, 17, 3, 2
2020/5/29, 59, 22, 60, 16, 3, 2
2020/5/30, 65, 13, 39, 6, 1, 2
2020/5/31, 52, 17, 35, 7, 1, 1
2020/6/1, 50, 18, 41, 13, 5, 2
2020/6/2, 51, 25, 64, 15, 2, 3
2020/6/3, 61, 38, 58, 15, 2, 3
2020/6/4, 73, 30, 51, 11, 3, 3
2020/6/5, 76, 33, 58, 12, 2, 2
2020/6/6, 82, 23, 45, 5, 1, 2
2020/6/7, 64, 20, 60, 12, 3, 2
2020/6/8, 65, 26, 47, 15, 5, 2
2020/6/9, 61, 19, 40, 13, 9, 3
2020/6/10, 31, 21, 22, 8, 7, 2
2020/6/11, 32, 22, 22, 12, 6, 2
2020/6/12, 57, 20, 32, 14, 1, 2
2020/6/13, 48, 28, 28, 12, 4, 2
2020/6/14, 57, 32, 59, 16, 5, 3
2020/6/15, 72, 28, 60, 15, 3, 2
2020/6/16, 72, 16, 41, 12, 1, 2
2020/6/17, 48, 20, 40, 16, 3, 2
2020/6/18, 39, 14, 43, 17, 1, 2
2020/6/19, 24, 17, 64, 14, 2, 2
2020/6/20, 37, 15, 34, 6, 1, 2
2020/6/21, 35, 16, 29, 9, 1, 1
2020/6/22, 38, 14, 43, 12, 1, 2
2020/6/23, 46, 23, 23, 11, 1, 2
2020/6/24, 57, 14, 19, 12, 1, 1
2020/6/25, 44, 26, 28, 13, 3, 2
2020/6/26, 57, 39, 65, 15, 4, 2
2020/6/27, 74, 19, 41, 10, 1, 2
2020/6/28, 53, 22, 57, 15, 3, 2
2020/6/29, 56, 25, 33, 8, 4, 2
2020/6/30, 54, 25, 16, 8, 3, 2
2020/1/1, 45, 15, 26, 23, 1, 6
2020/1/2, 55, 18, 24, 25, 6, 6
2020/1/3, 63, 16, 28, 22, 1, 5
2020/1/4, 62, 8, 31, 9, 2, 2
2020/1/5, 38, 15, 25, 27, 1, 2
2020/1/6, 59, 17, 18, 24, 2, 2
2020/1/7, 58, 17, 15, 22, 1, 4
2020/1/8, 51, 13, 30, 19, 3, 3
2020/1/9, 38, 12, 28, 24, 1, 3
2020/1/10, 29, 19, 18, 25, 2, 3
2020/1/11, 67, 25, 22, 20, 1, 4
2020/1/12, 79, 25, 31, 26, 6, 4
2020/1/13, 75, 18, 28, 27, 4, 3
2020/1/14, 59, 21, 24, 27, 1, 3
2020/1/15, 55, 11, 24, 29, 1, 4
2020/1/16, 37, 14, 24, 25, 2, 3
2020/1/17, 32, 10, 30, 13, 1, 2
2020/1/18, 40, 13, 34, 15, 2, 3
2020/1/19, 56, 22, 25, 39, 1, 5
2020/1/20, 73, 14, 32, 26, 1, 5
2020/1/21, 49, 24, 17, 34, 2, 4
2020/1/22, 83, 35, 7, 35, 1, 5
2020/1/23, 99, 23, 28, 28, 2, 4
2020/1/24, 70, 11, 30, 19, 1, 3
2020/1/25, 45, 13, 28, 17, 1, 3
2020/1/26, 52, 15, 30, 25, 1, 3
2020/1/27, 52, 9, 23, 16, 1, 3
2020/1/28, 33, 5, 25, 11, 2, 3
2020/1/29, 29, 12, 24, 20, 3, 3
2020/1/30, 34, 6, 30, 7, 2, 2
2020/1/31, 33, 10, 32, 19, 3, 3
2020/2/1, 49, 14, 38, 19, 1, 4
2020/2/2, 58, 20, 20, 29, 9, 4
2020/2/3, 67, , 33, , , 3
2020/2/13, 63, 24, 29, 36, 4, 6
2020/2/14, 63, 24, 33, 31, 3, 5
2020/2/15, 69, 29, 22, 25, 2, 6
2020/2/16, 74, 18, 35, 16, 8, 3
2020/2/17, 54, 9, 30, 15, 3, 3
2020/2/18, 39, 10, 33, 24, 2, 3
2020/2/19, 51, 18, 33, 26, 4, 3
2020/2/20, 64, 15, 37, 22, 2, 3
2020/2/21, 56, 23, 39, 22, 6, 3
2020/2/22, 61, 18, 35, 7, 3, 2
2020/2/23, 60, 19, 43, 18, 4, 3
2020/2/24, 65, 30, 38, 36, 3, 5
2020/2/25, 86, 19, 37, 18, 1, 3
2020/2/26, 55, 12, 32, 18, 1, 2
2020/2/27, 53, 12, 34, 27, 1, 3
2020/2/28, 53, 17, 34, 19, 5, 3
2020/2/29, 61, 17, 41, 10, 3, 3
