date, pm25, pm10, o3, no2, so2
2019/6/14, 63, 18, 59, 9, 1
2019/6/15, 45, 21, 50, 4, 2
2019/6/16, 64, 16, 48, 7, 3
2019/6/17, 51, 15, 36, 8, 2
2019/6/18, 48, 25, 66, 9, 4
2019/6/19, 73, 40, 69, 9, 2
2019/6/20, 95, 39, 49, 10, 4
2019/6/21, 97, 36, 52, 6, 3
2019/6/22, 95, 11, 40, 2, 1
2019/6/23, 38, 10, 42, 6, 
2019/6/24, 35, 22, 53, 8, 9
2019/6/25, 67, 19, 35, 6, 2
2019/6/26, 49, 13, 22, 3, 1
2019/6/27, 29, 11, 26, 5, 2
2019/6/28, 26, 21, 25, 4, 1
2019/6/29, 40, 15, 40, 4, 1
2019/6/30, 33, 15, 53, 8, 2
2019/1/1, 45, 12, 34, 5, 
2019/1/2, 52, 10, 31, 8, 1
2019/1/3, 35, 8, 31, 11, 1
2019/1/4, 34, 20, 36, 11, 1
2019/1/5, 64, 29, 34, 9, 1
2019/1/6, 85, 13, 32, 16, 2
2019/1/7, 48, 23, 36, 16, 2
2019/1/8, 68, 11, 29, 8, 1
2019/1/9, 46, 10, 22, 15, 1
2019/1/10, 38, 12, 24, 13, 1
2019/1/11, 47, 14, 30, 9, 1
2019/1/12, 52, 17, 31, 9, 
2019/1/13, 54, 12, 33, 9, 1
2019/1/14, 44, 36, 68, 15, 2
2019/1/15, 100, 16, 33, 9, 2
2019/1/16, 48, 8, 31, 9, 1
2019/1/17, 36, 17, 35, 13, 2
2019/1/18, 48, 19, 31, 13, 2
2019/1/19, 61, 21, 38, 6, 1
2019/1/20, 58, 11, 31, 10, 1
2019/1/21, 36, 22, 35, 15, 1
2019/1/22, 56, 26, 36, 11, 1
2019/1/23, 75, 27, 48, 15, 2
2019/1/24, 74, 10, 33, 5, 2
2019/1/25, 63, 15, 31, , 
2019/1/26, 49, 10, 33, , 
2019/1/27, 43, , , , 
2019/1/28, 39, , , , 
2019/1/29, 63, 20, 35, , 
2019/1/30, 59, 13, 23, , 
2019/1/31, 39, 15, 28, , 
2019/2/1, 52, , , , 
2019/2/2, 58, , , , 
2019/2/3, 66, , , , 
2019/2/4, 60, 25, 26, , 
2019/2/5, 65, 17, 30, , 
2019/2/6, 61, 22, 22, , 
2019/2/7, 64, , , , 
2019/2/8, 48, , , , 
2019/2/9, 38, , , , 
2019/2/10, 41, 15, 31, , 
2019/2/11, 44, 14, 27, , 
2019/2/12, 59, 32, 39, , 
2019/2/13, 80, , , , 
2019/2/14, 77, , , , 
2019/2/15, 70, , , , 
2019/2/16, 67, 28, 35, , 
2019/2/17, 78, 22, 29, , 
2019/2/18, 63, 38, 31, , 
2019/2/19, 28, , , , 
2019/2/20, 30, , , , 
2019/2/21, 71, , , , 
2019/2/22, 78, 18, 37, , 
2019/2/23, 58, 19, 36, , 
2019/2/24, 59, 27, 46, , 
2019/2/25, 66, , , , 
2019/2/26, 91, , , , 
2019/2/27, 89, , , , 
2019/2/28, 59, 29, 45, , 
2019/3/1, 77, 39, 43, , 
2019/3/2, 89, 11, 32, , 
2019/3/3, 38, , , , 
2019/3/4, 39, , , , 
2019/3/5, 72, , , , 
2019/3/6, 59, 46, 47, , 
2019/3/7, 123, 20, 40, , 
2019/3/8, 57, 20, 36, , 
2019/3/9, 62, , , , 
2019/3/10, 18, , , , 
2019/3/11, 46, , , , 
2019/3/12, 78, 12, 36, , 
2019/3/13, 34, 12, 37, , 
2019/3/14, 25, 11, 40, , 
2019/3/15, 41, , , , 
2019/3/16, 44, , , , 
2019/3/17, 72, , , , 
2019/3/18, 45, 13, 44, , 
2019/3/19, 53, 16, 41, , 
2019/3/20, 46, 33, 45, , 
2019/3/21, 65, , , , 
2019/3/22, 95, , , , 
2019/3/23, 71, , , , 
2019/3/24, 46, 14, 33, , 
2019/3/25, 49, 45, 60, , 
2019/3/26, 88, 38, 73, 6, 2
2019/3/27, 87, 30, 63, 10, 2
2019/3/28, 75, 30, 50, 12, 2
2019/3/29, 69, 29, 58, 10, 1
2019/3/30, 70, 18, 42, 4, 
2019/3/31, 48, 13, 48, 9, 1
2018/10/1, 51, 13, 34, 11, 1
2018/10/2, 42, 18, 43, 11, 2
2018/10/3, 59, 24, 34, 10, 3
2018/10/4, 71, 9, 23, 4, 2
2018/10/5, 26, 27, 33, 2, 1
2018/10/6, 59, 15, 33, 6, 1
2018/10/7, 44, 15, 40, 6, 1
2018/10/8, 52, 20, 41, 9, 2
2018/10/9, 63, 23, 42, 11, 1
2018/10/10, 68, 12, 32, 8, 1
2018/10/11, 45, 14, 35, 11, 
2018/10/12, 54, 13, 36, 11, 1
2018/10/13, 46, 12, 34, 6, 4
2018/10/14, 43, 12, 41, 10, 1
2018/10/15, 48, 16, 46, 10, 
2018/10/16, 62, 16, 43, 9, 
2018/10/17, 65, 19, 56, 12, 2
2018/10/18, 64, 12, 37, 10, 2
2018/10/19, 41, 11, 33, 8, 
2018/10/20, 34, 10, 35, 7, 2
2018/10/21, 43, 16, 33, 9, 3
2018/10/22, 57, 19, 27, 11, 
2018/10/23, 62, 22, 42, 10, 1
2018/10/24, 64, 22, 43, 10, 1
2018/10/25, 67, 22, 37, 9, 4
2018/10/26, 64, 18, 38, 7, 1
2018/10/27, 49, 11, 35, 5, 1
2018/10/28, 39, 20, 51, 11, 2
2018/10/29, 58, 14, 35, 11, 
2018/10/30, 44, 11, 29, 11, 1
2018/10/31, 47, 15, 36, 10, 
2018/11/1, 49, 11, 34, 12, 
2018/11/2, 43, 23, 36, 10, 7
2018/11/3, 62, 20, 43, 8, 2
2018/11/4, 67, 21, 43, 14, 2
2018/11/5, 69, 17, 33, 13, 1
2018/11/6, 61, 20, 36, 13, 4
2018/11/7, 64, 22, 39, 7, 3
2018/11/8, 73, 14, 33, 9, 1
2018/11/9, 44, 22, 38, 11, 
2018/11/10, 68, 21, 46, 9, 2
2018/11/11, 72, 23, 38, 10, 
2018/11/12, 68, 12, 34, 11, 1
2018/11/13, 51, 8, 31, 10, 1
2018/11/14, 36, 8, 30, 11, 1
2018/11/15, 33, 12, 25, 12, 3
2018/11/16, 47, 16, 38, 9, 1
2018/11/17, 55, 21, 36, 8, 1
2018/11/18, 68, 14, 31, 12, 
2018/11/19, 47, 20, 37, 13, 1
2018/11/20, 61, 22, 33, 12, 5
2018/11/21, 72, 15, 33, 9, 1
2018/11/22, 55, 12, 30, 9, 1
2018/11/23, 43, 13, 31, 12, 9
2018/11/24, 55, 24, 37, 9, 2
2018/11/25, 70, 26, 32, 14, 
2018/11/26, 79, 21, 26, 12, 2
2018/11/27, 61, 30, 27, 14, 1
2018/11/28, 80, 21, 29, 14, 1
2018/11/29, 58, 21, 38, 14, 1
2018/11/30, 59, 43, 40, 12, 1
2018/12/1, 98, 42, 33, 7, 3
2018/12/2, 88, 20, 31, 9, 2
2018/12/3, 52, 14, 30, 7, 1
2018/12/4, 35, 28, 29, 9, 1
2018/12/5, 61, 23, 25, 11, 1
2018/12/6, 58, 16, 27, 8, 1
2018/12/7, 50, 7, 26, 7, 1
2018/12/8, 35, 9, 27, 5, 2
2018/12/9, 36, 7, 25, 8, 1
2018/12/10, 33, 10, 20, 10, 2
2018/12/11, 36, 11, 30, 10, 1
2018/12/12, 43, 17, 25, 13, 1
2018/12/13, 62, 16, 29, 12, 1
2018/12/14, 54, 10, 27, 13, 1
2018/12/15, 42, 16, 24, 11, 2
2018/12/16, 51, 21, 33, 9, 1
2018/12/17, 59, 15, 31, 12, 1
2018/12/18, 51, 17, 38, 16, 2
2018/12/19, 54, 22, 33, 20, 1
2018/12/20, 66, 13, 32, 12, 2
2018/12/21, 47, 17, 35, 9, 1
2018/12/22, 53, 16, 31, 8, 1
2018/12/23, 54, 12, 31, 9, 1
2018/12/24, 46, 9, 27, 12, 1
2018/12/25, 37, 15, 26, 11, 1
2018/12/26, 47, 11, 30, 11, 1
2018/12/27, 41, 12, 28, 8, 1
2018/12/28, 32, 8, 30, 9, 
2018/12/29, 34, 9, 28, 5, 1
2018/12/30, 37, , , , 
2018/7/1, 34, 12, 15, 3, 3
2018/7/2, 35, 17, 20, 1, 1
2018/7/3, 39, 19, 24, 3, 2
2018/7/4, 45, 27, 21, 6, 2
2018/7/5, 43, 16, 21, 6, 
2018/7/6, 27, 9, 22, 7, 
2018/7/7, 29, 11, 15, 5, 3
2018/7/8, 33, 19, 16, 6, 2
2018/7/9, 49, 23, 20, 5, 1
2018/7/10, 47, 19, 25, 6, 3
2018/7/11, 44, 30, 23, 6, 1
2018/7/12, 58, 34, 21, 7, 7
2018/7/13, 71, 24, 19, 6, 3
2018/7/14, 53, 23, 94, 7, 4
2018/7/15, 56, 30, 23, 6, 3
2018/7/16, 72, 39, 27, 9, 5
2018/7/17, 85, 54, 32, 9, 5
2018/7/18, 118, 62, 43, 12, 8
2018/7/19, 145, 56, 51, 10, 3
2018/7/20, 132, 12, 18, 3, 2
2018/7/21, 33, 13, 12, 2, 4
2018/7/22, 31, 19, 14, 6, 4
2018/7/23, 43, 22, 14, 5, 2
2018/7/24, 51, 22, 26, 7, 2
2018/7/25, 55, 32, 35, 8, 3
2018/7/26, 68, 30, 35, 7, 1
2018/7/27, 67, 23, 31, 5, 
2018/7/28, 62, 21, 24, 2, 
2018/7/29, 52, 10, 33, 4, 1
2018/7/30, 37, 15, 27, 4, 3
2018/7/31, 47, 17, 31, 4, 2
2018/8/1, 44, 19, 32, 4, 2
2018/8/2, 54, 25, 27, 4, 4
2018/8/3, 63, 28, 21, 5, 3
2018/8/4, 62, 23, 23, 8, 5
2018/8/5, 58, 30, 32, 7, 1
2018/8/6, 63, 29, 44, 8, 1
2018/8/7, 66, 14, 36, 7, 1
2018/8/8, 43, 14, 31, 5, 
2018/8/9, 36, 19, 44, 10, 3
2018/8/10, 50, 34, 52, 10, 5
2018/8/11, 75, 16, 17, 3, 3
2018/8/12, 41, 12, 16, 4, 6
2018/8/13, 33, 15, 27, 4, 3
2018/8/14, 37, 16, 17, 3, 3
2018/8/15, 36, 16, 19, 4, 4
2018/8/16, 44, 15, 33, 6, 2
2018/8/17, 45, 19, 42, 7, 3
2018/8/18, 57, 28, 36, 6, 4
2018/8/19, 73, 28, 39, 10, 5
2018/8/20, 76, 21, 22, 6, 3
2018/8/21, 54, 12, 14, 2, 1
2018/8/22, 29, 21, 22, 2, 4
2018/8/23, 38, 30, 30, 3, 1
2018/8/24, 50, 20, 16, 3, 5
2018/8/25, 51, 14, 12, 2, 6
2018/8/26, 37, 18, 11, 3, 4
2018/8/27, 44, 24, 16, 6, 2
2018/8/28, 48, 17, 12, 3, 8
2018/8/29, 42, 17, 12, 3, 4
2018/8/30, 25, 14, 12, 4, 
2018/8/31, 26, 8, 12, 5, 2
2018/9/1, 26, , , , 
2018/9/3, 53, 15, 8, 5, 2
2018/9/4, 35, 19, 41, 8, 
2018/9/5, 56, 27, 33, 6, 11
2018/9/6, 67, 21, 44, 6, 1
2018/9/7, 48, 16, 44, 7, 
2018/9/8, 45, 9, 40, 5, 1
2018/9/9, 24, 8, 40, 7, 
2018/9/10, 29, 16, 35, 6, 8
2018/9/11, 53, 20, 29, 8, 5
2018/9/12, 56, 21, 20, 7, 10
2018/9/13, 56, 23, 13, 6, 3
2018/9/14, 52, 15, 27, 4, 2
2018/9/15, 38, 12, 32, 4, 
2018/9/16, 34, 18, 32, 6, 2
2018/9/17, 51, 22, 51, 10, 2
2018/9/18, 63, 17, 45, 11, 2
2018/9/19, 51, 23, 32, 9, 
2018/9/20, 45, 23, 41, 6, 
2018/9/21, 38, 14, 42, 8, 1
2018/9/22, 40, 23, 39, 7, 1
2018/9/23, 62, 25, 39, 7, 2
2018/9/24, 69, 17, 41, 8, 1
2018/9/25, 54, 15, 33, 8, 2
2018/9/26, 51, 10, 35, 7, 1
2018/9/27, 33, 13, 35, 8, 2
2018/9/28, 40, 10, 25, 5, 1
2018/9/29, 31, 8, 38, 2, 1
2018/9/30, 23, 16, 43, 8, 
2018/4/1, 81, 18, 38, 9, 4
2018/4/2, 56, 19, 36, 11, 3
2018/4/3, 57, 24, 36, 9, 4
2018/4/4, 63, 24, 31, 7, 7
2018/4/5, 61, 26, 40, 6, 2
2018/4/6, 57, 25, 43, 5, 
2018/4/7, 68, 17, 54, 4, 2
2018/4/8, 52, 29, 67, 7, 4
2018/4/9, 66, 25, 52, 7, 3
2018/4/10, 61, 22, 39, 3, 1
2018/4/11, 55, 24, 44, 11, 
2018/4/12, 64, 15, 47, 11, 4
2018/4/13, 56, 22, 53, 3, 2
2018/4/14, 42, 38, 45, 7, 2
2018/4/15, 69, 56, 43, 10, 1
2018/4/16, 87, 48, 38, 11, 4
2018/4/17, 87, 38, 46, 11, 2
2018/4/18, 77, 33, 51, 13, 1
2018/4/19, 70, 28, 63, 16, 2
2018/4/20, 66, 29, 42, 11, 8
2018/4/21, 75, 25, 42, 4, 4
2018/4/22, 68, 24, 39, 5, 3
2018/4/23, 70, 22, 40, 5, 2
2018/4/24, 33, 16, 45, 8, 
2018/4/25, 50, 20, 49, 9, 1
2018/4/26, 59, 21, 57, 11, 2
2018/4/27, 61, 25, 82, 11, 2
2018/4/28, 77, 46, 92, 7, 1
2018/4/29, 110, 42, 80, 9, 6
2018/4/30, 111, 36, 43, 6, 6
2018/5/1, 97, 21, 36, 6, 1
2018/5/2, 39, 27, 53, 6, 1
2018/5/3, 56, 19, 56, 6, 
2018/5/4, 63, 15, 54, 6, 
2018/5/5, 55, 28, 53, 3, 2
2018/5/6, 57, 33, 28, 6, 
2018/5/7, 43, 12, 40, 9, 
2018/5/8, 31, 16, 41, 6, 
2018/5/9, 50, 14, 45, 10, 
2018/5/10, 50, 19, 47, 13, 5
2018/5/11, 60, 19, 45, 4, 5
2018/5/12, 64, 16, 38, 4, 1
2018/5/13, 37, 22, 53, 11, 1
2018/5/14, 63, 30, 67, 18, 3
2018/5/15, 89, 34, 45, 8, 3
2018/5/16, 84, 42, 35, 3, 2
2018/5/17, 89, 31, 24, 3, 1
2018/5/18, 66, 15, 35, 5, 
2018/5/19, 40, 11, 41, 4, 1
2018/5/20, 42, 11, 40, 6, 4
2018/5/21, 43, 10, 43, 10, 2
2018/5/22, 36, 12, 37, 6, 6
2018/5/23, 35, 18, 53, 9, 8
2018/5/24, 57, 23, 50, 13, 5
2018/5/25, 62, 20, 49, 6, 4
2018/5/26, 55, 17, 43, 6, 8
2018/5/27, 48, 17, 36, 8, 5
2018/5/28, 49, 17, 35, 10, 6
2018/5/29, 56, 20, 29, 10, 3
2018/5/30, 60, 25, 48, 10, 3
2018/5/31, 65, 22, 57, 9, 1
2018/6/1, 65, 25, 54, 10, 4
2018/6/2, 64, 24, 44, 8, 9
2018/6/3, 72, 25, 48, 10, 2
2018/6/4, 73, 18, 37, 8, 2
2018/6/5, 52, 12, 29, 11, 1
2018/6/6, 38, 16, 38, 10, 2
2018/6/7, 51, 19, 23, 7, 1
2018/6/8, 47, 28, 44, 9, 1
2018/6/9, 67, 33, 37, 6, 1
2018/6/10, 77, 13, 26, 9, 
2018/6/11, 36, 10, 42, 8, 1
2018/6/12, 36, 12, 40, 6, 1
2018/6/13, 45, 19, 34, 9, 2
2018/6/14, 58, 22, 41, 7, 1
2018/6/15, 65, 19, 46, 6, 2
2018/6/16, 58, 20, 52, 6, 2
2018/6/17, 61, 16, 39, 10, 2
2018/6/18, 50, 14, 38, 7, 2
2018/6/19, 38, 13, 31, 10, 
2018/6/20, 37, 21, 43, 8, 2
2018/6/21, 61, 24, 47, 12, 4
2018/6/22, 71, 23, 44, 9, 1
2018/6/23, 68, 19, 47, 7, 2
2018/6/24, 63, 20, 54, 8, 1
2018/6/25, 61, 20, 22, 4, 1
2018/6/26, 42, 19, 11, 2, 1
2018/6/27, 33, 22, 12, 3, 1
2018/6/28, 34, 17, 40, 6, 
2018/6/29, 39, 17, 16, 4, 3
2018/6/30, 40, 11, 13, 1, 1
2018/1/1, 50, 16, 30, 10, 2
2018/1/2, 50, 27, 31, 9, 2
2018/1/3, 71, 8, 25, 11, 
2018/1/4, 37, 12, 27, 10, 
2018/1/5, 45, 13, 31, 9, 1
2018/1/6, 47, 14, 30, 9, 2
2018/1/7, 51, 18, 27, 9, 
2018/1/8, 37, 20, 31, 8, 
2018/1/9, 65, 12, 33, 6, 
2018/1/10, 42, 8, 40, 7, 
2018/1/11, 35, 10, 30, 7, 
2018/1/12, 35, 17, 27, 12, 
2018/1/13, 53, 24, 29, 10, 5
2018/1/14, 78, 34, 42, 21, 3
2018/1/15, 83, 22, 34, 11, 4
2018/1/16, 52, 16, 33, 13, 
2018/1/17, 31, 27, 35, 17, 
2018/1/18, 76, 46, 39, 15, 4
2018/1/19, 122, 32, 33, 14, 2
2018/1/20, 88, 30, 38, 11, 2
2018/1/21, 80, 21, 31, 13, 2
2018/1/22, 62, 27, 33, 10, 1
2018/1/23, 78, 11, 31, 5, 2
2018/1/24, 42, 9, 29, 9, 1
2018/1/25, 32, 8, 29, 9, 
2018/1/26, 28, 13, 29, 13, 2
2018/1/27, 50, 20, 28, 10, 
2018/1/28, 58, 21, 32, 11, 
2018/1/29, 67, 13, 30, 8, 1
2018/1/30, 49, 14, 27, 14, 2
2018/1/31, 51, 14, 29, 13, 2
2018/2/1, 53, 12, 27, 14, 
2018/2/2, 49, 21, 30, 12, 3
2018/2/3, 58, 11, 29, 4, 
2018/2/4, 40, 12, 31, 7, 
2018/2/5, 44, 16, 31, 8, 
2018/2/6, 51, 10, 33, 9, 
2018/2/7, 36, 17, 38, 12, 2
2018/2/8, 58, 23, 36, 16, 4
2018/2/9, 73, 23, 32, 12, 1
2018/2/10, 57, 20, 34, 5, 1
2018/2/11, 57, 17, 35, 6, 1
2018/2/12, 53, 15, 35, 10, 
2018/2/13, 47, 17, 44, 13, 
2018/2/14, 51, 30, 35, 19, 
2018/2/15, 70, 39, 23, 16, 
2018/2/16, 83, 17, 41, 11, 1
2018/2/17, 53, 11, 36, 12, 2
2018/2/18, 40, 19, 32, 10, 
2018/2/19, 62, 25, 38, 12, 
2018/2/20, 74, 27, 40, 11, 1
2018/2/21, 75, 18, 35, 11, 2
2018/2/22, 59, 27, 40, 15, 2
2018/2/23, 80, 37, 40, 16, 2
2018/2/24, 97, 33, 38, 7, 
2018/2/25, 83, 26, 39, 10, 
2018/2/26, 74, 19, 39, 16, 2
2018/2/27, 59, 27, 34, 10, 2
2018/2/28, 62, 28, 40, 7, 2
2018/3/1, 71, 17, 37, 13, 1
2018/3/2, 58, 18, 35, 13, 
2018/3/3, 57, 21, 34, 8, 6
2018/3/4, 50, 18, 33, 5, 
2018/3/5, 36, 11, 35, 7, 
2018/3/6, 35, 14, 32, 9, 2
2018/3/7, 46, 8, 35, 7, 2
2018/3/8, 21, 10, 37, 6, 
2018/3/9, 41, 16, 40, 9, 
2018/3/10, 51, 23, 49, 9, 2
2018/3/11, 68, 32, 43, 15, 2
2018/3/12, 82, 29, 45, 17, 3
2018/3/13, 76, 29, 39, 15, 2
2018/3/14, 74, 19, 38, 6, 3
2018/3/15, 56, 13, 36, 6, 
2018/3/16, 39, 11, 33, 5, 1
2018/3/17, 40, , , , 
2018/3/19, 26, 5, 39, 7, 
2018/3/20, 21, 4, 33, 6, 
2018/3/21, 17, 8, 35, 8, 
2018/3/22, 35, 14, 41, 14, 2
2018/3/23, 46, 33, 72, 14, 3
2018/3/24, 86, 61, 78, 10, 2
2018/3/25, 149, 55, 76, 18, 3
2018/3/26, 127, 46, 62, 16, 1
2018/3/27, 108, 35, 47, 18, 6
2018/3/28, 86, 23, 40, 11, 4
2018/3/29, 67, 32, 52, 10, 1
2018/3/30, 82, 34, 52, 12, 15
2018/3/31, 87, 28, 43, 7, 8
2017/10/1, 56, 19, 36, 8, 1
2017/10/2, 40, 12, 31, 7, 
2017/10/3, 36, 12, 33, 7, 
2017/10/4, 40, 16, 32, 7, 4
2017/10/5, 54, 12, 22, 9, 1
2017/10/6, 38, 15, 30, 11, 1
2017/10/7, 44, 19, 34, 8, 2
2017/10/8, 59, 26, 29, 9, 3
2017/10/9, 74, 25, 26, 10, 
2017/10/10, 71, 19, 27, 10, 2
2017/10/11, 60, 22, 28, 8, 1
2017/10/12, 65, 7, 28, 9, 
2017/10/13, 22, 11, 30, 6, 
2017/10/14, 41, 5, 29, 4, 2
2017/10/15, 19, 5, 25, 8, 1
2017/10/16, 22, 5, 28, 6, 
2017/10/17, 26, 9, 24, 8, 3
2017/10/18, 36, 6, 22, 8, 1
2017/10/19, 27, 6, 28, 8, 
2017/10/20, 25, 8, 24, 8, 
2017/10/21, 32, 7, 34, 2, 
2017/10/22, 24, 18, 34, 5, 
2017/10/23, 55, 18, 35, 8, 
2017/10/24, 61, 16, 36, 12, 
2017/10/25, 54, 16, 36, 12, 3
2017/10/26, 58, 30, 37, 13, 3
2017/10/27, 88, 12, 32, 6, 3
2017/10/28, 43, 14, 43, 4, 1
2017/10/29, 46, 15, 30, 10, 
2017/10/30, 51, 13, 30, 10, 
2017/10/31, 48, 16, 37, 12, 1
2017/11/1, 58, 15, 35, 12, 2
2017/11/2, 51, 22, 37, 10, 2
2017/11/3, 61, 18, 35, 8, 1
2017/11/4, 57, 17, 32, 8, 
2017/11/5, 68, 21, 33, 12, 3
2017/11/6, 77, 25, 29, 14, 1
2017/11/7, 81, 22, 29, 14, 2
2017/11/8, 65, 35, 42, 13, 
2017/11/9, 91, 27, 39, 8, 5
2017/11/10, 75, 16, 35, 8, 1
2017/11/11, 53, 13, 30, 7, 
2017/11/12, 50, 21, 20, 14, 
2017/11/13, 69, 19, 35, 14, 1
2017/11/14, 65, 17, 33, 13, 2
2017/11/15, 58, 19, 34, 11, 2
2017/11/16, 57, 17, 26, 14, 1
2017/11/17, 58, 16, 32, 9, 
2017/11/18, 53, 8, 33, 5, 
2017/11/19, 36, 11, 32, 11, 
2017/11/20, 48, 16, 34, 13, 1
2017/11/21, 56, 17, 28, 14, 2
2017/11/22, 57, 17, 31, 9, 
2017/11/23, 52, 15, 30, 11, 
2017/11/24, 54, 17, 29, 12, 
2017/11/25, 57, 26, 24, 14, 
2017/11/26, 70, 24, 34, 15, 3
2017/11/27, 67, 26, 28, 17, 3
2017/11/28, 74, 24, 24, 13, 1
2017/11/29, 67, 26, 23, 14, 1
2017/11/30, 65, 10, 27, 10, 
2017/12/1, 40, 10, 24, 11, 
2017/12/2, 39, 13, 29, 9, 
2017/12/3, 52, 22, 38, 11, 2
2017/12/4, 68, 9, 30, 8, 1
2017/12/5, 40, 11, 28, 10, 1
2017/12/6, 45, 15, 28, 14, 2
2017/12/7, 58, 15, 27, 8, 1
2017/12/8, 53, 10, 27, 11, 
2017/12/9, 42, 18, 33, 9, 1
2017/12/10, 49, 17, 33, 7, 2
2017/12/11, 52, 8, 28, 7, 
2017/12/12, 36, 8, 28, 10, 
2017/12/13, 36, 10, 27, 13, 
2017/12/14, 37, 10, 28, 15, 1
2017/12/15, 45, 22, 30, 13, 
2017/12/16, 72, 10, 30, 4, 
2017/12/17, 42, 13, 27, 13, 
2017/12/18, 59, 19, 29, 12, 
2017/12/19, 62, 14, 25, 15, 
2017/12/20, 53, 14, 27, 16, 2
2017/12/21, 52, 17, 26, 17, 1
2017/12/22, 63, 21, 27, 15, 1
2017/12/23, 74, 33, 37, 10, 3
2017/12/24, 85, 14, 32, 12, 1
2017/12/25, 51, 14, 32, 11, 
2017/12/26, 48, 8, 31, 9, 
2017/12/27, 28, 19, 25, 18, 2
2017/12/28, 59, 35, 37, 13, 2
2017/12/29, 102, 37, 36, 12, 2
2017/12/30, 110, 28, 30, 7, 
2017/12/31, 79, 15, 30, 5, 1
2017/7/1, 42, 12, 12, 1, 
2017/7/2, 32, 24, 10, 2, 3
2017/7/3, 44, 19, 15, 2, 2
2017/7/4, 34, 31, 15, 3, 1
2017/7/5, 50, 16, 31, 7, 
2017/7/6, 31, 21, 11, 3, 
2017/7/7, 28, 20, 109, 2, 
2017/7/8, 41, 18, 19, 2, 
2017/7/9, 36, 21, 10, 2, 2
2017/7/10, 35, 17, 13, 2, 
2017/7/11, 33, 27, 29, 5, 1
2017/7/12, 53, 31, 21, 8, 7
2017/7/13, 62, 30, 19, 7, 1
2017/7/14, 56, 15, 15, 5, 3
2017/7/15, 44, 15, 12, 2, 1
2017/7/16, 36, 15, 12, 3, 
2017/7/17, 37, 19, 14, 4, 2
2017/7/18, 32, 24, 25, 7, 1
2017/7/19, 49, 39, 40, 8, 2
2017/7/20, 76, 44, 31, 6, 
2017/7/21, 74, 25, 20, 5, 1
2017/7/22, 55, 20, 22, 5, 2
2017/7/23, 45, 26, 19, 5, 
2017/7/24, 47, 36, 28, 5, 2
2017/7/25, 68, 39, 36, 9, 5
2017/7/26, 78, 38, 35, 8, 1
2017/7/27, 76, 42, 27, 9, 5
2017/7/28, 85, 30, 37, 11, 4
2017/7/29, 71, 30, 40, 6, 2
2017/7/30, 71, 36, 25, 9, 11
2017/7/31, 85, 39, 38, 8, 2
2017/8/1, 87, 20, 38, 6, 1
2017/8/2, 52, 25, 46, 12, 5
2017/8/3, 66, 13, 22, 4, 5
2017/8/4, 33, 15, 20, 3, 4
2017/8/5, 39, 13, 24, 2, 3
2017/8/6, 37, 30, 44, 8, 2
2017/8/7, 66, 48, 33, 5, 1
2017/8/8, 86, 44, 35, 6, 1
2017/8/9, 65, 33, 36, 6, 1
2017/8/10, 63, 28, 41, 7, 
2017/8/11, 67, 14, 26, 5, 
2017/8/12, 38, 16, 35, 5, 2
2017/8/13, 44, 22, 22, 5, 3
2017/8/14, 51, 24, 32, 3, 
2017/8/15, 45, 20, 33, 5, 
2017/8/16, 49, 23, 33, 6, 1
2017/8/17, 50, 17, 32, 8, 3
2017/8/18, 50, 23, 37, 8, 2
2017/8/19, 60, 25, 33, 6, 2
2017/8/20, 62, 27, 23, 6, 3
2017/8/21, 59, 17, 10, 4, 3
2017/8/22, 36, 20, 9, 3, 3
2017/8/23, 42, 20, 8, 3, 2
2017/8/24, 39, 16, 15, 3, 
2017/8/25, 30, 17, 33, 6, 
2017/8/26, 41, 24, 50, 9, 4
2017/8/27, 64, 25, 46, 9, 3
2017/8/28, 66, 23, 32, 10, 2
2017/8/29, 59, 25, 44, 7, 1
2017/8/30, 62, 16, 39, 6, 
2017/8/31, 43, 15, 40, 9, 
2017/9/1, 45, 17, 35, 6, 
2017/9/2, 36, 11, 32, 4, 1
2017/9/3, 38, 23, 30, 8, 2
2017/9/4, 63, 14, 28, 7, 3
2017/9/5, 38, 18, 9, 7, 
2017/9/6, 42, , , , 
2017/9/11, 40, 17, 35, 8, 2
2017/9/12, 50, 20, 44, 10, 
2017/9/13, 59, 21, 41, 10, 2
2017/9/14, 63, 15, 27, 7, 3
2017/9/15, 51, 8, 34, 4, 4
2017/9/16, 27, 9, 26, 3, 2
2017/9/17, 24, 13, 30, 9, 3
2017/9/18, 35, 25, 37, 11, 3
2017/9/19, 70, 29, 36, 13, 3
2017/9/20, 74, 31, 33, 12, 4
2017/9/21, 79, 28, 31, 11, 1
2017/9/22, 72, 28, 29, 11, 
2017/9/23, 74, 25, 32, 8, 
2017/9/24, 74, 26, 37, 12, 5
2017/9/25, 78, 33, 41, 11, 6
2017/9/26, 92, 18, 31, 9, 
2017/9/27, 38, 12, 34, 9, 
2017/9/28, 40, 17, 41, 12, 2
2017/9/29, 56, 15, 41, 9, 1
2017/9/30, 56, 16, 36, 7, 1
2017/4/1, 48, 20, 49, 6, 
2017/4/2, 65, 21, 62, 15, 3
2017/4/3, 69, 24, 68, 16, 3
2017/4/4, 73, 23, 49, 10, 3
2017/4/5, 72, 19, 46, 7, 2
2017/4/6, 52, 16, 35, 14, 1
2017/4/7, 42, 15, 36, 7, 
