date, pm25, pm10, o3, no2, so2, co
2020/10/6, 38, 17, 37, 18, 1, 2
2020/10/7, 53, 9, 30, 18, 1, 2
2020/10/8, 33, 11, 11, 22, 1, 2
2020/10/9, 36, 8, 21, 19, 1, 3
2020/10/10, 26, 10, 31, 7, 1, 2
2020/10/11, 37, 14, 38, 17, 2, 2
2020/10/12, 45, 11, 34, 10, 1, 1
2020/10/13, 39, 13, 37, 12, 1, 1
2020/10/14, 50, 10, 34, 11, 1, 
2020/10/15, 37, 10, 34, 14, 1, 2
2020/10/16, 36, 9, 27, 12, 1, 2
2020/10/17, 34, 10, 27, 12, 1, 3
2020/10/18, 40, 16, 6, 21, 1, 3
2020/10/19, 53, 16, 32, 23, 1, 3
2020/10/20, 53, 20, 38, 25, 3, 3
2020/10/21, 61, 23, 17, 24, 1, 3
2020/10/22, 68, 16, 34, 16, 1, 2
2020/10/23, 42, 12, 34, 10, 1, 2
2020/10/24, 41, 12, 35, 6, 1, 2
2020/10/25, 44, 13, 36, 14, 1, 2
2020/10/26, 46, 14, 35, 20, 1, 3
2020/10/27, 48, 22, 25, 25, 1, 3
2020/10/28, 70, 19, 39, 16, 1, 2
2020/10/29, 59, 10, 31, 10, 1, 2
2020/10/30, 39, 14, 31, 15, 2, 4
2020/10/31, 52, 24, 34, 17, 2, 3
2020/11/1, 75, 23, 11, 24, 1, 3
2020/11/2, 69, 13, 33, 7, 1, 2
2020/11/3, 36, 10, 28, 12, 1, 2
2020/11/4, 38, 14, 30, 19, 1, 2
2020/11/5, 51, 22, 17, 29, 2, 4
2020/11/6, 69, 26, 13, 23, 2, 4
2020/11/7, 73, 25, 44, 10, 1, 3
2020/11/8, 71, 13, 26, 11, 1, 2
2020/11/9, 37, 8, 25, 10, 1, 2
2020/11/10, 28, 9, 30, 14, 1, 2
2020/11/11, 27, 16, 25, 26, 2, 4
2020/11/12, 47, 21, 32, 24, 2, 3
2020/11/13, 57, 16, 34, 13, 1, 2
2020/11/14, 53, 25, 35, 19, 1, 3
2020/11/15, 73, 25, 34, 21, 1, 3
2020/11/16, 73, 25, 33, 33, 2, 4
2020/11/17, 72, 35, 33, 35, 3, 4
2020/11/18, 90, 32, 31, 25, 1, 2
2020/11/19, 68, 17, 32, 15, 1, 3
2020/11/20, 39, 7, 30, 7, 1, 2
2020/11/21, 27, 10, 19, 12, 2, 3
2020/11/22, 31, 5, 28, 5, 1, 3
2020/11/23, 31, 4, 24, 13, 1, 2
2020/11/24, 19, 8, 20, 17, 2, 3
2020/11/25, 30, 7, 25, 15, 2, 2
2020/11/26, 20, 8, 25, 20, 2, 3
2020/11/27, 34, 7, 28, 8, 1, 2
2020/11/28, 34, 10, 24, 12, 1, 3
2020/11/29, 45, 11, 29, 14, 1, 3
2020/11/30, 43, 10, 28, 18, 1, 2
2020/12/1, 42, 12, 24, 23, 2, 3
2020/12/2, 50, 11, 28, 17, 1, 2
2020/12/3, 37, 7, 27, 15, 1, 3
2020/12/4, 20, 9, 31, 13, 1, 2
2020/12/5, 34, 14, 31, 13, 1, 2
2020/12/6, 51, 15, 30, 20, 1, 3
2020/12/7, 57, 14, 32, 15, 1, 3
2020/12/8, 54, 13, 25, 25, 1, 3
2020/12/9, 52, 13, 26, 23, 1, 3
2020/12/10, 52, 16, 25, 29, 1, 4
2020/12/11, 61, 16, 31, 17, 1, 3
2020/12/12, 60, 10, 30, 10, 1, 2
2020/12/13, 46, 10, 26, 14, 1, 3
2020/12/14, 39, 5, 24, 13, 1, 2
2020/12/15, 21, 5, 25, 13, 1, 1
2020/12/16, 21, 7, 24, 15, 1, 2
2020/12/17, 24, 15, 17, 25, 1, 4
2020/12/18, 52, 8, 26, 14, 1, 2
2020/12/19, 29, 6, 28, 9, 1, 2
2020/12/20, 26, 8, 26, 20, 1, 2
2020/12/21, 36, 18, 28, 31, 1, 4
2020/12/22, 64, 25, 29, 31, 1, 4
2020/12/23, 75, 31, 10, 33, 1, 5
2020/12/24, 88, 15, 28, 17, 1, 3
2020/12/25, 45, 10, 23, 15, 1, 2
2020/12/26, 40, 20, 27, 20, 1, 4
2020/12/27, 64, 18, 27, 17, 1, 3
2020/12/28, 57, 19, 21, 23, 2, 4
2020/12/29, 66, 13, 32, 10, 1, 3
2020/12/30, 43, 4, 27, 6, , 2
2020/12/31, 14, 7, 29, 4, 1, 2
2021/1/1, 23, 9, 30, 8, 1, 2
2021/1/2, 37, 10, 28, 10, , 2
2021/1/3, 39, 10, 29, 12, 1, 2
2020/7/1, 46, 11, 34, 12, 1, 2
2020/7/2, 36, 11, 27, 16, 1, 2
2020/7/3, 36, 15, 24, 11, , 2
2020/7/4, 35, 18, 41, 9, 1, 2
2020/7/5, 43, 14, 11, 10, 1, 1
2020/7/6, 29, 26, 8, 11, 1, 1
2020/7/7, 35, 12, 40, 15, 1, 2
2020/7/8, 30, 11, 22, 15, 1, 1
2020/7/9, 19, 16, 12, 12, 1, 1
2020/7/10, 31, 28, 15, 10, 1, 1
2020/7/11, 35, 13, 33, 5, 1, 1
2020/7/12, 21, 12, 21, 16, 1, 2
2020/7/13, 23, 14, 16, 18, 1, 1
2020/7/14, 35, 12, 24, 17, 1, 2
2020/7/15, 41, 36, 40, 13, 1, 1
2020/7/16, 31, 25, 25, 22, 1, 3
2020/7/17, 44, 14, 34, 15, 1, 2
2020/7/18, 39, 24, 57, 10, 6, 6
2020/7/19, 62, 34, 64, 16, 2, 2
2020/7/20, 76, 49, 74, 20, 2, 4
2020/7/21, 86, 13, 38, 13, 1, 2
2020/7/22, 37, 11, 30, 10, 1, 2
2020/7/23, 36, 22, 40, 14, 1, 2
2020/7/24, 52, 14, 22, 7, 1, 
2020/7/25, 25, 35, 16, 8, 1, 1
2020/7/26, 27, 15, 15, 15, 1, 1
2020/7/27, 33, 22, 17, 18, 3, 3
2020/7/28, 43, 13, 31, 12, 1, 2
2020/7/29, 32, 25, 38, 19, 1, 2
2020/7/30, 54, 24, 34, 13, 1, 2
2020/7/31, 54, 17, 47, 8, 1, 2
2020/8/1, 48, 20, 54, 5, 4, 4
2020/8/2, 46, 28, 48, 16, 2, 2
2020/8/3, 57, 40, 69, 16, 3, 2
2020/8/4, 73, 50, 71, 16, 4, 3
2020/8/5, 91, 52, 45, 14, 1, 1
2020/8/6, 97, 25, 42, 4, 1, 1
2020/8/7, 69, 37, 39, 6, 1, 2
2020/8/8, 92, 30, 30, 1, 1, 1
2020/8/9, 70, 22, 33, 3, 2, 2
2020/8/10, 48, 22, 26, 7, 1, 1
2020/8/11, 38, 17, 31, 8, 1, 1
2020/8/12, 38, 17, 24, 5, 1, 1
2020/8/13, 38, 22, 39, 9, 1, 1
