date, pm25, pm10, o3, no2, so2
2018/12/3, 62, 31, 19, 17, 2
2018/12/4, 78, 12, 29, 6, 1
2018/12/5, 48, 6, 19, 5, 1
2018/12/6, 19, 8, 14, 7, 1
2018/12/7, 35, 6, 22, 7, 1
2018/12/8, 23, 4, 23, 4, 
2018/12/9, 19, 7, 21, 14, 2
2018/12/10, 37, 6, 25, 9, 2
2018/12/11, 33, 3, 23, 6, 
2018/12/12, 20, 7, 27, 13, 1
2018/12/13, 37, 9, 29, 9, 1
2018/12/14, 29, 8, 30, 10, 1
2018/12/15, 32, 12, 24, 10, 1
2018/12/16, 52, 14, 25, 12, 1
2018/12/17, 50, 7, 28, 13, 1
2018/12/18, 43, 10, 23, 17, 1
2018/12/19, 43, 10, 25, 12, 
2018/12/20, 30, 12, 29, 14, 
2018/12/21, 46, 13, 26, 11, 1
2018/12/22, 50, 15, 27, 5, 1
2018/12/23, 49, 5, 28, 5, 
2018/12/24, 22, 7, 25, 14, 1
2018/12/25, 44, 18, 20, 19, 1
2018/12/26, 53, 4, 27, 7, 1
2018/12/27, 30, 3, 26, 6, 
2018/12/28, 30, 5, 27, 6, 1
2018/12/29, 30, 5, 28, 7, 1
2018/12/30, 28, , , , 
2018/7/1, 65, 22, 46, 3, 1
2018/7/2, 75, 19, 39, 4, 1
2018/7/3, 71, 17, 15, 2, 1
2018/7/4, 45, 16, 14, 5, 1
2018/7/5, 35, 13, 20, 4, 1
2018/7/6, 13, 13, 19, 4, 1
2018/7/7, 43, 14, 16, 2, 1
2018/7/8, 52, 13, 26, 2, 1
2018/7/9, 56, 16, 30, 2, 1
2018/7/10, 58, 20, 45, 5, 2
2018/7/11, 61, 16, 28, 3, 2
2018/7/12, 38, 28, 57, 5, 2
2018/7/13, 61, 25, 43, 3, 2
2018/7/14, 64, 30, 48, 3, 2
2018/7/15, 75, 38, 59, 3, 2
2018/7/16, 90, 38, 60, 4, 2
2018/7/17, 74, 41, 56, 4, 2
2018/7/18, 79, 36, 47, 8, 3
2018/7/19, 73, 25, 39, 5, 2
2018/7/20, 71, 13, 4, 2, 1
2018/7/23, 65, 17, 24, 2, 3
2018/7/24, 57, 18, 29, 1, 1
2018/7/25, 46, 14, 27, 1, 1
2018/7/26, 41, 13, 25, 2, 1
2018/7/27, 44, 19, 14, 1, 1
2018/7/28, 50, 26, 17, 1, 
2018/7/29, 37, 19, 12, 2, 1
2018/7/30, 37, 18, 24, 3, 2
2018/7/31, 58, 24, 75, 5, 2
2018/8/1, 66, 27, 47, 3, 2
2018/8/2, 58, 26, 39, 4, 3
2018/8/3, 57, 19, 43, 3, 3
2018/8/4, 58, 44, 70, 2, 2
2018/8/5, 85, 17, 31, 2, 1
2018/8/6, 43, 10, 24, 1, 1
2018/8/7, 26, 15, 14, 1, 
2018/8/8, 30, 18, 31, 3, 
2018/8/9, 33, 28, 54, 5, 2
2018/8/10, 68, 33, 39, 2, 1
2018/8/11, 55, 18, 25, 3, 1
2018/8/12, 38, 30, 39, 3, 1
2018/8/13, 59, 26, 44, 3, 2
2018/8/14, 78, 16, 24, 3, 2
2018/8/15, 69, 15, 20, 2, 1
2018/8/16, 62, 5, 24, 1, 
2018/8/17, 52, 7, 28, 1, 1
2018/8/18, 69, 11, 33, 2, 1
2018/8/19, 80, 13, 26, 5, 2
2018/8/20, 45, 23, 33, 4, 1
2018/8/21, 61, 18, 28, 2, 1
2018/8/22, 62, 21, 16, 1, 1
2018/8/23, 78, 21, 13, 1, 
2018/8/24, 37, 17, 40, 2, 1
2018/8/25, 67, 22, 66, 2, 4
2018/8/26, 75, 19, 34, 2, 1
2018/8/27, 75, 12, 30, 4, 1
2018/8/28, 42, 10, 26, 4, 2
2018/8/29, 35, 27, 58, 5, 1
2018/8/30, 66, 25, 54, 5, 1
2018/8/31, 81, 12, 33, 3, 1
2018/9/1, 32, 10, 29, 1, 1
2018/9/2, 26, 16, 25, 3, 1
2018/9/3, 35, 17, 7, 5, 1
2018/9/4, 40, 23, 45, 2, 1
2018/9/5, 73, 32, 62, 7, 1
2018/9/6, 72, 28, 17, 5, 1
2018/9/7, 66, 13, 32, 3, 1
2018/9/8, 52, 15, 32, 3, 1
2018/9/9, 45, 12, 24, 4, 2
2018/9/10, 35, 10, 36, 1, 
2018/9/11, 30, 8, 35, 2, 
2018/9/12, 38, 14, 33, 3, 
2018/9/13, 47, 15, 33, 3, 2
2018/9/14, 35, 14, 35, 4, 1
2018/9/15, 28, 14, 40, 2, 1
2018/9/16, 40, 17, 38, 3, 2
2018/9/17, 56, 11, 36, 2, 1
2018/9/18, 34, 10, 40, 3, 1
2018/9/19, 38, 9, 34, 2, 1
2018/9/20, 42, 8, 37, 1, 
2018/9/21, 15, 10, 30, 4, 
2018/9/22, 38, 13, 38, 3, 1
2018/9/23, 29, 12, 32, 1, 1
2018/9/24, 34, 11, 30, 3, 1
2018/9/25, 31, 10, 28, 1, 
2018/9/26, 24, 8, 27, 2, 
2018/9/27, 18, 9, 35, 4, 
2018/9/28, 45, 10, 29, 3, 
2018/9/29, 34, 10, 23, 2, 
2018/9/30, 27, 16, 33, 3, 1
2018/4/1, 53, 22, 52, 6, 2
2018/4/2, 58, 33, 64, 7, 2
2018/4/3, 92, 39, 56, 7, 3
2018/4/4, 111, 8, 42, 2, 1
2018/4/5, 36, 20, 36, 3, 1
2018/4/6, 53, 14, 33, 5, 1
2018/4/7, 35, 10, 39, 2, 1
2018/4/8, 38, 11, 48, 3, 2
2018/4/9, 44, 15, 47, 6, 1
2018/4/10, 47, 19, 38, 7, 3
2018/4/11, 58, 15, 39, 6, 2
2018/4/12, 42, 11, 42, 3, 1
2018/4/13, 43, 13, 43, 4, 1
2018/4/14, 38, 13, 41, 1, 1
2018/4/15, 31, 14, 41, 4, 1
2018/4/16, 59, 11, 37, 4, 1
2018/4/17, 32, 12, 39, 6, 1
2018/4/18, 39, 14, 52, 7, 2
2018/4/19, 48, 20, 69, 5, 1
2018/4/20, 63, 28, 82, 7, 3
2018/4/21, 78, 30, 90, 6, 3
2018/4/22, 85, 24, 59, 3, 2
2018/4/23, 59, 21, 41, 5, 1
2018/4/24, 47, 20, 29, 5, 2
2018/4/25, 35, 9, 44, 5, 1
2018/4/26, 31, 12, 44, 6, 2
2018/4/27, 34, 17, 61, 3, 
2018/4/28, 57, 22, 64, 2, 1
2018/4/29, 65, 18, 45, 2, 1
2018/4/30, 45, 21, 63, 3, 1
2018/5/1, 57, 29, 47, 5, 2
2018/5/2, 78, 14, 41, 1, 1
2018/5/3, 51, 9, 43, 2, 1
2018/5/4, 39, 16, 61, 3, 2
2018/5/5, 54, 21, 74, 3, 3
2018/5/6, 61, 19, 56, 2, 2
2018/5/7, 52, 9, 39, 2, 1
2018/5/8, 27, 6, 39, 1, 
2018/5/9, 17, 8, 35, 4, 1
2018/5/10, 26, 10, 56, 5, 1
2018/5/11, 46, 20, 79, 5, 2
2018/5/12, 59, 17, 45, 3, 2
2018/5/13, 46, 13, 45, 3, 1
2018/5/14, 48, 16, 72, 4, 2
2018/5/15, 57, 21, 77, 7, 2
2018/5/16, 60, 29, 69, 8, 2
2018/5/17, 73, 21, 42, 5, 2
2018/5/18, 48, 9, 36, 2, 2
2018/5/19, 30, 6, 36, 2, 1
2018/5/20, 40, 12, 47, 4, 1
2018/5/21, 43, 16, 55, 4, 2
2018/5/22, 54, 13, 37, 3, 1
2018/5/23, 31, 9, 43, 3, 1
2018/5/24, 36, 15, 54, 5, 2
2018/5/25, 51, 22, 58, 3, 2
2018/5/26, 57, 15, 46, 2, 1
2018/5/27, 45, 21, 45, 6, 1
2018/5/28, 57, 19, 64, 5, 2
2018/5/29, 59, 17, 37, 3, 2
2018/5/30, 47, 13, 43, 2, 1
2018/5/31, 38, 11, 52, 2, 1
2018/6/1, 43, 10, 48, 2, 1
2018/6/2, 41, 12, 53, 1, 2
2018/6/3, 49, 9, 45, 1, 1
2018/6/4, 48, 9, 42, 2, 2
2018/6/5, 51, 18, 49, 5, 1
2018/6/6, 41, 14, 64, 4, 1
2018/6/7, 55, 17, 50, 6, 1
2018/6/8, 46, 24, 65, 3, 1
2018/6/9, 58, 11, 39, 1, 1
2018/6/10, 20, 4, 29, 1, 
2018/6/11, 16, 8, 27, 3, 1
2018/6/12, 28, 15, 34, 5, 2
2018/6/13, 55, 6, 35, 1, 1
2018/6/14, 41, 6, 31, 2, 1
2018/6/15, 9, 6, 25, 2, 1
2018/6/16, 22, 8, 27, 2, 1
2018/6/17, 32, 10, 27, 3, 1
2018/6/18, 28, 9, 29, 1, 1
2018/6/19, 41, 8, 36, 2, 
2018/6/20, 16, 14, 28, 5, 1
2018/6/21, 36, 17, 49, 4, 2
2018/6/22, 51, 24, 46, 4, 2
2018/6/23, 56, 19, 49, 2, 1
2018/6/24, 54, 21, 79, 3, 1
2018/6/25, 75, 26, 68, 4, 2
2018/6/26, 67, 15, 24, 4, 
2018/6/27, 43, 22, 22, 5, 2
2018/6/28, 48, 15, 13, 2, 1
2018/6/29, 56, 15, 17, 2, 1
2018/6/30, 52, 18, 16, 2, 2
2018/1/1, 36, 4, 27, 8, 1
2018/1/2, 31, 4, 28, 3, 
2018/1/3, 28, 2, 24, 7, 1
2018/1/4, 28, 5, 26, 9, 1
2018/1/5, 27, 9, 27, 11, 1
2018/1/6, 39, 6, 29, 8, 1
2018/1/7, 31, 13, 21, 12, 2
2018/1/8, 50, 10, 25, 10, 1
2018/1/9, 42, 9, 30, 13, 2
2018/1/10, 39, 6, 25, 12, 1
2018/1/11, 27, 3, 23, 10, 1
2018/1/12, 27, 6, 25, 8, 1
2018/1/13, 31, 3, 30, 6, 1
2018/1/14, 30, 10, 20, 16, 2
2018/1/15, 44, 15, 31, 15, 1
2018/1/16, 54, 12, 26, 10, 1
2018/1/17, 45, 6, 29, 13, 1
2018/1/18, 43, 9, 25, 11, 
2018/1/19, 28, 13, 24, 8, 1
2018/1/20, 43, 13, 32, 5, 1
2018/1/21, 50, 5, 27, 5, 1
2018/1/22, 19, 6, 28, 10, 2
2018/1/23, 37, 4, 30, 9, 1
2018/1/24, 25, 2, 28, 5, 1
2018/1/25, 22, 4, 28, 5, 1
2018/1/26, 28, , , , 
2018/2/3, 39, 10, 37, 7, 1
2018/2/4, 40, 7, 32, 8, 2
2018/2/5, 36, 9, 31, 11, 1
2018/2/6, 36, 6, 30, 11, 1
2018/2/7, 33, 6, 30, 12, 2
2018/2/8, 28, 15, 34, 16, 3
2018/2/9, 54, 27, 35, 15, 3
2018/2/10, 76, 18, 34, 7, 1
2018/2/11, 60, 5, 32, 4, 1
2018/2/12, 28, 4, 32, 8, 2
2018/2/13, 25, 11, 27, 18, 3
2018/2/14, 36, 12, 36, 11, 1
2018/2/15, 42, 8, 34, 7, 1
2018/2/16, 28, 9, 34, 4, 1
2018/2/17, 35, 6, 34, 4, 1
2018/2/18, 31, 8, 32, 13, 1
2018/2/19, 37, 9, 36, 8, 1
2018/2/20, 33, 7, 34, 5, 1
2018/2/21, 26, 9, 29, 7, 1
2018/2/22, 32, 8, 31, 9, 1
2018/2/23, 29, 16, 36, 11, 3
2018/2/24, 52, 9, 33, 5, 1
2018/2/25, 34, 11, 35, 6, 2
2018/2/26, 36, 13, 37, 8, 1
2018/2/27, 45, 15, 39, 8, 1
2018/2/28, 57, 7, 45, 4, 1
2018/3/1, 41, 5, 39, 3, 1
2018/3/2, 29, 9, 37, 9, 2
2018/3/3, 43, 16, 41, 7, 3
2018/3/4, 56, 15, 26, 9, 1
2018/3/5, 48, 6, 36, 3, 1
2018/3/6, 31, 6, 36, 4, 1
2018/3/7, 31, 5, 29, 5, 1
2018/3/8, 30, 6, 31, 2, 1
2018/3/9, 36, 5, 36, 3, 1
2018/3/10, 22, 9, 35, 4, 1
2018/3/11, 36, 10, 42, 6, 1
2018/3/12, 45, 19, 48, 10, 2
2018/3/13, 59, 29, 59, 15, 3
2018/3/14, 81, 27, 49, 11, 4
2018/3/15, 75, 11, 34, 7, 1
2018/3/16, 47, 6, 39, 4, 1
2018/3/17, 30, 11, 41, 5, 1
2018/3/18, 42, 16, 37, 9, 2
2018/3/19, 53, 10, 37, 4, 1
2018/3/20, 24, 6, 36, 1, 1
2018/3/21, 26, 4, 38, 5, 1
2018/3/22, 32, 8, 30, 8, 2
2018/3/23, 24, 7, 41, 4, 1
2018/3/24, 31, 14, 47, 4, 1
2018/3/25, 56, 25, 60, 12, 3
2018/3/26, 75, 25, 72, 9, 2
2018/3/27, 76, 38, 77, 9, 3
2018/3/28, 95, 38, 90, 11, 3
2018/3/29, 98, 16, 45, 2, 1
2018/3/30, 45, 11, 45, 4, 1
2018/3/31, 40, 17, 53, 4, 1
2017/10/1, 41, 14, 34, 7, 1
2017/10/2, 45, 14, 31, 4, 1
2017/10/3, 39, 6, 29, 5, 1
2017/10/4, 17, 6, 33, 6, 1
2017/10/5, 30, 8, 25, 5, 1
2017/10/6, 32, 9, 33, 4, 
2017/10/7, 27, 8, 29, 4, 2
2017/10/8, 39, 10, 32, 6, 1
2017/10/9, 35, 23, 50, 7, 2
2017/10/10, 63, 17, 30, 6, 2
2017/10/11, 43, 19, 37, 6, 2
2017/10/12, 66, 4, 27, 7, 1
2017/10/13, 9, 3, 22, 4, 1
2017/10/14, 15, 6, 17, 4, 1
2017/10/15, 24, 6, 23, 5, 
2017/10/16, 22, 4, 25, 7, 
2017/10/17, 23, 9, 34, 4, 1
2017/10/18, 28, 6, 24, 4, 
2017/10/19, 25, 2, 21, 3, 
2017/10/20, 20, 3, 26, 4, 
2017/10/21, 16, 2, 32, 2, 
2017/10/22, 9, 7, 33, 3, 1
2017/10/23, 34, 11, 26, 8, 1
2017/10/24, 39, 9, 21, 5, 1
2017/10/25, 36, 10, 34, 10, 2
2017/10/26, 39, 12, 37, 7, 1
2017/10/27, 44, 15, 22, 6, 1
2017/10/28, 53, 4, 25, 3, 
2017/10/29, 24, 2, 29, 3, 
2017/10/30, 25, 7, 30, 8, 1
2017/10/31, 37, 8, 25, 8, 1
2017/11/1, 39, 12, 33, 8, 1
2017/11/2, 40, 14, 35, 6, 1
2017/11/3, 47, 11, 34, 4, 1
2017/11/4, 54, 8, 30, 5, 
2017/11/5, 35, 16, 33, 9, 2
2017/11/6, 55, 21, 38, 11, 1
2017/11/7, 69, 37, 10, 14, 1
2017/11/8, 89, 13, 29, 9, 
2017/11/9, 46, 12, 27, 11, 1
2017/11/10, 40, 10, 27, 6, 1
2017/11/11, 48, 5, 29, 5, 
2017/11/12, 28, 8, 27, 7, 1
2017/11/13, 35, 20, 14, 10, 1
2017/11/14, 57, 11, 28, 9, 2
2017/11/15, 38, 3, 23, 5, 
2017/11/16, 25, 5, 28, 9, 1
2017/11/17, 31, 16, 17, 11, 1
2017/11/18, 55, 2, 29, 3, 
2017/11/19, 29, 7, 19, 11, 
2017/11/20, 39, 6, 28, 9, 
2017/11/21, 28, 11, 22, 8, 1
2017/11/22, 47, 6, 23, 6, 
2017/11/23, 31, 2, 25, 9, 2
2017/11/24, 30, 3, 26, 6, 1
2017/11/25, 31, 9, 25, 8, 2
2017/11/26, 40, 5, 27, 7, 2
2017/11/27, 35, 11, 25, 12, 2
2017/11/28, 46, 16, 28, 10, 1
2017/11/29, 53, 8, 21, 9, 1
2017/11/30, 29, 3, 17, 6, 1
2017/12/1, 14, 3, 25, 7, 
2017/12/2, 25, 11, 26, 6, 1
2017/12/3, 41, 12, 20, 7, 1
2017/12/4, 44, 9, 25, 11, 1
2017/12/5, 36, 4, 23, 6, 1
2017/12/6, 24, 8, 21, 10, 2
2017/12/7, 45, 19, 20, 12, 1
2017/12/8, 64, 5, 23, 9, 
2017/12/9, 33, 12, 25, 10, 2
2017/12/10, 49, 13, 26, 9, 2
2017/12/11, 57, 2, 26, 4, 1
2017/12/12, 25, 2, 25, 7, 1
2017/12/13, 30, 3, 26, 8, 1
2017/12/14, 24, 8, 23, 13, 1
2017/12/15, 42, 20, 25, 13, 1
2017/12/16, 65, 7, 27, 7, 1
2017/12/17, 31, 9, 24, 14, 1
2017/12/18, 38, 15, 25, 13, 3
2017/12/19, 61, 6, 22, 14, 1
2017/12/20, 37, 8, 24, 9, 1
2017/12/21, 35, 11, 24, 13, 1
2017/12/22, 48, 16, 31, 9, 1
2017/12/23, 55, 34, 18, 11, 1
2017/12/24, 92, 13, 31, 6, 1
2017/12/25, 54, 4, 28, 9, 2
2017/12/26, 34, 3, 28, 8, 
2017/12/27, 24, 3, 30, 11, 1
2017/12/28, 27, 5, 30, 10, 1
2017/12/29, 32, 4, 29, 6, 1
2017/12/30, 33, 6, 20, 5, 1
2017/12/31, 31, 4, 27, 5, 1
2017/7/1, 30, 18, 41, 6, 2
2017/7/2, 48, 33, 58, 9, 1
2017/7/3, 62, 27, 31, 7, 2
2017/7/4, 56, 17, 37, 5, 1
2017/7/5, 44, 16, 36, 5, 1
2017/7/6, 40, 21, 46, 5, 2
2017/7/7, 48, 28, 60, 6, 1
2017/7/8, 65, 35, 70, 5, 2
2017/7/9, 75, 28, 54, 8, 1
2017/7/10, 72, 10, 27, 8, 1
2017/7/11, 49, 20, 40, 6, 1
2017/7/12, 61, 16, 20, 7, 1
2017/7/13, 46, 12, 36, 6, 
2017/7/14, 49, 14, 37, 7, 1
2017/7/15, 52, 27, 57, 6, 2
2017/7/16, 60, 31, 46, 6, 1
2017/7/17, 69, 7, 36, 5, 1
2017/7/18, 37, 20, 38, 7, 1
2017/7/19, 41, 19, 47, 6, 
2017/7/20, 52, 13, 28, 4, 1
2017/7/21, 39, 19, 31, 7, 1
2017/7/22, 51, 10, 13, 5, 1
2017/7/23, 26, 13, 22, 9, 2
2017/7/24, 32, 17, 27, 10, 2
2017/7/25, 36, 11, 30, 6, 1
2017/7/26, 28, 12, 26, 11, 2
2017/7/27, 34, 20, 16, 9, 1
2017/7/28, 54, 15, 14, 6, 1
2017/7/29, 35, 8, 17, 5, 1
2017/7/30, 34, 17, 31, 9, 3
2017/7/31, 52, 14, 17, 8, 1
2017/8/1, 26, 8, 24, 5, 1
2017/8/2, 25, 5, 21, 6, 1
2017/8/3, 32, 11, 23, 5, 1
2017/8/4, 29, 7, 17, 5, 1
2017/8/5, 37, 10, 19, 5, 1
2017/8/6, 38, 17, 23, 4, 1
2017/8/7, 44, 30, 26, 6, 1
2017/8/8, 52, 11, 31, 5, 2
2017/8/9, 45, 11, 17, 5, 1
2017/8/10, 24, 11, 18, 4, 1
2017/8/11, 30, 14, 19, 7, 2
2017/8/12, 41, 9, 18, 4, 1
2017/8/13, 33, 7, 16, 5, 1
2017/8/14, 20, 7, 17, 4, 
2017/8/15, 13, 9, 17, 4, 1
2017/8/16, 21, 5, 20, 3, 1
2017/8/17, 36, 8, 18, 7, 1
2017/8/18, 31, 7, 24, 6, 1
2017/8/19, 21, 5, 23, 3, 1
2017/8/20, 30, 11, 21, 5, 1
2017/8/21, 27, 24, 50, 9, 1
2017/8/22, 61, 26, 45, 7, 1
2017/8/23, 59, 18, 72, 7, 2
2017/8/24, 65, 32, 41, 9, 2
2017/8/25, 65, 16, 35, 6, 1
2017/8/26, 43, 14, 35, 4, 2
2017/8/27, 33, 16, 35, 4, 1
2017/8/28, 44, 24, 24, 8, 1
2017/8/29, 54, 10, 31, 7, 2
2017/8/30, 23, 7, 37, 5, 1
2017/8/31, 20, 4, 35, 3, 1
2017/9/1, 30, 3, 29, 2, 
2017/9/2, 27, 11, 38, 4, 1
2017/9/3, 40, 7, 22, 5, 
2017/9/4, 25, 10, 31, 5, 2
2017/9/5, 32, 18, 9, 7, 
2017/9/6, 50, , , , 
2017/9/11, 60, 11, 23, 8, 1
2017/9/12, 36, 8, 40, 4, 1
2017/9/13, 40, 10, 36, 5, 2
2017/9/14, 35, 11, 34, 5, 1
2017/9/15, 32, 7, 29, 4, 1
2017/9/16, 24, 5, 30, 3, 
2017/9/17, 17, 8, 30, 2, 
2017/9/18, 56, 6, 36, 6, 1
2017/9/19, 47, 10, 34, 9, 1
2017/9/20, 46, 11, 46, 7, 
2017/9/21, 52, 10, 15, 6, 1
2017/9/22, 25, , , , 
2017/9/25, 16, 16, 45, 6, 2
2017/9/26, 45, 18, 37, 5, 1
2017/9/27, 49, 6, 26, 5, 1
2017/9/28, 25, 7, 36, 6, 1
2017/9/29, 37, 11, 36, 5, 1
2017/9/30, 34, 10, 43, 4, 1
2017/4/1, 25, 8, 39, 4, 1
2017/4/2, 35, 8, 45, 5, 2
2017/4/3, 43, 13, 47, 7, 1
2017/4/4, 43, 16, 58, 10, 3
2017/4/5, 62, 18, 47, 8, 1
2017/4/6, 54, 15, 39, 8, 1
2017/4/7, 36, 14, 36, 11, 2
2017/4/8, 37, 13, 33, 7, 1
2017/4/9, 35, 9, 40, 6, 1
2017/4/10, 37, 10, 37, 7, 
2017/4/11, 31, 4, 43, 6, 
2017/4/12, 25, 9, 42, 6, 2
2017/4/13, 37, 11, 53, 9, 3
2017/4/14, 51, 22, 52, 11, 2
2017/4/15, 64, 17, 55, 8, 2
2017/4/16, 60, 21, 54, 10, 2
2017/4/17, 62, 11, 41, 5, 1
2017/4/18, 35, 6, 44, 6, 1
2017/4/19, 40, 6, 45, 5, 1
2017/4/20, 31, 10, 40, 9, 1
2017/4/21, 34, 14, 48, 7, 1
2017/4/22, 49, 5, 41, 4, 1
2017/4/23, 26, 6, 39, 7, 1
2017/4/24, 30, 9, 47, 7, 1
2017/4/25, 47, 9, 40, 8, 2
2017/4/26, 30, 6, 46, 7, 1
2017/4/27, 30, 9, 45, 7, 1
2017/4/28, 36, 13, 63, 5, 3
2017/4/29, 48, 13, 71, 6, 2
2017/4/30, 55, 14, 59, 6, 2
2017/5/1, 55, 5, 39, 4, 1
2017/5/2, 25, 7, 53, 6, 2
2017/5/3, 36, 9, 45, 4, 1
2017/5/4, 36, 9, 49, 5, 1
2017/5/5, 40, 20, 55, 6, 2
2017/5/6, 51, 22, 45, 5, 2
2017/5/7, 54, 19, 60, 6, 2
2017/5/8, 61, 12, 43, 7, 2
2017/5/9, 41, 11, 42, 9, 1
2017/5/10, 40, 21, 55, 7, 2
2017/5/11, 51, 20, 59, 7, 2
2017/5/12, 58, 16, 55, 5, 1
2017/5/13, 43, 3, 46, 2, 1
2017/5/14, 19, 3, 36, 5, 1
2017/5/15, 21, 13, 48, 5, 1
2017/5/16, 39, 4, 37, 7, 2
2017/5/17, 26, 7, 39, 7, 1
2017/5/18, 32, 11, 53, 6, 2
2017/5/19, 42, 20, 84, 7, 2
2017/5/20, 62, 29, 87, 7, 3
2017/5/21, 79, 20, 77, 9, 2
2017/5/22, 64, 12, 55, 7, 2
2017/5/23, 47, 7, 43, 5, 1
2017/5/24, 32, 10, 31, 9, 1
2017/5/25, 28, 9, 36, 7, 1
2017/5/26, 31, 9, 33, 7, 2
2017/5/27, 33, 6, 43, 4, 1
2017/5/28, 33, 13, 69, 5, 2
2017/5/29, 51, 19, 75, 7, 3
2017/5/30, 57, 35, 58, 9, 2
2017/5/31, 83, 7, 44, 4, 1
2017/6/1, 22, 4, 47, 3, 1
2017/6/2, 33, 7, 44, 5, 1
2017/6/3, 43, 4, 41, 3, 1
2017/6/4, 44, 4, 41, 4, 1
2017/6/5, 43, 8, 36, 6, 1
2017/6/6, 29, 7, 39, 5, 1
2017/6/7, 36, 10, 33, 7, 1
2017/6/8, 30, 7, 45, 5, 1
2017/6/9, 30, 10, 61, 5, 2
2017/6/10, 51, 8, 42, 4, 1
2017/6/11, 34, 7, 37, 3, 1
2017/6/12, 29, 7, 34, 7, 1
2017/6/13, 28, 9, 40, 4, 2
2017/6/14, 39, 9, 43, 6, 1
2017/6/15, 35, 16, 53, 6, 1
2017/6/16, 40, 3, 35, 5, 2
2017/6/17, 26, 10, 38, 4, 1
2017/6/18, 27, 7, 31, 5, 2
2017/6/19, 29, 18, 39, 8, 1
2017/6/20, 49, 21, 33, 5, 1
2017/6/21, 43, 10, 49, 6, 1
2017/6/22, 35, 16, 59, 6, 2
2017/6/23, 46, 18, 42, 5, 1
2017/6/24, 42, 24, 39, 5, 2
2017/6/25, 42, 11, 44, 5, 2
2017/6/26, 27, 12, 36, 6, 2
2017/6/27, 35, 19, 20, 14, 2
2017/6/28, 39, 30, 58, 9, 2
2017/6/29, 62, 21, 36, 12, 1
2017/6/30, 42, 10, 39, 9, 
2017/1/2, 41, 11, 34, 9, 1
2017/1/3, 49, 5, 29, 8, 1
2017/1/4, 51, 6, 31, 7, 
2017/1/5, 34, 5, 27, 11, 
2017/1/6, 24, 10, 26, 12, 1
2017/1/7, 47, 11, 29, 7, 1
2017/1/8, 46, 4, 27, 7, 
2017/1/9, 24, 4, 27, 14, 1
2017/1/10, 29, 4, 26, 8, 1
2017/1/11, 26, 2, 27, 12, 1
2017/1/12, 25, 2, 27, 11, 1
2017/1/13, 29, 3, 24, 4, 1
2017/1/14, 20, 3, 27, 4, 1
2017/1/15, 21, 5, 24, 10, 1
2017/1/16, 25, 4, 26, 11, 1
2017/1/17, 22, 4, 27, 14, 1
2017/1/18, 35, 10, 31, 7, 1
2017/1/19, 40, 14, 27, 7, 1
2017/1/20, 55, 3, 31, 3, 1
2017/1/21, 17, 8, 35, 7, 2
2017/1/22, 44, 5, 32, 5, 1
2017/1/23, 27, 2, 30, 8, 1
2017/1/24, 23, 3, 32, 13, 1
2017/1/25, 28, 9, 29, 16, 1
2017/1/26, 42, 10, 26, 18, 1
2017/1/27, 52, 8, 30, 12, 
2017/1/28, 35, 7, 29, 7, 1
2017/1/29, 38, 10, 34, 8, 1
2017/1/30, 45, 5, 31, 4, 
2017/1/31, 27, 8, 27, 9, 1
2017/2/1, 40, 4, 31, 5, 
2017/2/2, 19, 2, 31, 11, 1
2017/2/3, 29, 8, 32, 13, 1
2017/2/4, 45, 24, 24, 12, 2
2017/2/5, 86, 14, 35, 9, 1
2017/2/6, 68, 5, 32, 7, 1
2017/2/7, 26, 5, 31, 9, 1
2017/2/8, 24, 6, 25, 5, 
2017/2/9, 23, 3, 34, 5, 
2017/2/10, 19, 6, 34, 4, 4
2017/2/11, 29, 3, 35, 3, 
2017/2/12, 23, 5, 33, 10, 
2017/2/13, 30, 4, 34, 10, 
2017/2/14, 27, 6, 36, 12, 1
2017/2/15, 32, 12, 37, 16, 2
2017/2/16, 40, 16, 38, 13, 2
2017/2/17, 60, 4, 36, 5, 
2017/2/18, 23, 4, 37, 4, 
2017/2/19, 30, 10, 35, 10, 2
2017/2/20, 45, 4, 35, 3, 
2017/2/21, 19, 8, 36, 10, 1
2017/2/22, 38, 11, 21, 11, 
2017/2/23, 49, 2, 37, 3, 
2017/2/24, 22, 6, 38, 6, 1
2017/2/25, 36, 6, 41, 4, 1
2017/2/26, 33, 5, 37, 4, 1
2017/2/27, 22, 8, 37, 5, 1
2017/2/28, 29, 13, 39, 9, 1
2017/3/1, 48, 14, 24, 14, 1
2017/3/2, 60, 7, 37, 7, 1
2017/3/3, 33, 10, 37, 12, 2
2017/3/4, 43, 14, 46, 7, 2
2017/3/5, 55, 21, 36, 13, 2
2017/3/6, 67, 9, 32, 7, 1
2017/3/7, 35, 8, 35, 10, 2
2017/3/8, 33, 14, 39, 9, 2
2017/3/9, 38, 9, 38, 9, 1
2017/3/10, 39, 8, 37, 10, 1
2017/3/11, 35, 7, 38, 6, 1
2017/3/12, 32, 11, 33, 7, 1
2017/3/13, 37, 5, 33, 6, 
2017/3/14, 30, 3, 33, 6, 1
2017/3/15, 23, 6, 34, 11, 1
2017/3/16, 40, 5, 40, 5, 
2017/3/17, 35, 17, 44, 9, 1
2017/3/18, 61, 26, 57, 10, 1
2017/3/19, 78, 28, 54, 8, 1
2017/3/20, 80, 18, 38, 9, 
2017/3/21, 51, 6, 42, 4, 1
