date, pm25, pm10, o3, no2, so2, co
2020/10/6, 43, 18, 31, 23, 2, 3
2020/10/7, 50, 13, 33, 24, 1, 3
2020/10/8, 31, 12, 33, 20, 1, 3
2020/10/9, 30, 13, 31, 20, 1, 2
2020/10/10, 31, 15, 30, 18, 2, 2
2020/10/11, 45, 17, 41, 19, 2, 2
2020/10/12, 43, 18, 35, 20, 2, 2
2020/10/13, 53, 19, 35, 24, 1, 3
2020/10/14, 54, 14, 34, 22, 1, 2
2020/10/15, 41, 14, 33, 22, 1, 3
2020/10/16, 42, 13, 29, 23, 1, 3
2020/10/17, 38, 14, 29, 15, 1, 3
2020/10/18, 44, 21, 13, 26, 1, 5
2020/10/19, 57, 25, 36, 25, 1, 4
2020/10/20, 61, 21, 39, 23, 2, 3
2020/10/21, 58, 20, 32, 21, 2, 3
2020/10/22, 51, 22, 35, 23, 1, 3
2020/10/23, 49, 20, 36, 18, 1, 3
2020/10/24, 55, 18, 36, 21, 1, 3
2020/10/25, 50, 20, 36, 23, 1, 3
2020/10/26, 53, 17, 34, 25, 1, 3
2020/10/27, 46, 19, 35, 28, 2, 4
2020/10/28, 56, 25, 36, 22, 2, 4
2020/10/29, 65, 17, 30, 23, 2, 3
2020/10/30, 46, 13, 32, 24, 2, 4
2020/10/31, 58, 9, 34, 21, 1, 3
2020/11/1, 55, 10, 29, 27, 2, 4
2020/11/2, 56, 11, 33, 14, 2, 2
2020/11/3, 50, 7, 29, 21, 1, 3
2020/11/4, 52, 10, 27, 28, 1, 4
2020/11/5, 57, 18, 31, 34, 4, 5
2020/11/6, 68, 31, 16, 27, 2, 5
2020/11/7, 70, 33, 39, 24, 3, 4
2020/11/8, 71, 17, 26, 20, 1, 3
2020/11/9, 41, 12, 26, 20, 1, 3
2020/11/10, 38, 15, 26, 24, 1, 4
2020/11/11, 45, 17, 28, 28, 2, 4
2020/11/12, 53, 21, 27, 28, 2, 4
2020/11/13, 61, 20, 28, 24, 3, 4
2020/11/14, 59, 22, 34, 21, 3, 4
2020/11/15, 60, 26, 33, 31, 2, 5
2020/11/16, 78, 28, 41, 30, 3, 5
2020/11/17, 71, 32, 41, 36, 5, 5
2020/11/18, 84, 24, 36, 29, 2, 5
2020/11/19, 67, 22, 35, 27, 3, 4
2020/11/20, 58, 14, 31, 16, 2, 3
2020/11/21, 41, 16, 23, 19, 3, 4
2020/11/22, 46, 14, 29, 16, 2, 3
2020/11/23, 39, 16, 26, 23, 2, 3
2020/11/24, 51, 14, 15, 27, 2, 4
