date, pm25, pm10, o3, no2, so2, co
2020/10/20, 50, 21, 33, 10, 9, 4
2020/10/21, 65, 14, 22, 11, 2, 4
2020/10/22, 37, 15, 35, 7, 3, 4
2020/10/23, 40, 16, 36, 7, 4, 3
2020/10/24, 43, 14, 39, 4, 1, 3
2020/10/25, 47, 17, 37, 9, 3, 4
2020/10/26, 52, 21, 37, 11, 6, 4
2020/10/27, 61, 21, 35, 10, 2, 4
2020/10/28, 64, 28, 58, 10, 3, 5
2020/10/29, 82, 17, 29, 10, 1, 5
2020/10/30, 46, 13, 30, 8, 5, 4
2020/10/31, 50, 21, 30, 10, 5, 5
2020/11/1, 58, 12, 31, 10, 1, 4
2020/11/2, 33, 19, 36, 6, 1, 3
2020/11/3, 51, 13, 31, 7, 3, 4
2020/11/4, 44, 14, 29, 10, 3, 2
2020/11/5, 50, 20, 27, 15, 6, 4
2020/11/6, 61, 24, 24, 16, 4, 4
2020/11/7, 63, 25, 40, 7, 2, 3
2020/11/8, 65, 17, 30, 7, 1, 3
2020/11/9, 46, 13, 29, 9, 2, 3
2020/11/10, 38, 15, 30, 12, 1, 4
2020/11/11, 45, 16, 28, 11, 7, 3
2020/11/12, 47, 18, 24, 14, 5, 4
2020/11/13, 57, 21, 40, 13, 1, 4
2020/11/14, 68, 18, 27, 10, 1, 4
2020/11/15, 59, 22, 20, 16, 3, 3
2020/11/16, 60, 27, 29, 15, 4, 4
2020/11/17, 81, 31, 34, 16, 1, 4
2020/11/18, 80, 18, 28, 9, 1, 3
2020/11/19, 51, 17, 32, 7, 5, 4
2020/11/20, 53, 18, 133, 9, 1, 4
2020/11/21, 45, 16, 71, 9, 1, 3
2020/11/22, 52, 12, 29, 9, 3, 4
2020/11/23, 41, 15, 21, 10, 3, 4
2020/11/24, 51, 17, 30, 12, 4, 4
2020/11/25, 53, 17, 26, 12, 3, 4
2020/11/26, 61, 17, 33, 10, 2, 4
2020/11/27, 56, 13, 28, 7, 4, 4
2020/11/28, 44, 12, 28, 5, 3, 4
2020/11/29, 43, 12, 26, 12, 2, 4
2020/11/30, 45, 11, 30, 12, 2, 5
2020/12/1, 43, 16, 21, 16, 4, 6
2020/12/2, 49, 13, 33, 7, 4, 5
2020/12/3, 29, 10, 28, 7, 2, 3
2020/12/4, 24, 12, 32, 10, 2, 3
2020/12/5, 45, 17, 27, 10, 4, 4
2020/12/6, 56, 17, 28, 13, 5, 4
2020/12/7, 57, 21, 33, 12, 2, 4
2020/12/8, 68, 12, 35, 11, 4, 4
2020/12/9, 44, 16, 22, 15, 2, 4
2020/12/10, 47, 15, 28, 12, 2, 4
2020/12/11, 52, 22, 37, 12, 1, 5
2020/12/12, 67, 20, 30, 9, 1, 4
2020/12/13, 68, 14, 32, 6, 5, 3
2020/12/14, 43, 11, 27, 5, 5, 3
2020/12/15, 30, 10, 28, 5, 2, 3
2020/12/16, 36, 11, 27, 9, 3, 5
2020/12/17, 34, 11, 30, 12, 3, 5
2020/12/18, 41, 16, 29, 9, 5, 4
2020/12/19, 48, 9, 32, 7, 3, 4
2020/12/20, 28, 11, 31, 11, 2, 4
2020/12/21, 41, 20, 36, 12, 8, 5
2020/12/22, 63, 28, 36, 14, 3, 6
2020/12/23, 83, 21, 28, 20, 2, 7
2020/12/24, 66, 16, 30, 11, 6, 5
2020/12/25, 48, 13, 24, 8, 1, 5
2020/12/26, 41, 18, 22, 12, 2, 5
2020/12/27, 56, 17, 26, 13, 1, 5
2020/12/28, 50, 16, 22, 14, 4, 4
2020/12/29, 56, 13, 29, 7, 3, 3
2020/12/30, 38, 10, 28, 3, 4, 2
2020/12/31, 30, 12, 29, 4, 5, 2
2021/1/1, 36, 13, 31, 5, 5, 3
2021/1/2, 46, 12, 30, 6, 3, 3
2021/1/3, 47, 12, 29, 9, 2, 3
2020/7/1, 50, 15, 36, 12, 5, 2
2020/7/2, 44, 16, 25, 18, 3, 3
2020/7/3, 47, 17, 24, 13, 3, 3
2020/7/4, 46, 19, 35, 9, 6, 2
2020/7/5, 49, 16, 17, 4, 1, 2
2020/7/6, 29, 18, 34, 8, 1, 3
2020/7/7, 36, 14, 37, 10, 3, 2
2020/7/8, 42, 26, 30, 17, 5, 2
2020/7/9, 54, 21, 12, 10, 1, 2
2020/7/10, 32, 23, 26, 7, 9, 2
2020/7/11, 47, 25, 20, 11, 5, 2
2020/7/12, 55, 26, 11, 16, 4, 3
2020/7/13, 59, 15, 33, 7, 3, 2
2020/7/14, 43, 15, 32, 7, 8, 2
2020/7/15, 35, 16, 34, 8, 5, 2
2020/7/16, 43, 24, 59, 9, 9, 2
2020/7/17, 59, 24, 42, 10, 9, 2
2020/7/18, 62, 30, 38, 10, 10, 2
2020/7/19, 68, 41, 23, 12, 13, 1
2020/7/20, 78, 27, 25, 9, 6, 1
2020/7/21, 57, 21, 30, 12, 5, 2
2020/7/22, 49, 21, 23, 8, 2, 2
2020/7/23, 49, 19, 21, 12, 2, 2
2020/7/24, 39, 23, 30, 9, 7, 2
2020/7/25, 50, 27, 28, 11, 3, 2
2020/7/26, 66, 23, 8, 19, 4, 2
2020/7/27, 54, 24, 8, 13, 7, 2
2020/7/28, 51, 27, 14, 11, 8, 1
2020/7/29, 57, 25, 23, 12, 3, 1
2020/7/30, 58, 27, 32, 6, 2, 1
2020/7/31, 56, 23, 20, 7, 6, 1
2020/8/1, 51, 28, 48, 5, 16, 1
2020/8/2, 72, 46, 22, 7, 11, 1
2020/8/3, 106, 56, 18, 9, 10, 1
2020/8/4, 130, 46, 18, 6, 4, 2
2020/8/5, 99, 27, 16, 9, 9, 1
2020/8/6, 70, 49, 15, 10, 6, 1
2020/8/7, 117, 57, 13, 11, 10, 1
2020/8/8, 120, 27, 17, 7, 2, 1
2020/8/9, 58, 20, 11, 4, 1, 1
2020/8/10, 32, 25, 15, 7, 7, 1
2020/8/11, 48, 21, 15, 8, 8, 1
2020/8/12, 48, 23, 23, 4, 1, 1
2020/8/13, 49, 19, 24, 5, 2, 1
2020/8/14, 43, 22, 31, 5, 2, 1
2020/8/15, 55, 17, 31, 4, 2, 1
2020/8/16, 46, 27, 36, 7, 6, 1
2020/8/17, 66, 36, 49, 12, 8, 2
2020/8/18, 87, 41, 49, 16, 11, 2
2020/8/19, 89, 38, 39, 11, 8, 2
2020/8/20, 87, 40, 40, 14, 9, 2
2020/8/21, 83, 44, 56, 13, 11, 3
2020/8/22, 96, 45, 57, 10, 5, 3
2020/8/23, 91, 45, 44, 11, 12, 3
2020/8/24, 97, 52, 47, 13, 15, 2
2020/8/25, 109, 28, 22, 12, 4, 2
2020/8/26, 61, 17, 16, 8, 7, 2
2020/8/27, 38, 17, 18, 6, 7, 3
2020/8/28, 39, 16, 30, 3, 2, 2
