date, pm25, pm10, o3, no2, so2, co
2020/10/18, 43, 15, 26, 9, 12, 2
2020/10/19, 55, 15, 29, 8, 39, 1
2020/10/20, 61, 16, 30, 7, 28, 1
2020/10/21, 55, 16, 26, 10, 4, 2
2020/10/22, 46, 21, 31, 6, 3, 2
2020/10/23, 57, 12, 31, 7, 3, 1
2020/10/24, 49, 13, 32, 7, 2, 1
2020/10/25, 51, 15, 27, 14, 3, 2
2020/10/26, 57, 20, 30, 12, 3, 2
2020/10/27, 68, 26, 31, 13, 2, 2
2020/10/28, 83, 30, 37, 14, 3, 3
2020/10/29, 89, 28, 42, 14, 4, 3
2020/10/30, 89, , , , , 
2020/11/2, 26, 21, 39, 4, 1, 1
2020/11/3, 63, 11, 29, 10, 1, 1
2020/11/4, 49, 16, 35, 16, 7, 2
2020/11/5, 58, 13, 32, 16, 2, 1
2020/11/6, 57, 12, 27, 9, 2, 1
2020/11/7, 36, 22, 37, 6, 2, 2
2020/11/8, 67, 15, 32, 10, , 2
2020/11/9, 58, 10, 33, 9, 1, 2
2020/11/10, 47, 16, 31, 12, 9, 1
2020/11/11, 61, 16, 28, 13, 9, 2
2020/11/12, 63, 18, 27, 16, 6, 2
2020/11/13, 66, 17, 42, 11, 18, 2
2020/11/14, 63, 17, 38, 7, 12, 1
2020/11/15, 60, 15, 27, 14, 2, 1
2020/11/16, 56, 14, 28, 9, 5, 1
2020/11/17, 53, 16, 30, 12, 7, 2
2020/11/18, 57, 19, 27, 16, 3, 1
2020/11/19, 54, 22, 26, 8, 1, 3
2020/11/20, 55, 21, 28, 12, 2, 4
2020/11/21, 65, 17, 30, 7, 1, 2
2020/11/22, 57, 16, 29, 4, 1, 2
2020/11/23, 53, 19, 24, 12, 2, 2
2020/11/24, 63, 17, 28, 11, 1, 2
2020/11/25, 64, 18, 31, 13, 2, 3
2020/11/26, 60, 16, 33, 11, 1, 2
2020/11/27, 60, 14, 27, 7, 1, 1
2020/11/28, 54, 11, 27, 5, 1, 1
2020/11/29, 52, 15, 25, 12, 1, 2
2020/11/30, 55, 15, 22, 11, 10, 2
2020/12/1, 59, 14, 28, 12, 2, 2
2020/12/2, 52, 13, 32, 9, 2, 1
2020/12/3, 50, 14, 28, 12, 2, 2
2020/12/4, 56, 15, 27, 12, 2, 2
2020/12/5, 59, 25, 22, 9, 6, 3
2020/12/6, 84, 22, 30, 12, 1, 2
2020/12/7, 73, 21, 31, 11, 1, 3
2020/12/8, 76, 18, 27, 14, 1, 3
2020/12/9, 71, 15, 22, 18, 4, 3
2020/12/10, 69, 13, 25, 16, 1, 3
2020/12/11, 49, 15, 34, 11, 1, 3
2020/12/12, 60, 14, 33, 9, 4, 2
2020/12/13, 64, 12, 24, 8, 1, 2
2020/12/14, 53, 7, 24, 7, 1, 1
2020/12/15, 42, 7, 25, 9, 1, 2
2020/12/16, 44, 7, 27, 10, , 2
2020/12/17, 40, 8, 25, 15, , 3
2020/12/18, 47, 11, 28, 11, 1, 3
2020/12/19, 51, 7, 28, 8, 1, 2
2020/12/20, 40, 10, 29, 14, , 2
2020/12/21, 53, 17, 31, 17, 1, 3
2020/12/22, 68, 26, 28, 22, 6, 4
2020/12/23, 86, 26, 21, 18, 6, 3
2020/12/24, 78, 15, 27, 10, 1, 2
2020/12/25, 55, 11, 27, 14, 1, 2
2020/12/26, 48, 16, 19, 14, 1, 3
2020/12/27, 59, 16, 17, 16, 1, 2
2020/12/28, 58, 17, 23, 15, 3, 2
2020/12/29, 58, 9, 28, 3, 1, 1
2020/12/30, 44, 5, 27, 3, 1, 1
2020/12/31, 33, 7, 26, 5, , 1
2021/1/1, 36, 9, 27, 5, , 1
2021/1/2, 39, 10, 29, 6, 1, 2
2021/1/3, 51, 12, 26, 13, 2, 2
2020/7/1, 48, 17, 29, 12, 3, 2
2020/7/2, 49, 18, 31, 13, 1, 1
2020/7/3, 41, 25, 60, 5, 1, 2
2020/7/4, 55, 22, 41, 6, 1, 1
2020/7/5, 47, 15, 22, 6, 1, 1
2020/7/6, 34, 21, 28, 6, 1, 1
2020/7/7, 40, 17, 38, 14, 1, 1
2020/7/8, 41, 18, 27, 11, 2, 1
2020/7/9, 31, 21, 23, 9, 2, 1
2020/7/10, 40, 27, 32, 6, 2, 1
2020/7/11, 47, 18, 28, 4, 1, 
2020/7/12, 38, 23, 26, 9, 2, 1
2020/7/13, 50, 18, 35, 8, , 1
2020/7/14, 41, 14, 27, 11, 1, 1
2020/7/15, 36, 11, 23, 14, 1, 1
2020/7/16, 31, 17, 30, 11, 1, 1
2020/7/17, 43, 23, 31, 11, 2, 1
2020/7/18, 60, 27, 23, 7, 2, 1
2020/7/19, 53, 18, 26, 9, 1, 1
2020/7/20, 36, 18, 57, 6, 1, 1
2020/7/21, 43, 17, 57, 4, 1, 1
2020/7/22, 46, 18, 50, 5, 2, 1
2020/7/23, 39, 20, 56, 7, 7, 1
2020/7/24, 35, 26, 50, 12, 2, 1
2020/7/25, 53, 19, 43, 7, 1, 1
2020/7/26, 42, 24, 34, 10, 3, 1
2020/7/27, 37, 27, 15, 11, 2, 1
2020/7/28, 50, 31, 11, 6, 3, 
2020/7/29, 68, 33, 14, 5, 3, 1
2020/7/30, 64, 28, 15, 7, 2, 1
2020/7/31, 59, 24, 19, 6, 2, 
2020/8/1, 50, 42, 16, 3, 2, 
2020/8/2, 82, 64, 17, 6, 8, 2
2020/8/3, 137, 47, 11, 6, 4, 2
2020/8/4, 94, 27, 15, 7, 1, 2
2020/8/5, 63, 34, 15, 6, 5, 2
2020/8/6, 74, 44, 14, 8, 3, 2
2020/8/7, 84, 33, 10, 6, 4, 2
2020/8/8, 68, 19, 13, 3, 5, 2
2020/8/9, 33, 30, 17, 4, 2, 2
2020/8/10, 41, 22, 16, 7, 2, 3
2020/8/11, 39, 25, 18, 5, 2, 2
2020/8/12, 44, 21, 15, 4, 1, 2
2020/8/13, 40, 15, 15, 2, 1, 
2020/8/14, 31, 15, 17, 1, 2, 
2020/8/15, 35, 20, 15, 2, 2, 
2020/8/16, 46, 36, 27, 9, 3, 2
2020/8/17, 73, 48, 35, 9, 2, 2
2020/8/18, 86, 51, 40, 9, 2, 2
2020/8/19, 95, 56, 35, 9, 3, 2
2020/8/20, 104, 57, 32, 9, 2, 2
2020/8/21, 106, 47, 31, 9, 2, 2
2020/8/22, 84, 58, 29, 6, 2, 3
2020/8/23, 111, 61, 20, 8, 6, 2
2020/8/24, 122, 28, 19, 5, 3, 2
2020/8/25, 54, 25, 19, 7, 1, 2
2020/8/26, 45, 21, 15, 8, 1, 2
2020/8/27, 43, 18, 20, 10, 2, 2
2020/8/28, 44, 15, 18, 6, 1, 2
2020/8/29, 39, 27, 20, 4, 8, 2
2020/8/30, 54, 23, 16, 4, 11, 1
2020/8/31, 52, 20, 17, 3, 10, 
2020/9/1, 37, 38, 22, 2, 4, 1
2020/9/2, 61, 32, 26, 7, 1, 1
2020/9/3, 61, 36, 30, 8, 3, 1
2020/9/4, 73, 17, 16, 3, 3, 1
2020/9/5, 45, 28, 19, 1, 4, 
2020/9/6, 39, 34, 27, 2, 1, 2
2020/9/7, 66, , , , , 
2020/9/13, 42, 21, 32, 10, 2, 1
2020/9/14, 56, 26, 27, 14, 2, 2
2020/9/15, 63, 24, 19, 12, 2, 1
2020/9/16, 56, 16, 15, 10, 1, 1
2020/9/17, 36, 14, 33, 7, 1, 1
2020/9/18, 38, 21, 27, 8, 2, 2
2020/9/19, 60, 25, 30, 7, 9, 2
2020/9/20, 66, 18, 31, 7, 17, 1
2020/9/21, 61, 19, 32, 5, 24, 1
2020/9/22, 57, 23, 25, 11, 13, 1
2020/9/23, 65, 16, 24, 8, 3, 1
2020/9/24, 45, 13, 28, 6, 3, 1
2020/9/25, 36, 20, 20, 9, 4, 1
2020/9/26, 57, 20, 22, 5, 8, 1
2020/9/27, 61, 17, 25, 10, 5, 1
2020/9/28, 55, 19, 29, 10, 16, 1
2020/9/29, 62, 15, 20, 10, 5, 1
2020/9/30, 57, 19, 26, 11, 4, 1
2020/4/1, 33, 23, 38, 16, 1, 2
2020/4/2, 72, 23, 34, 16, 2, 2
2020/4/3, 76, 21, 55, 8, 2, 2
