date, pm25, pm10, o3, no2, so2, co
2020/10/19, 34, 16, 38, 6, 1, 3
2020/10/20, 40, 16, 40, 6, 1, 3
2020/10/21, 45, 13, 29, 8, 1, 2
2020/10/22, 39, 16, 39, 4, , 3
2020/10/23, 30, 12, 34, 2, , 3
2020/10/24, 31, 16, 38, 2, 1, 3
2020/10/25, 36, 12, 36, 5, 1, 3
2020/10/26, 34, 12, 35, 5, 1, 3
2020/10/27, 34, 13, 26, 9, 1, 4
2020/10/28, 37, 18, 36, 9, 1, 5
2020/10/29, 46, 10, 32, 4, , 2
2020/10/30, 27, 12, 29, 5, 1, 3
2020/10/31, 33, 11, 32, 7, 1, 3
2020/11/1, 39, 16, 30, 11, 1, 5
2020/11/2, 42, 14, 33, 2, 1, 3
2020/11/3, 31, 9, 31, 2, 1, 3
2020/11/4, 25, 11, 32, 7, 1, 3
2020/11/5, 33, 11, 19, 10, 1, 4
2020/11/6, 40, 17, 19, 12, 1, 4
2020/11/7, 58, 23, 43, 6, 1, 4
2020/11/8, 58, 11, 28, 3, , 2
2020/11/9, 22, 7, 26, 3, 1, 2
2020/11/10, 13, 9, 28, 5, , 3
2020/11/11, 23, 12, 24, 11, 1, 3
2020/11/12, 40, 16, 32, 9, 1, 3
2020/11/13, 42, 17, 31, 6, 1, 3
2020/11/14, 40, 15, 29, 8, 1, 4
2020/11/15, 43, 15, 33, 9, 1, 4
2020/11/16, 46, 20, 37, 10, 1, 4
2020/11/17, 54, 26, 39, 15, 1, 5
2020/11/18, 67, 21, 33, 11, 1, 4
2020/11/19, 54, 14, 37, 8, 1, 4
2020/11/20, 36, 10, 30, 4, , 3
2020/11/21, 21, 11, 26, 7, 1, 4
2020/11/22, 31, 9, 29, 4, , 2
2020/11/23, 21, 13, 27, 7, 1, 3
2020/11/24, 28, 13, 18, 10, , 4
2020/11/25, 33, 12, 26, 8, 1, 4
2020/11/26, 28, 14, 26, 10, 1, 4
2020/11/27, 41, 9, 28, 3, 1, 2
2020/11/28, 21, 9, 28, 4, 1, 3
2020/11/29, 21, 11, 30, 8, 1, 3
2020/11/30, 25, 8, 27, 5, 1, 3
2020/12/1, 24, 10, 23, 6, 1, 4
2020/12/2, 24, 10, 32, 4, 1, 3
2020/12/3, 21, 11, 28, 4, 1, 3
2020/12/4, 19, 11, 30, 5, 1, 3
2020/12/5, 28, 14, 30, 5, 1, 3
2020/12/6, 30, 17, 24, 8, 1, 4
2020/12/7, 41, 16, 32, 8, 1, 4
2020/12/8, 41, 10, 27, 7, 1, 4
2020/12/9, 25, 12, 21, 10, 1, 4
2020/12/10, 39, 13, 24, 11, 1, 5
2020/12/11, 43, 14, 34, 6, 1, 4
2020/12/12, 44, 11, 29, 3, 1, 4
2020/12/13, 37, 10, 28, 3, 1, 3
2020/12/14, 26, 9, 26, 1, , 3
2020/12/15, 9, 8, 27, 2, 1, 2
2020/12/16, 10, 7, 26, 5, 1, 2
2020/12/17, 9, 8, 23, 8, 1, 3
2020/12/18, 26, 7, 27, 2, 1, 2
2020/12/19, 16, 9, 28, 2, 1, 2
2020/12/20, 11, 9, 22, 8, 1, 3
2020/12/21, 15, 17, 25, 13, , 5
2020/12/22, 51, 18, 25, 13, 1, 5
2020/12/23, 62, 21, 9, 18, 1, 6
2020/12/24, 73, 14, 30, 6, 1, 3
2020/12/25, 33, 12, 24, 3, 1, 3
2020/12/26, 28, 17, 25, 6, , 4
2020/12/27, 47, 12, 23, 7, 1, 4
2020/12/28, 39, 16, 19, 8, , 4
2020/12/29, 51, 12, 30, 3, , 4
2020/12/30, 28, 7, 28, 2, , 2
2020/12/31, 8, 7, 30, 1, , 2
2021/1/1, 17, , , , , 
2020/7/1, 42, 9, 29, 3, 1, 
2020/7/2, 22, 10, 34, 5, , 
2020/7/3, 19, 11, 31, 2, , 
2020/7/4, 11, 14, 38, 3, 1, 
2020/7/5, 36, 10, 13, 2, 1, 
2020/7/6, 15, 13, 13, 4, 1, 
2020/7/7, 24, 13, 43, 4, 1, 
2020/7/8, 22, 14, 22, 5, 1, 
2020/7/9, 24, 11, 11, 5, 1, 
2020/7/10, 20, 15, 18, 3, 2, 
2020/7/11, 30, 13, 32, 2, 2, 
2020/7/12, 20, 11, 18, 5, , 
2020/7/13, 21, 11, 24, 4, , 
2020/7/14, 18, 12, 24, 4, 1, 
2020/7/15, 20, 12, 27, 1, 1, 
2020/7/16, 26, 16, 30, 4, 1, 
2020/7/17, 30, 12, 31, 3, 1, 
2020/7/18, 24, 26, 42, 3, 1, 
2020/7/19, 51, 51, 50, 5, 2, 
2020/7/20, 74, 47, 40, 5, 3, 
2020/7/21, 67, 12, 33, 2, 1, 
2020/7/22, 24, 9, 30, 3, , 
2020/7/23, 19, 17, 27, 4, , 
2020/7/24, 38, 10, 21, 2, , 3
2020/7/25, 13, 12, 15, 2, , 2
2020/7/26, 13, 12, 19, 5, 1, 2
2020/7/27, 20, 13, 19, 5, 1, 2
2020/7/28, 25, 11, 30, 2, 1, 2
2020/7/29, 18, 13, 19, 2, 1, 2
2020/7/30, 20, 17, 31, 3, , 2
2020/7/31, 38, 19, 35, 3, 1, 
2020/8/1, 46, 21, 36, 3, , 
2020/8/2, 52, 29, 48, 4, , 
2020/8/3, 64, 31, 44, 5, 1, 
2020/8/4, 73, 47, 54, 6, 2, 
2020/8/5, 108, 47, 59, 6, , 
2020/8/6, 103, 33, 34, 5, , 
2020/8/7, 66, 59, 38, 4, , 
2020/8/8, 120, 29, 27, 3, , 
2020/8/9, 67, 17, 30, 3, , 
2020/8/10, 44, 18, 36, 3, , 2
2020/8/11, 44, 16, 28, 3, , 3
2020/8/12, 35, 21, 24, 4, , 2
2020/8/13, 38, 18, 29, 2, , 3
2020/8/14, 43, 22, 40, 2, , 2
2020/8/15, 55, 22, 36, 2, , 2
2020/8/16, 50, 25, 27, 3, , 2
2020/8/17, 59, 21, 31, 1, 1, 2
2020/8/18, 51, 27, 55, 5, 1, 2
2020/8/19, 61, 29, 63, 4, 1, 3
2020/8/20, 67, 35, 52, 5, 1, 3
2020/8/21, 78, 28, 39, 3, 1, 2
2020/8/22, 67, 18, 28, 3, 1, 2
2020/8/23, 46, 22, 31, 3, 1, 2
