date, pm25, pm10, o3, no2, so2
2017/10/25, 46, , 40, 1, 
2017/10/26, 39, , 35, 2, 
2017/10/27, 46, , 20, 2, 
2017/10/28, 36, , 39, 1, 
2017/10/29, 19, , 38, 1, 
2017/10/30, 53, , 37, 2, 
2017/10/31, 49, , 29, 2, 
2017/11/1, 42, , 33, 5, 
2017/11/2, 63, , 33, 3, 
2017/11/3, 77, , 37, 2, 
2017/11/4, 55, , 37, 1, 
2017/11/5, 78, , 33, 3, 
2017/11/6, 65, , 28, 3, 
2017/11/7, 63, , 11, 2, 
2017/11/8, 45, , 38, 1, 
2017/11/9, 56, , 30, 2, 
2017/11/10, 40, , 34, 1, 
2017/11/11, 38, , 32, 1, 
2017/11/12, 24, , 28, 2, 
2017/11/13, 26, , 22, 2, 
2017/11/14, 33, , 32, 2, 
2017/11/15, 42, , 34, 2, 
2017/11/16, 36, , 25, 3, 
2017/11/17, 29, , 31, 2, 
2017/11/18, 22, , 32, 1, 
2017/11/19, 19, , 29, 2, 
2017/11/20, 21, , 33, 2, 
2017/11/21, 30, , 11, 4, 
2017/11/22, 36, , 35, 2, 
2017/11/23, 37, , 28, 2, 
2017/11/24, 27, , 24, 2, 
2017/11/25, 35, , 11, 1, 
2017/11/26, 41, , 30, 3, 
2017/11/27, 39, , 23, 2, 
2017/11/28, 53, , 21, 3, 
2017/11/29, 36, , 34, 3, 
2017/11/30, 57, , 35, 2, 
2017/12/1, 24, , 30, 2, 
2017/12/2, 26, , 25, 2, 
2017/12/3, 34, , 24, 2, 
2017/12/4, 26, , 32, 2, 
2017/12/5, 23, , 31, 2, 
2017/12/6, 27, , 23, 4, 
2017/12/7, 23, , 31, 2, 
2017/12/8, 27, , 31, 2, 
2017/12/9, 20, , 28, 1, 
2017/12/10, 22, , 28, 2, 
2017/12/11, 27, , 29, 2, 
2017/12/12, 21, , 32, 1, 
2017/12/13, 20, , 31, 2, 
2017/12/14, 19, , 29, 4, 
2017/12/15, 26, , 21, 4, 
2017/12/16, 37, , 33, 1, 
2017/12/17, 26, , 32, 2, 
2017/12/18, 26, , 30, 4, 
2017/12/19, 32, , 33, 3, 
2017/12/20, 36, , 35, 3, 
2017/12/21, 29, , 29, 3, 
2017/12/22, 46, , 26, 3, 
2017/12/23, 47, , 30, 2, 
2017/12/24, 46, , 36, 2, 
2017/12/25, 38, , 30, 2, 
2017/12/26, 25, , 33, 2, 
2017/12/27, 21, , 33, 1, 
2017/12/28, 15, , 35, 2, 
2017/12/29, 39, , 36, 2, 
2017/12/30, 43, , 28, 2, 
2017/12/31, 41, , 32, 1, 
2017/7/1, 23, , 22, 1, 
2017/7/2, 44, , 27, 2, 
2017/7/3, 74, , 11, 1, 
2017/7/4, 46, , 27, 2, 
2017/7/5, 27, , 29, 1, 
2017/7/6, 43, , 21, 1, 
2017/7/7, 49, , 18, , 
2017/7/8, 28, , 15, , 
2017/7/9, 22, , 17, , 
2017/7/10, 44, , 15, , 
2017/7/11, 45, , 23, 1, 
2017/7/12, 52, , 44, 2, 
2017/7/13, 60, , 27, 2, 
2017/7/14, 50, , 33, 1, 
2017/7/15, 60, , 34, 1, 
2017/7/16, 78, , 23, , 
2017/7/17, 62, , 15, 1, 
2017/7/18, 44, , 28, , 
2017/7/19, 28, , 29, , 
2017/7/20, 33, , 27, 1, 
2017/7/21, 29, , 24, , 
2017/7/22, 30, , 20, , 
2017/7/23, 26, , 21, , 
2017/7/24, 34, , 21, 1, 
2017/7/25, 41, , 32, 1, 
2017/7/26, 27, , 48, 1, 
2017/7/27, 40, , 16, , 
2017/7/28, 25, , 31, 1, 
2017/7/29, 59, , 21, , 
2017/7/30, 65, , 16, , 
2017/7/31, 45, , 46, 2, 
2017/8/1, 58, , 46, 2, 
2017/8/2, 40, , 26, 1, 
2017/8/3, 25, , 12, 3, 
2017/8/4, 18, , 15, , 
2017/8/5, 38, , 19, , 
2017/8/6, 37, , 26, 1, 
2017/8/7, 24, , 45, 1, 
2017/8/8, 54, , 45, 1, 
2017/8/9, 84, , 31, 1, 
2017/8/10, 77, , 31, 2, 
2017/8/11, 60, , 29, 1, 
2017/8/12, 30, , 27, 1, 
2017/8/13, 28, , 30, 1, 
2017/8/14, 36, , 15, 1, 
2017/8/15, 49, , 24, 2, 
2017/8/16, 49, , 25, , 
2017/8/17, 29, , 23, 1, 
2017/8/18, 43, , 35, 1, 
2017/8/19, 54, , 42, , 
2017/8/20, 61, , 22, , 
2017/8/21, 57, , 10, 1, 
2017/8/22, 29, , 29, 2, 
2017/8/23, 44, , 32, 1, 
2017/8/24, 63, , 27, 1, 
2017/8/25, 62, , 43, 1, 
2017/8/26, 43, , 50, 1, 
2017/8/27, 53, , 25, 2, 
2017/8/28, 42, , 34, 1, 
2017/8/29, 60, , 43, 2, 
2017/8/30, 56, , 43, 2, 
2017/8/31, 20, , 44, 1, 
2017/9/1, 28, , 36, , 
2017/9/2, 22, , 35, 1, 
2017/9/3, 27, , 27, 2, 
2017/9/4, 39, , 25, 1, 
2017/9/5, 34, , 13, , 
2017/9/6, 14, , , , 
2017/9/11, 29, , 22, 2, 
2017/9/12, 25, , 40, 1, 
2017/9/13, 38, , 41, 2, 
2017/9/14, 43, , 33, 1, 
2017/9/15, 27, , 27, 2, 
2017/9/16, 16, , 24, 1, 
2017/9/17, 16, , 33, , 
2017/9/18, 20, , 37, 1, 
2017/9/19, 39, , 14, 1, 
2017/9/20, 59, , 45, 2, 
2017/9/21, 52, , 14, 2, 
2017/9/22, 42, , 26, 1, 
2017/9/23, 36, , 31, 2, 
2017/9/24, 50, , 47, 2, 
2017/9/25, 48, , 38, 1, 
2017/9/26, 44, , 30, 1, 
2017/9/27, 25, , 33, 1, 
2017/9/28, 16, , 33, 3, 
2017/9/29, 41, , 41, 2, 
2017/9/30, 43, , 36, 1, 
2017/4/1, 22, , 44, 2, 
2017/4/2, 31, , 47, 2, 
2017/4/3, 45, , 60, 4, 
2017/4/4, 55, , 64, 2, 
2017/4/5, 56, , 42, 2, 
2017/4/6, 32, , 34, 2, 
2017/4/7, 15, , 23, 1, 
2017/4/8, 21, , 48, 2, 
2017/4/9, 26, , 40, 2, 
2017/4/10, 37, , 34, 3, 
2017/4/11, 15, , 42, 2, 
2017/4/12, 23, , 38, 2, 
2017/4/13, 41, , 68, 2, 
2017/4/14, 48, , 47, 1, 
2017/4/15, 51, , 39, 1, 
2017/4/16, 37, , 31, 2, 
2017/4/17, 38, , 45, 1, 
2017/4/18, 20, , 50, 1, 
2017/4/19, 40, , 43, 4, 
2017/4/20, 53, , 42, 5, 
2017/4/21, 59, , 52, 3, 
2017/4/22, 53, , 48, 1, 
2017/4/23, 31, , 40, 2, 
2017/4/24, 41, , 40, 1, 
2017/4/25, 30, , 37, 3, 
2017/4/26, 23, , 47, 2, 
2017/4/27, 29, , 55, 2, 
2017/4/28, 43, , 60, 3, 
2017/4/29, 55, , 54, 1, 
2017/4/30, 54, , 80, 3, 
2017/5/1, 67, , 49, 1, 
2017/5/2, 27, , 46, 1, 
2017/5/3, 36, , 38, 1, 
2017/5/4, 22, , 41, , 
2017/5/5, 23, , 32, 2, 
2017/5/6, 29, , 56, 1, 
2017/5/7, 46, , 75, 3, 
2017/5/8, 64, , 30, 2, 
2017/5/9, 60, , 46, 2, 
2017/5/10, 41, , 45, 1, 
2017/5/11, 54, , 60, 1, 
2017/5/12, 69, , 42, 2, 
2017/5/13, 39, , 45, 1, 
2017/5/14, 49, , 48, 3, 
2017/5/15, 55, , 43, 3, 
2017/5/16, 45, , 50, 3, 
2017/5/17, 53, , 52, 2, 
2017/5/18, 40, , 64, 1, 
2017/5/19, 52, , 71, 2, 
2017/5/20, 56, , 64, 1, 
2017/5/21, 63, , 47, 1, 
2017/5/22, 49, , 43, 2, 
2017/5/23, 48, , 31, 3, 
2017/5/24, 55, , 26, 1, 
2017/5/25, 32, , 41, 3, 
2017/5/26, 36, , 49, 1, 
2017/5/27, 25, , 50, 1, 
2017/5/28, 34, , 54, 1, 
2017/5/29, 48, , 67, 2, 
2017/5/30, 75, , 43, 1, 
2017/5/31, 78, , 50, 1, 
2017/6/1, 66, , 52, 1, 
2017/6/2, 30, , 44, 2, 
2017/6/3, 26, , 45, 2, 
2017/6/4, 28, , 48, 2, 
2017/6/5, 28, , 55, 1, 
2017/6/6, 26, , 37, 1, 
2017/6/7, 24, , 41, 1, 
2017/6/8, 32, , 56, 2, 
2017/6/9, 52, , 52, 1, 
2017/6/10, 60, , 48, 2, 
2017/6/11, 66, , 39, 1, 
2017/6/12, 21, , 42, 2, 
2017/6/13, 31, , 47, 2, 
2017/6/14, 43, , 69, 2, 
2017/6/15, 57, , 89, 3, 
2017/6/16, 69, , 50, 2, 
2017/6/17, 39, , 66, 2, 
2017/6/18, 53, , 58, 1, 
2017/6/19, 65, , 44, 2, 
2017/6/20, 59, , 38, 1, 
2017/6/21, 15, , 29, 2, 
2017/6/22, 23, , 63, 1, 
2017/6/23, 51, , 44, 1, 
2017/6/24, 59, , 28, 1, 
2017/6/25, 23, , 41, 1, 
2017/6/26, 45, , 37, 2, 
2017/6/27, 52, , 35, 1, 
2017/6/28, 30, , 35, , 
2017/6/29, 25, , 14, , 
2017/6/30, 22, , 11, , 
2017/1/2, 38, , 35, 1, 
2017/1/3, 43, , 38, 2, 
2017/1/4, 46, , 35, 1, 
2017/1/5, 33, , 33, 2, 
2017/1/6, 23, , 24, 3, 
2017/1/7, 24, , 30, 2, 
2017/1/8, 21, , 31, 3, 
2017/1/9, 28, , 31, 2, 
2017/1/10, 36, , 35, 3, 
2017/1/11, 27, , 33, 2, 
2017/1/12, 25, , 35, 2, 
2017/1/13, 23, , 31, 1, 
2017/1/14, 18, , 30, 1, 
2017/1/15, 11, , 31, 3, 
2017/1/16, 12, , 33, 2, 
2017/1/17, 11, , 23, 4, 
2017/1/18, 22, , 35, 5, 
2017/1/19, 55, , 36, 3, 
2017/1/20, 53, , 38, 3, 
2017/1/21, 55, , 35, 2, 
2017/1/22, 42, , 36, 2, 
2017/1/23, 20, , 36, 2, 
2017/1/24, 22, , 36, 2, 
2017/1/25, 19, , 32, 4, 
2017/1/26, 20, , 28, 5, 
2017/1/27, 28, , 34, 4, 
2017/1/28, 53, , 21, 3, 
2017/1/29, 55, , 38, 5, 
2017/1/30, 52, , 35, 1, 
2017/1/31, 23, , 32, 4, 
2017/2/1, 24, , 37, 2, 
2017/2/2, 29, , 37, 3, 
2017/2/3, 23, , 33, 4, 
2017/2/4, 30, , 15, 2, 
2017/2/5, 26, , 41, 2, 
2017/2/6, 34, , 38, 2, 
2017/2/7, 38, , 38, 2, 
2017/2/8, 22, , 28, 3, 
2017/2/9, 25, , 35, 2, 
2017/2/10, 23, , 35, 2, 
2017/2/11, 22, , 35, 1, 
2017/2/12, 24, , 37, 1, 
2017/2/13, 22, , 39, 3, 
2017/2/14, 27, , 39, 3, 
2017/2/15, 31, , 30, 6, 
2017/2/16, 44, , 30, 7, 
2017/2/17, 56, , 35, 3, 
2017/2/18, 40, , 38, 1, 
2017/2/19, 17, , 40, 3, 
2017/2/20, 33, , 39, 1, 
2017/2/21, 42, , 31, 3, 
2017/2/22, 26, , 35, 4, 
2017/2/23, 19, , 37, 2, 
2017/2/24, 21, , 40, 3, 
2017/2/25, 35, , 43, 2, 
2017/2/26, 43, , 39, 2, 
2017/2/27, 31, , 39, 3, 
2017/2/28, 27, , 33, 6, 
2017/3/1, 30, , 34, 3, 
2017/3/2, 34, , 44, 2, 
2017/3/3, 38, , 37, 3, 
2017/3/4, 37, , 42, 3, 
2017/3/5, 53, , 41, 3, 
2017/3/6, 50, , 44, 2, 
2017/3/7, 42, , 42, 2, 
2017/3/8, 38, , 42, 2, 
2017/3/9, 40, , 47, 3, 
2017/3/10, 45, , 44, 3, 
2017/3/11, 38, , 41, 2, 
2017/3/12, 34, , 21, 5, 
2017/3/13, 40, , 42, 2, 
2017/3/14, 51, , 40, 2, 
2017/3/15, 18, , 42, 1, 
2017/3/16, 28, , 46, 3, 
2017/3/17, 36, , 45, 3, 
2017/3/18, 43, , 70, 3, 
2017/3/19, 69, , 51, 2, 
2017/3/20, 66, , 42, 3, 
2017/3/21, 24, , 45, 2, 
2017/3/22, 50, , 33, 3, 
2017/3/23, 46, , 43, 2, 
2017/3/24, 37, , 41, 2, 
2017/3/25, 39, , 28, 2, 
2017/3/26, 39, , 41, 2, 
2017/3/27, 26, , 49, 2, 
2017/3/28, 42, , 47, 2, 
2017/3/29, 61, , 44, 3, 
2017/3/30, 69, , 49, 2, 
2017/3/31, 59, , 42, 1, 
2016/10/1, 42, , 20, 1, 
2016/10/2, 41, , 14, 1, 
2016/10/3, 15, , 24, 3, 
2016/10/4, 27, , 11, 1, 
2016/10/5, 29, , 39, 1, 
2016/10/6, 23, , 35, 2, 
2016/10/7, 38, , 17, 1, 
2016/10/8, 30, , 37, 1, 
2016/10/9, 29, , 39, 1, 
2016/10/10, 20, , 34, 2, 
2016/10/11, 24, , 41, 2, 
2016/10/12, 36, , 36, 2, 
2016/10/13, 31, , 34, 2, 
2016/10/14, 21, , 36, 1, 
2016/10/15, 33, , 33, 1, 
2016/10/16, 38, , 30, 2, 
2016/10/17, 28, , 26, 2, 
2016/10/18, 39, , 22, 2, 
2016/10/19, 38, , 37, 2, 
2016/10/20, 60, , 38, 1, 
2016/10/21, 50, , 9, 2, 
2016/10/22, 47, , 32, 2, 
2016/10/23, 26, , 35, 1, 
2016/10/24, 22, , 9, 1, 
2016/10/25, 23, , 24, 2, 
2016/10/26, 37, , 37, 1, 
2016/10/27, 35, , 13, 2, 
2016/10/28, 34, , 34, 1, 
2016/10/29, 23, , 35, 1, 
2016/10/30, 41, , 19, 3, 
2016/10/31, 45, , 35, 1, 
2016/11/1, 35, , 32, 2, 
2016/11/2, 20, , 39, 2, 
2016/11/3, 35, , 40, 2, 
2016/11/4, 58, , 36, 2, 
2016/11/5, 60, , 38, 2, 
2016/11/6, 60, , 35, 3, 
2016/11/7, 55, , 24, 2, 
2016/11/8, 47, , 33, 1, 
2016/11/9, 22, , 31, 3, 
2016/11/10, 25, , 35, 2, 
2016/11/11, 28, , 42, 2, 
2016/11/12, 55, , 25, 2, 
2016/11/13, 57, , 13, 2, 
2016/11/14, 41, , 30, 1, 
2016/11/15, 28, , 33, 2, 
2016/11/16, 50, , 38, 3, 
2016/11/17, 47, , 30, 2, 
2016/11/18, 59, , 21, 2, 
2016/11/19, 41, , 25, 2, 
2016/11/20, 45, , 16, 2, 
2016/11/21, 43, , 28, 2, 
2016/11/22, 55, , 28, 2, 
2016/11/23, 31, , 30, 2, 
2016/11/24, 22, , 27, 1, 
2016/11/25, 20, , 23, 1, 
2016/11/26, 28, , 27, 3, 
2016/11/27, 25, , 35, 2, 
2016/11/28, 53, , 32, 2, 
2016/11/29, 43, , 31, 2, 
2016/11/30, 34, , 23, 2, 
2016/12/1, 31, , 35, 2, 
2016/12/2, 46, , 23, 3, 
2016/12/3, 41, , 8, 2, 
2016/12/4, 43, , 23, 2, 
2016/12/5, 26, , 33, 2, 
2016/12/6, 31, , 26, 3, 
2016/12/7, 27, , 31, 3, 
2016/12/8, 39, , 27, 3, 
2016/12/9, 50, , 34, 2, 
2016/12/10, 37, , 30, 1, 
2016/12/11, 21, , 27, 3, 
2016/12/12, 29, , 9, 6, 
2016/12/13, 21, , 31, 2, 
2016/12/14, 17, , 27, 2, 
2016/12/15, 19, , 28, 3, 
2016/12/16, 20, , 29, 2, 
2016/12/17, 26, , 24, 2, 
2016/12/18, 46, , 20, 3, 
2016/12/19, 35, , 7, 2, 
2016/12/20, 36, , 19, 2, 
2016/12/21, 41, , 34, 1, 
2016/12/22, 24, , 32, 2, 
2016/12/23, 31, , 29, 2, 
2016/12/24, 29, , 32, 1, 
2016/12/25, 21, , 9, 4, 
2016/12/26, 40, , 31, 2, 
2016/12/27, 15, , 33, 1, 
2016/12/28, 13, , 29, 2, 
2016/12/29, 27, , 33, 1, 
2016/12/30, 21, , 26, 1, 
2016/12/31, 24, , , , 
2016/7/1, 45, , 14, 1, 
2016/7/2, 38, , 19, 2, 
2016/7/3, 44, , 29, 1, 
2016/7/4, 65, , 21, 2, 
2016/7/5, 60, , 16, 1, 
2016/7/6, 33, , 28, 2, 
2016/7/7, 47, , 11, 1, 
2016/7/8, 38, , 16, 1, 
2016/7/9, 15, , 16, , 
2016/7/10, 40, , 21, 1, 
2016/7/11, 39, , 18, 1, 
2016/7/12, 41, , 14, 1, 
2016/7/13, 37, , 29, 1, 
2016/7/14, 42, , 30, 1, 
2016/7/15, 30, , 36, 1, 
2016/7/16, 43, , 31, 1, 
2016/7/17, 66, , 44, 1, 
2016/7/18, 61, , 60, 1, 
2016/7/19, 69, , 47, 1, 
2016/7/20, 57, , 51, 2, 
2016/7/21, 56, , 59, 1, 
2016/7/22, 62, , 33, 1, 
2016/7/23, 37, , 30, 1, 
2016/7/24, 37, , 30, 1, 
2016/7/25, 27, , 21, , 
2016/7/26, 26, , 22, 2, 
2016/7/27, 36, , 24, , 
2016/7/28, 25, , 19, , 
2016/7/29, 23, , 27, 1, 
2016/7/30, 28, , 48, 1, 
2016/7/31, 45, , 67, 2, 
2016/8/1, 73, , 45, 1, 
2016/8/2, 71, , 45, 1, 
2016/8/3, 69, , 61, 2, 
2016/8/4, 75, , 40, 1, 
2016/8/5, 66, , 44, 2, 
2016/8/6, 52, , 22, , 
2016/8/7, 34, , 44, 1, 
2016/8/8, 44, , 49, 1, 
2016/8/9, 66, , 53, 2, 
2016/8/10, 53, , 64, 2, 
2016/8/11, 54, , 59, 2, 
2016/8/12, 60, , 37, 1, 
2016/8/13, 49, , 42, , 
2016/8/14, 62, , 37, 1, 
2016/8/15, 67, , 30, , 
2016/8/16, 59, , 30, 2, 
2016/8/17, 50, , 46, 2, 
2016/8/18, 44, , 51, 1, 
2016/8/19, 63, , 46, 1, 
2016/8/20, 59, , 21, 1, 
2016/8/21, 24, , 40, 2, 
2016/8/22, 36, , 40, 1, 
2016/8/23, 29, , 25, 1, 
2016/8/24, 25, , 14, , 
2016/8/25, 16, , 21, , 
2016/8/26, 25, , 37, 2, 
2016/8/27, 18, , 24, 1, 
2016/8/28, 25, , 29, 1, 
2016/8/29, 18, , 38, 2, 
2016/8/30, 27, , 40, 1, 
2016/8/31, 37, , 51, 1, 
2016/9/1, 51, , 42, 1, 
2016/9/2, 58, , 19, 1, 
2016/9/3, 39, , 15, , 
2016/9/4, 18, , 12, , 
2016/9/5, 12, , 19, 1, 
2016/9/6, 14, , 20, 1, 
2016/9/7, 19, , 35, 1, 
2016/9/8, 21, , 49, 1, 
2016/9/9, 47, , 43, 1, 
2016/9/10, 49, , 49, 1, 
2016/9/11, 51, , 30, 1, 
2016/9/12, 47, , 21, 1, 
2016/9/13, 14, , 22, 1, 
2016/9/14, 22, , 29, 1, 
2016/9/15, 33, , 35, 1, 
2016/9/16, 46, , 13, , 
2016/9/17, 31, , 11, , 
2016/9/18, 12, , 22, 2, 
2016/9/19, 15, , 30, 1, 
2016/9/20, 12, , 30, 1, 
2016/9/21, 16, , 18, 2, 
2016/9/22, 29, , 33, 2, 
2016/9/23, 21, , 18, 1, 
2016/9/24, 26, , 15, , 
2016/9/25, 16, , 14, 1, 
2016/9/26, 19, , 9, 1, 
2016/9/27, 15, , 10, 1, 
2016/9/28, 20, , 33, 2, 
2016/9/29, 19, , 27, 2, 
2016/9/30, 39, , 18, 2, 
2016/4/1, 41, , 42, 1, 
2016/4/2, 25, , 38, 1, 
2016/4/3, 18, , 33, 3, 
2016/4/4, 17, , 35, 3, 
2016/4/5, 23, , 38, 3, 
2016/4/6, 38, , 30, 3, 
2016/4/7, 27, , 35, 4, 
2016/4/8, 41, , 42, 1, 
2016/4/9, 45, , 24, 2, 
2016/4/10, 45, , 32, 2, 
2016/4/11, 45, , 42, 2, 
2016/4/12, 49, , 43, 1, 
2016/4/13, 41, , 43, 1, 
2016/4/14, 29, , 49, 2, 
2016/4/15, 50, , 61, 2, 
2016/4/16, 43, , 46, 1, 
2016/4/17, 39, , 38, 2, 
2016/4/18, 34, , 55, 2, 
2016/4/19, 42, , 64, 2, 
2016/4/20, 54, , 56, 1, 
2016/4/21, 42, , 51, 2, 
2016/4/22, 24, , 51, 2, 
2016/4/23, 49, , 52, 2, 
2016/4/24, 64, , 46, 1, 
2016/4/25, 63, , 49, 1, 
2016/4/26, 45, , 43, 1, 
2016/4/27, 29, , 47, 4, 
2016/4/28, 18, , 48, 1, 
2016/4/29, 35, , 51, 1, 
2016/4/30, 39, , 53, 3, 
2016/5/1, 60, , 51, 1, 
2016/5/2, 68, , 47, , 
2016/5/3, 36, , 57, 1, 
2016/5/4, 44, , 62, 1, 
2016/5/5, 57, , 60, 2, 
2016/5/6, 44, , 51, 2, 
2016/5/7, 32, , 53, 1, 
2016/5/8, 64, , 40, 1, 
2016/5/9, 39, , 25, 1, 
2016/5/10, 15, , 38, 2, 
2016/5/11, 18, , 52, 2, 
2016/5/12, 29, , 50, 1, 
2016/5/13, 43, , 63, 2, 
2016/5/14, 59, , 34, 1, 
2016/5/15, 63, , 40, 1, 
2016/5/16, 29, , 57, 1, 
2016/5/17, 49, , 65, 2, 
2016/5/18, 49, , 66, 1, 
2016/5/19, 47, , 65, 1, 
2016/5/20, 60, , 75, 2, 
2016/5/21, 66, , 73, 1, 
2016/5/22, 74, , 63, 1, 
2016/5/23, 69, , 71, 2, 
2016/5/24, 66, , 38, 1, 
2016/5/25, 38, , 26, 1, 
2016/5/26, 23, , 78, 2, 
2016/5/27, 85, , 28, 1, 
2016/5/28, 93, , 41, 1, 
2016/5/29, 28, , 42, 2, 
2016/5/30, 24, , 41, 1, 
2016/5/31, 46, , 61, 3, 
2016/6/1, 66, , 46, 1, 
2016/6/2, 27, , 50, 2, 
2016/6/3, 34, , 33, 1, 
2016/6/4, 40, , 43, 1, 
2016/6/5, 15, , 54, 1, 
2016/6/6, 33, , 32, 3, 
2016/6/7, 27, , 35, 1, 
2016/6/8, 18, , 37, 3, 
2016/6/9, 38, , 47, 1, 
2016/6/10, 52, , 20, 1, 
2016/6/11, 47, , 27, 1, 
2016/6/12, 27, , 27, 2, 
2016/6/13, 17, , 45, 2, 
2016/6/14, 51, , 37, 1, 
2016/6/15, 42, , 25, 2, 
2016/6/16, 19, , 45, 2, 
2016/6/17, 44, , 62, 2, 
2016/6/18, 61, , 26, 1, 
2016/6/19, 58, , 17, 2, 
2016/6/20, 42, , 25, 3, 
2016/6/21, 21, , 19, 1, 
2016/6/22, 32, , 30, 1, 
2016/6/23, 25, , 28, 2, 
2016/6/24, 46, , 17, 2, 
2016/6/25, 40, , 47, 1, 
2016/6/26, 39, , 46, 1, 
2016/6/27, 58, , 34, 3, 
2016/6/28, 29, , 26, 1, 
2016/6/29, 28, , 19, 3, 
2016/6/30, 32, , 32, 1, 
2016/1/4, 35, , 28, 3, 
2016/1/5, 63, , 27, 3, 
2016/1/6, 62, , 34, 2, 
2016/1/7, 54, , 28, 3, 
2016/1/8, 43, , 31, 2, 
2016/1/9, 28, , 27, 1, 
2016/1/10, 30, , 35, 3, 
2016/1/11, 43, , 34, 3, 
2016/1/12, 42, , 26, 2, 
2016/1/13, 22, , 32, 2, 
2016/1/14, 25, , 34, 3, 
2016/1/15, 40, , 36, 2, 
2016/1/16, 30, , 26, 4, 
2016/1/17, 36, , 34, 3, 
2016/1/18, 18, , 32, 2, 
2016/1/19, 21, , 28, 2, 
2016/1/20, 14, , 26, 3, 
2016/1/21, 19, , 29, 3, 
2016/1/22, 18, , 32, 3, 
2016/1/23, 38, , 31, 2, 
2016/1/24, 32, , 34, 2, 
2016/1/25, 32, , 27, 5, 
2016/1/26, 29, , 31, 3, 
2016/1/27, 40, , 31, 5, 
2016/1/28, 53, , 18, 7, 
2016/1/29, 53, , 33, 3, 
2016/1/30, 17, , 33, 2, 
2016/1/31, 32, , 41, 4, 
2016/2/1, 75, , 34, 2, 
2016/2/2, 23, , 33, 2, 
2016/2/3, 20, , 31, 3, 
2016/2/4, 29, , 39, 4, 
2016/2/5, 45, , 38, 4, 
2016/2/6, 43, , 33, 1, 
2016/2/7, 26, , 30, 4, 
2016/2/8, 28, , 37, 3, 
2016/2/9, 47, , 36, 2, 
2016/2/10, 36, , 33, 3, 
2016/2/11, 38, , 37, 3, 
2016/2/12, 37, , 26, 3, 
2016/2/13, 16, , 28, 3, 
2016/2/14, 28, , 32, 3, 
2016/2/15, 32, , 35, 2, 
2016/2/16, 29, , 34, 2, 
2016/2/17, 29, , 34, 2, 
2016/2/18, 31, , 34, 3, 
2016/2/19, 37, , 26, 5, 
2016/2/20, 32, , 39, 1, 
2016/2/21, 43, , 36, 3, 
2016/2/22, 31, , 36, 3, 
2016/2/23, 36, , 40, 3, 
2016/2/24, 37, , 35, 2, 
2016/2/25, 23, , 45, 2, 
2016/2/26, 60, , 47, 3, 
2016/2/27, 77, , 48, 3, 
2016/2/28, 91, , 37, 3, 
2016/2/29, 60, , 39, 3, 
2016/3/1, 45, , 40, 3, 
2016/3/2, 46, , 37, 5, 
2016/3/3, 46, , 40, 4, 
2016/3/4, 50, , 50, 2, 
2016/3/5, 63, , 44, 1, 
2016/3/6, 34, , 32, 2, 
2016/3/7, 32, , 29, 6, 
2016/3/8, 58, , 36, 3, 
2016/3/9, 37, , 34, 2, 
2016/3/10, 36, , 35, 3, 
2016/3/11, 30, , 38, 2, 
2016/3/12, 25, , 30, 4, 
2016/3/13, 23, , 43, 2, 
2016/3/14, 34, , 49, 2, 
2016/3/15, 48, , 37, 2, 
2016/3/16, 26, , 40, 3, 
2016/3/17, 41, , 37, 2, 
2016/3/18, 28, , 39, 2, 
2016/3/19, 33, , 45, 1, 
2016/3/20, 56, , 40, 1, 
2016/3/21, 24, , 36, 2, 
2016/3/22, 21, , 43, 4, 
2016/3/23, 36, , 40, 2, 
2016/3/24, 33, , 39, 2, 
2016/3/25, 21, , 41, 2, 
2016/3/26, 22, , 37, 4, 
2016/3/27, 37, , 49, 2, 
2016/3/28, 47, , 59, 3, 
2016/3/29, 71, , 46, 3, 
2016/3/30, 73, , 46, 3, 
2016/3/31, 75, , 36, 4, 
2015/10/1, 31, , 41, 2, 
2015/10/2, 35, , 44, 2, 
2015/10/3, 42, , 56, 1, 
2015/10/4, 54, , 34, 2, 
2015/10/5, 20, , 40, 1, 
2015/10/6, 29, , 40, 1, 
2015/10/7, 19, , 45, 1, 
2015/10/8, 34, , 39, 2, 
2015/10/9, 68, , 22, 2, 
2015/10/10, 74, , 26, 1, 
2015/10/11, 79, , 33, 2, 
2015/10/12, 35, , 39, 2, 
2015/10/13, 34, , 40, 2, 
2015/10/14, 35, , 37, 3, 
2015/10/15, 42, , 44, 3, 
2015/10/16, 42, , 40, 2, 
2015/10/17, 35, , 42, 2, 
2015/10/18, 49, , 42, 2, 
2015/10/19, 49, , 50, 2, 
2015/10/20, 56, , 52, 2, 
2015/10/21, 94, , 49, 3, 
2015/10/22, 79, , 40, 3, 
2015/10/23, 43, , 45, 2, 
2015/10/24, 83, , 46, 1, 
2015/10/25, 44, , 36, 2, 
2015/10/26, 27, , 36, 1, 
2015/10/27, 26, , 37, 2, 
2015/10/28, 35, , 40, 3, 
2015/10/29, 47, , 37, 4, 
2015/10/30, 71, , 35, 2, 
2015/10/31, 35, , 34, 2, 
2015/11/1, 23, , 21, 3, 
2015/11/2, 26, , 39, 1, 
2015/11/3, 33, , 18, 4, 
2015/11/4, 39, , 29, 2, 
2015/11/5, 33, , 28, 4, 
2015/11/6, 41, , 15, 3, 
2015/11/7, 47, , 22, 1, 
2015/11/8, 17, , 6, 3, 
2015/11/9, 39, , 29, 2, 
2015/11/10, 21, , 34, , 
