date, pm25, pm10, o3, no2, so2
2019/9/14, 49, 20, 54, 5, 2
2019/9/15, 51, 19, 39, 4, 3
2019/9/16, 45, 16, 38, 8, 3
2019/9/17, 41, 17, 49, 7, 2
2019/9/18, 42, 15, 35, 5, 3
2019/9/19, 36, 17, 39, 10, 4
2019/9/20, 46, 20, 44, 9, 4
2019/9/21, 53, 19, 29, 5, 4
2019/9/22, 45, 27, 34, 9, 9
2019/9/23, 49, 11, 28, 7, 3
2019/9/24, 26, 13, 50, 7, 4
2019/9/25, 37, 19, 44, 8, 4
2019/9/26, 52, 26, 28, 12, 3
2019/9/27, 61, 24, 37, 10, 8
2019/9/28, 60, 23, 43, 8, 6
2019/9/29, 56, 24, 48, 10, 4
2019/9/30, 61, 34, 42, 10, 11
2019/4/1, 62, 17, 44, 6, 10
2019/4/2, 53, 18, 44, 7, 4
2019/4/3, 58, 21, 63, 12, 8
2019/4/4, 65, 24, 47, 15, 4
2019/4/5, 67, 33, 62, 13, 11
2019/4/6, 84, 34, 77, 14, 11
2019/4/7, 87, 27, 58, 8, 4
2019/4/8, 71, 11, 43, 6, 3
2019/4/9, 35, 11, 36, 11, 2
2019/4/10, 34, 7, 38, 5, 2
2019/4/11, 24, 12, 41, 7, 3
2019/4/12, 38, 20, 47, 10, 13
2019/4/13, 58, 16, 43, 7, 3
2019/4/14, 50, 19, 48, 7, 5
2019/4/15, 55, 19, 51, 11, 8
2019/4/16, 59, 19, 45, 11, 6
2019/4/17, 57, 22, 50, 14, 7
2019/4/18, 57, 23, 53, 10, 10
2019/4/19, 63, 23, 48, 13, 16
2019/4/20, 62, 35, 45, 12, 6
2019/4/21, 80, 36, 74, 10, 6
2019/4/22, 86, 36, 44, 16, 9
2019/4/23, 82, 24, 35, 10, 4
2019/4/24, 46, 20, 40, 13, 4
2019/4/25, 47, 15, 42, 13, 9
2019/4/26, 42, 10, 38, 3, 2
2019/4/27, 27, 13, 40, 7, 6
2019/4/28, 41, 17, 38, 9, 7
2019/4/29, 49, 15, 33, 11, 3
2019/4/30, 34, 11, 26, 10, 2
2019/5/1, 21, 20, 47, 7, 5
2019/5/2, 48, 34, 66, 13, 15
2019/5/3, 82, 27, 62, 11, 7
2019/5/4, 72, 25, 48, 10, 13
2019/5/5, 67, 20, 45, 8, 14
2019/5/6, 54, 15, 43, 4, 3
2019/5/7, 45, 17, 47, 12, 9
2019/5/8, 50, 17, 49, 12, 9
2019/5/9, 47, 26, 60, 15, 11
2019/5/10, 69, 33, 79, 15, 13
2019/5/11, 88, 34, 72, 16, 12
2019/5/12, 84, 27, 43, 13, 11
2019/5/13, 67, 21, 42, 10, 5
2019/5/14, 59, 19, 52, 10, 5
2019/5/15, 50, 24, 48, 14, 16
2019/5/16, 58, 24, 46, 12, 13
2019/5/17, 60, 17, 40, 8, 8
2019/5/18, 46, 20, 42, 8, 11
2019/5/19, 51, 16, 37, 7, 6
2019/5/20, 36, 22, 52, 6, 4
2019/5/21, 52, 20, 72, 8, 6
2019/5/22, 57, 30, 69, 17, 19
2019/5/23, 76, 37, 114, 15, 15
2019/5/24, 95, 38, 86, 19, 16
2019/5/25, 93, 56, 65, 15, 22
2019/5/26, 119, 38, 55, 11, 11
2019/5/27, 88, 24, 44, 12, 4
2019/5/28, 45, 16, 49, 7, 4
2019/5/29, 41, 21, 56, 13, 12
2019/5/30, 58, 20, 51, 10, 12
2019/5/31, 54, 32, 64, 11, 11
2019/6/1, 78, 33, 33, 9, 7
2019/6/2, 78, 28, 47, 12, 12
2019/6/3, 66, 22, 37, 12, 15
2019/6/4, 51, 22, 42, 11, 16
2019/6/5, 52, 27, 67, 13, 14
2019/6/6, 64, 45, 36, 10, 6
2019/6/7, 60, 44, 45, 6, 9
2019/6/8, 51, 22, 51, 6, 8
2019/6/9, 57, 18, 43, 6, 5
2019/6/10, 45, 19, 43, 9, 6
2019/6/11, 50, 17, 44, 6, 4
2019/6/12, 49, 21, 49, 9, 12
2019/6/13, 53, 22, 37, 9, 11
2019/6/14, 51, 19, 34, 4, 4
2019/6/15, 37, 30, 48, 3, 22
2019/6/16, 66, 12, 47, 5, 4
2019/6/17, 34, 23, 44, 14, 12
2019/6/18, 60, 30, 41, 8, 19
2019/6/19, 73, 41, 75, 10, 15
2019/6/20, 97, 39, 43, 10, 11
2019/6/21, 91, 31, 57, 7, 4
2019/6/22, 74, 22, 51, 5, 4
2019/6/23, 60, 15, 45, 7, 4
2019/6/24, 40, 24, 57, 10, 9
2019/6/25, 56, 27, 34, 6, 14
2019/6/26, 61, 18, 16, 6, 3
2019/6/27, 21, 23, 26, 8, 8
2019/6/28, 38, 39, 30, 11, 8
2019/6/29, 67, 41, 21, 12, 13
2019/6/30, 61, 27, 38, 9, 10
2019/1/1, 40, 12, 32, 4, 5
2019/1/2, 41, 9, 34, 5, 5
2019/1/3, 27, 11, 31, 8, 6
2019/1/4, 34, 18, 36, 12, 2
2019/1/5, 50, 14, 34, 5, 2
2019/1/6, 44, 14, 31, 8, 2
2019/1/7, 48, 24, 37, 12, 4
2019/1/8, 68, 11, 33, 4, 3
2019/1/9, 34, 15, 21, 13, 4
2019/1/10, 49, 16, 30, 9, 2
2019/1/11, 49, 16, 28, 10, 2
2019/1/12, 51, 12, 32, 8, 3
2019/1/13, 44, 11, 32, 9, 2
2019/1/14, 38, 25, 17, 23, 2
2019/1/15, 68, 22, 34, 14, 3
2019/1/16, 65, 15, 32, 10, 8
2019/1/17, 54, 13, 32, 10, 2
2019/1/18, 44, 17, 28, 12, 8
2019/1/19, 55, 17, 35, 12, 3
2019/1/20, 57, 21, 35, 9, 4
2019/1/21, 59, 15, 32, 11, 5
2019/1/22, 51, 25, 41, 15, 5
2019/1/23, 68, 16, 36, 8, 5
2019/1/24, 52, 18, 36, 12, 4
2019/1/25, 56, 11, 33, 6, 4
2019/1/26, 36, 11, 32, 5, 2
2019/1/27, 35, 16, 33, 11, 3
2019/1/28, 51, 14, 32, 7, 2
2019/1/29, 45, 17, 32, 12, 4
2019/1/30, 56, 24, 26, 18, 2
2019/1/31, 65, 10, 31, 8, 2
2019/2/1, 33, 16, 33, 11, 3
2019/2/2, 51, 29, 38, 6, 4
2019/2/3, 67, 20, 36, 10, 3
2019/2/4, 52, 27, 34, 12, 3
2019/2/5, 74, 17, 25, 16, 2
2019/2/6, 53, 22, 23, 16, 3
2019/2/7, 59, 11, 30, 9, 2
2019/2/8, 29, 14, 30, 8, 3
2019/2/9, 44, 12, 33, 4, 2
2019/2/10, 41, 15, 28, 9, 4
2019/2/11, 52, 16, 34, 8, 3
2019/2/12, 50, 21, 37, 12, 2
2019/2/13, 63, 16, 35, 9, 2
2019/2/14, 50, 23, 26, 16, 3
2019/2/15, 70, 27, 35, 12, 9
2019/2/16, 76, 22, 39, 7, 2
2019/2/17, 69, 20, 34, 15, 3
2019/2/18, 67, 24, 32, 17, 2
2019/2/19, 58, 23, 34, 12, 9
2019/2/20, 59, 23, 36, 7, 2
2019/2/21, 70, 45, 33, 18, 4
2019/2/22, 96, 33, 39, 6, 3
2019/2/23, 68, 23, 37, 10, 6
2019/2/24, 70, 24, 38, 13, 5
2019/2/25, 71, 24, 43, 11, 3
2019/2/26, 69, 18, 33, 16, 2
2019/2/27, 56, 21, 24, 16, 3
2019/2/28, 60, 21, 44, 11, 3
2019/3/1, 62, 31, 44, 12, 3
2019/3/2, 83, 26, 31, 12, 3
2019/3/3, 76, 13, 39, 10, 2
2019/3/4, 39, 30, 47, 11, 3
2019/3/5, 80, 25, 30, 17, 4
2019/3/6, 68, 17, 46, 9, 3
2019/3/7, 52, 11, 37, 6, 3
2019/3/8, 34, 14, 42, 10, 9
2019/3/9, 44, 13, 33, 7, 2
2019/3/10, 37, 15, 41, 7, 12
2019/3/11, 39, 22, 53, 11, 8
2019/3/12, 58, 24, 38, 6, 4
2019/3/13, 69, 18, 39, 10, 7
2019/3/14, 56, 20, 44, 12, 7
2019/3/15, 62, 14, 40, 7, 5
2019/3/16, 47, 14, 39, 7, 2
2019/3/17, 45, 16, 41, 11, 9
2019/3/18, 51, 17, 28, 13, 2
2019/3/19, 54, 26, 52, 16, 11
2019/3/20, 68, 26, 50, 11, 7
2019/3/21, 53, 33, 38, 9, 5
2019/3/22, 83, 18, 40, 5, 2
2019/3/23, 60, 13, 38, 5, 2
2019/3/24, 46, 21, 38, 13, 8
2019/3/25, 61, 27, 56, 13, 9
2019/3/26, 75, 37, 64, 13, 15
2019/3/27, 93, 31, 54, 11, 12
2019/3/28, 79, 20, 41, 12, 9
2019/3/29, 61, 28, 45, 12, 6
2019/3/30, 71, 29, 46, 5, 17
2019/3/31, 73, 21, 46, 6, 11
2018/10/1, 57, 18, 42, 7, 5
2018/10/2, 52, 24, 48, 9, 4
2018/10/3, 64, 22, 25, 10, 2
2018/10/4, 53, 18, 31, 8, 4
2018/10/5, 43, 26, 28, 5, 4
2018/10/6, 45, 17, 39, 5, 5
2018/10/7, 40, 17, 44, 5, 3
2018/10/8, 43, 21, 49, 8, 4
2018/10/9, 57, 25, 24, 11, 2
2018/10/10, 63, 17, 37, 9, 2
2018/10/11, 48, 13, 30, 7, 2
2018/10/12, 34, 15, 42, 7, 3
2018/10/13, 44, 17, 40, 6, 3
2018/10/14, 51, 21, 37, 9, 3
2018/10/15, 56, 23, 30, 7, 2
2018/10/16, 59, 19, 43, 7, 3
2018/10/17, 54, 17, 35, 9, 3
2018/10/18, 52, 21, 53, 9, 3
2018/10/19, 61, 15, 33, 6, 3
2018/10/20, 41, 16, 41, 5, 5
2018/10/21, 46, 21, 38, 8, 4
2018/10/22, 59, 24, 25, 12, 2
2018/10/23, 58, 25, 43, 9, 3
2018/10/24, 61, 25, 39, 9, 3
2018/10/25, 64, 24, 38, 7, 3
2018/10/26, 60, 18, 41, 5, 6
2018/10/27, 47, 14, 35, 5, 2
2018/10/28, 44, 19, 37, 11, 3
2018/10/29, 55, 17, 39, 9, 4
2018/10/30, 53, 12, 32, 7, 2
2018/10/31, 42, 10, 32, 6, 2
2018/11/1, 31, 11, 30, 10, 2
2018/11/2, 36, 14, 38, 8, 3
2018/11/3, 47, 21, 39, 8, 3
2018/11/4, 60, 21, 30, 12, 3
2018/11/5, 58, 16, 34, 11, 3
2018/11/6, 45, 16, 37, 10, 3
2018/11/7, 47, 23, 36, 10, 4
2018/11/8, 62, 21, 30, 11, 4
2018/11/9, 52, 17, 38, 6, 3
2018/11/10, 52, 27, 47, 7, 3
2018/11/11, 77, 33, 28, 13, 3
2018/11/12, 80, 23, 30, 11, 1
2018/11/13, 54, 10, 29, 7, 2
2018/11/14, 29, 10, 27, 10, 2
2018/11/15, 30, 19, 27, 13, 11
2018/11/16, 50, 16, 32, 9, 3
2018/11/17, 47, 14, 33, 7, 4
2018/11/18, 47, 16, 24, 10, 2
2018/11/19, 46, 14, 34, 10, 2
2018/11/20, 43, 19, 30, 13, 2
2018/11/21, 59, 17, 31, 9, 2
2018/11/22, 48, 10, 31, 5, 4
2018/11/23, 32, 11, 31, 9, 1
2018/11/24, 33, 14, 30, 8, 6
2018/11/25, 46, 31, 21, 18, 2
2018/11/26, 74, 30, 31, 13, 4
2018/11/27, 75, 32, 27, 17, 3
2018/11/28, 77, 24, 31, 9, 2
2018/11/29, 55, 36, 30, 10, 2
2018/11/30, 73, 38, 36, 11, 2
2018/12/1, 75, 37, 31, 9, 6
2018/12/2, 77, 39, 20, 16, 2
2018/12/3, 75, 33, 32, 9, 4
2018/12/4, 59, 13, 31, 7, 4
2018/12/5, 37, 17, 16, 14, 3
2018/12/6, 48, 18, 28, 8, 6
2018/12/7, 50, 13, 31, 4, 12
2018/12/8, 49, 10, 28, 4, 5
2018/12/9, 36, 10, 25, 8, 2
2018/12/10, 33, 14, 25, 16, 6
2018/12/11, 40, 13, 29, 12, 2
2018/12/12, 31, 13, 31, 9, 8
2018/12/13, 39, 11, 32, 8, 3
2018/12/14, 35, 13, 32, 9, 2
2018/12/15, 43, 13, 30, 7, 3
2018/12/16, 40, 15, 34, 8, 7
2018/12/17, 41, 24, 34, 7, 16
2018/12/18, 66, 23, 39, 10, 7
2018/12/19, 62, 32, 26, 21, 2
2018/12/20, 75, 33, 25, 18, 3
2018/12/21, 77, 24, 19, 14, 2
2018/12/22, 54, 20, 27, 10, 4
2018/12/23, 52, 10, 33, 6, 2
2018/12/24, 32, 14, 31, 10, 2
2018/12/25, 43, 21, 21, 15, 2
2018/12/26, 60, 13, 34, 9, 3
2018/12/27, 43, 9, 33, 4, 6
2018/12/28, 31, 9, 32, 4, 6
2018/12/29, 27, 8, 31, 5, 3
2018/12/30, 21, , , , 
2018/7/1, 49, 24, 13, 8, 9
2018/7/2, 48, 20, 11, 6, 4
2018/7/3, 36, 29, 20, 10, 6
2018/7/4, 54, 33, 19, 13, 8
2018/7/5, 56, 24, 16, 10, 8
2018/7/6, 41, 21, 15, 9, 6
2018/7/7, 36, 17, 14, 8, 8
2018/7/8, 34, 27, 21, 12, 9
2018/7/9, 50, 24, 14, 11, 12
2018/7/10, 51, 32, 32, 20, 14
2018/7/11, 68, 41, 53, 14, 8
2018/7/12, 86, 47, 63, 16, 8
2018/7/13, 96, 44, 70, 13, 8
2018/7/14, 98, 54, 42, 22, 17
2018/7/15, 125, 59, 35, 23, 21
2018/7/16, 132, 52, 31, 20, 18
2018/7/17, 113, 54, 62, 20, 14
2018/7/18, 116, 62, 62, 21, 16
2018/7/19, 141, 41, 25, 14, 19
2018/7/20, 88, 24, 14, 9, 15
2018/7/21, 42, 25, 17, 10, 14
2018/7/22, 47, 28, 45, 9, 8
2018/7/23, 58, 34, 63, 8, 7
2018/7/24, 64, 40, 62, 13, 8
2018/7/25, 86, 38, 42, 16, 15
2018/7/26, 94, 28, 40, 14, 17
2018/7/27, 60, 34, 38, 8, 6
2018/7/28, 73, 27, 29, 8, 7
2018/7/29, 47, 25, 32, 11, 10
2018/7/30, 57, 29, 33, 12, 7
2018/7/31, 56, 32, 20, 12, 11
2018/8/1, 68, 36, 23, 12, 12
2018/8/2, 73, 44, 56, 17, 11
2018/8/3, 93, 33, 74, 13, 8
2018/8/4, 68, 45, 79, 19, 19
2018/8/5, 102, 41, 72, 14, 6
2018/8/6, 91, 24, 61, 9, 5
2018/8/7, 49, 18, 39, 7, 3
2018/8/8, 43, 16, 35, 8, 2
2018/8/9, 40, 23, 36, 13, 6
2018/8/10, 48, 36, 22, 14, 7
2018/8/11, 72, 24, 15, 11, 9
2018/8/12, 41, 24, 12, 8, 7
2018/8/13, 41, 24, 15, 9, 9
2018/8/14, 43, 21, 13, 6, 4
2018/8/15, 29, 32, 11, 9, 6
2018/8/16, 51, 15, 30, 5, 2
2018/8/17, 29, 17, 43, 12, 7
2018/8/18, 42, 24, 44, 12, 10
2018/8/19, 55, 24, 62, 14, 9
2018/8/20, 57, 20, 26, 10, 5
2018/8/21, 43, 18, 12, 7, 5
2018/8/22, 34, 18, 20, 8, 4
2018/8/23, 30, 48, 17, 10, 4
2018/8/24, 65, 44, 15, 11, 7
2018/8/25, 64, 33, 12, 8, 9
2018/8/26, 56, 27, 31, 10, 12
2018/8/27, 47, 34, 38, 13, 8
2018/8/28, 65, 35, 21, 11, 10
2018/8/29, 66, 20, 15, 7, 6
2018/8/30, 36, 33, 21, 9, 9
2018/8/31, 58, 20, 23, 8, 4
2018/9/1, 38, 20, 32, 9, 8
2018/9/2, 38, 21, 28, 10, 7
2018/9/3, 43, 22, 10, 4, 2
2018/9/4, 32, 31, 37, 7, 5
2018/9/5, 57, 31, 35, 12, 9
2018/9/6, 67, 29, 5, 8, 7
2018/9/7, 46, 19, 38, 8, 4
2018/9/8, 39, 19, 15, 7, 4
2018/9/9, 33, 11, 34, 6, 2
2018/9/10, 17, 13, 44, 8, 2
2018/9/11, 30, 17, 20, 9, 1
2018/9/12, 36, 24, 28, 14, 2
2018/9/13, 52, 22, 35, 13, 2
2018/9/14, 50, 23, 24, 11, 3
2018/9/15, 45, 27, 39, 9, 11
2018/9/16, 56, 21, 39, 7, 3
2018/9/17, 54, 21, 47, 9, 2
2018/9/18, 57, 25, 49, 7, 2
2018/9/19, 64, 22, 28, 9, 2
2018/9/20, 52, 25, 36, 8, 6
2018/9/21, 50, 19, 38, 6, 4
2018/9/22, 42, 18, 45, 4, 2
2018/9/23, 47, 28, 44, 9, 4
2018/9/24, 65, 25, 38, 9, 2
2018/9/25, 60, 13, 29, 6, 1
2018/9/26, 34, 11, 37, 7, 9
2018/9/27, 26, 16, 46, 8, 5
2018/9/28, 41, 13, 30, 6, 3
2018/9/29, 28, 11, 21, 4, 2
2018/9/30, 17, 24, 42, 4, 8
2018/4/1, 62, 34, 37, 22, 19
2018/4/2, 82, 44, 42, 23, 24
2018/4/3, 111, 40, 38, 19, 18
2018/4/4, 95, 18, 41, 16, 9
2018/4/5, 44, 33, 38, 13, 9
2018/4/6, 67, 44, 50, 5, 18
2018/4/7, 106, 22, 54, 6, 11
2018/4/8, 71, 22, 47, 14, 9
2018/4/9, 63, 35, 64, 17, 12
2018/4/10, 85, 28, 56, 14, 7
2018/4/11, 59, 35, 64, 15, 9
2018/4/12, 79, 20, 49, 10, 5
2018/4/13, 60, 21, 52, 12, 7
2018/4/14, 57, 21, 41, 7, 4
2018/4/15, 46, 44, 41, 8, 3
2018/4/16, 87, 57, 34, 17, 4
2018/4/17, 105, 37, 46, 12, 4
2018/4/18, 75, 31, 47, 18, 20
2018/4/19, 77, 31, 67, 13, 6
2018/4/20, 78, 38, 62, 19, 14
2018/4/21, 93, 33, 57, 16, 15
2018/4/22, 85, 25, 50, 14, 10
2018/4/23, 68, 20, 39, 12, 6
2018/4/24, 50, 21, 40, 9, 7
2018/4/25, 51, 14, 51, 9, 3
2018/4/26, 40, 21, 40, 21, 17
2018/4/27, 58, 33, 66, 11, 5
2018/4/28, 89, 29, 65, 17, 15
2018/4/29, 79, 31, 56, 17, 14
2018/4/30, 87, 38, 52, 16, 17
2018/5/1, 99, 25, 41, 15, 5
2018/5/2, 60, 29, 48, 11, 12
2018/5/3, 70, 29, 53, 11, 17
2018/5/4, 82, 22, 53, 15, 12
2018/5/5, 64, 23, 52, 12, 9
2018/5/6, 64, 31, 42, 17, 4
2018/5/7, 54, 15, 38, 12, 2
2018/5/8, 26, 21, 42, 6, 2
2018/5/9, 39, 15, 41, 7, 2
2018/5/10, 46, 20, 51, 16, 13
2018/5/11, 61, 21, 51, 15, 11
2018/5/12, 61, 20, 41, 16, 4
2018/5/13, 36, 27, 55, 10, 3
2018/5/14, 59, 30, 61, 21, 15
2018/5/15, 77, 29, 52, 18, 14
2018/5/16, 73, 49, 43, 18, 14
2018/5/17, 109, 49, 31, 14, 12
2018/5/18, 111, 28, 40, 7, 4
2018/5/19, 33, 14, 46, 8, 6
2018/5/20, 38, 22, 43, 12, 11
2018/5/21, 61, 24, 47, 15, 11
2018/5/22, 65, 24, 28, 15, 4
2018/5/23, 57, 25, 47, 11, 5
2018/5/24, 48, 32, 51, 23, 20
2018/5/25, 76, 34, 36, 20, 17
2018/5/26, 80, 34, 57, 21, 19
2018/5/27, 81, 26, 44, 16, 12
2018/5/28, 63, 37, 45, 19, 13
2018/5/29, 73, 23, 28, 15, 4
2018/5/30, 48, 24, 41, 18, 8
2018/5/31, 51, 24, 53, 9, 5
2018/6/1, 60, 29, 64, 16, 13
2018/6/2, 75, 34, 47, 19, 17
2018/6/3, 85, 26, 53, 17, 16
2018/6/4, 69, 25, 44, 18, 13
2018/6/5, 60, 14, 31, 11, 3
2018/6/6, 29, 27, 45, 23, 11
2018/6/7, 59, 31, 21, 17, 12
2018/6/8, 61, 42, 73, 10, 8
2018/6/9, 76, 27, 36, 11, 7
2018/6/10, 72, 22, 37, 11, 6
2018/6/11, 51, 15, 36, 8, 5
2018/6/12, 27, 11, 43, 7, 5
2018/6/13, 27, 19, 44, 14, 7
2018/6/14, 50, 23, 32, 17, 4
2018/6/15, 55, 18, 47, 9, 5
2018/6/16, 48, 24, 40, 13, 12
2018/6/17, 61, 14, 37, 11, 5
2018/6/18, 35, 19, 32, 17, 9
2018/6/19, 43, 17, 26, 12, 3
2018/6/20, 26, 27, 40, 17, 9
2018/6/21, 60, 30, 63, 13, 10
2018/6/22, 77, 26, 38, 13, 5
2018/6/23, 65, 29, 56, 13, 8
2018/6/24, 63, 35, 55, 19, 16
2018/6/25, 84, 34, 31, 14, 10
2018/6/26, 77, 33, 12, 9, 12
2018/6/27, 59, 31, 13, 9, 11
2018/6/28, 60, 27, 10, 8, 11
2018/6/29, 50, 25, 10, 7, 10
2018/6/30, 40, 27, 13, 7, 8
2018/1/1, 53, 17, 32, 4, 14
2018/1/2, 56, 21, 36, 5, 7
2018/1/3, 63, 8, 27, 9, 3
2018/1/4, 31, 10, 23, 14, 2
2018/1/5, 35, 15, 31, 9, 6
2018/1/6, 52, 11, 31, 8, 2
2018/1/7, 43, 13, 19, 13, 2
2018/1/8, 43, 30, 33, 11, 18
2018/1/9, 84, 27, 30, 11, 14
2018/1/10, 81, 20, 26, 8, 16
2018/1/11, 67, 18, 28, 12, 18
2018/1/12, 60, 19, 31, 8, 16
2018/1/13, 66, 10, 31, 7, 3
2018/1/14, 36, 16, 24, 18, 7
2018/1/15, 57, 23, 27, 24, 10
2018/1/16, 70, 23, 34, 17, 7
2018/1/17, 54, 12, 33, 13, 5
2018/1/18, 40, 30, 33, 17, 3
2018/1/19, 90, 28, 32, 13, 4
2018/1/20, 84, 23, 35, 10, 3
2018/1/21, 73, 16, 26, 17, 2
2018/1/22, 59, 22, 34, 12, 9
2018/1/23, 70, 14, 34, 6, 15
2018/1/24, 54, 9, 32, 7, 8
2018/1/25, 39, 13, 33, 7, 11
2018/1/26, 51, 10, 31, 7, 2
2018/1/27, 39, 19, 24, 10, 2
2018/1/28, 63, 21, 35, 11, 7
2018/1/29, 73, 20, 34, 9, 14
2018/1/30, 69, 14, 32, 17, 4
2018/1/31, 55, 16, 23, 26, 2
2018/2/1, 59, 20, 23, 22, 3
2018/2/2, 68, 17, 30, 14, 4
2018/2/3, 60, 20, 33, 5, 16
2018/2/4, 70, 26, 32, 10, 21
2018/2/5, 87, 20, 32, 13, 17
2018/2/6, 72, 20, 34, 11, 20
2018/2/7, 73, 20, 33, 13, 8
2018/2/8, 63, 32, 36, 22, 10
2018/2/9, 81, 30, 25, 24, 3
2018/2/10, 84, 24, 35, 8, 12
2018/2/11, 73, 26, 35, 9, 12
2018/2/12, 85, 20, 33, 10, 13
2018/2/13, 71, 17, 37, 19, 7
2018/2/14, 55, 25, 23, 24, 5
2018/2/15, 70, 22, 32, 18, 6
2018/2/16, 69, 26, 40, 10, 15
2018/2/17, 80, 9, 34, 6, 2
2018/2/18, 31, 16, 27, 23, 3
2018/2/19, 51, 24, 38, 18, 4
2018/2/20, 74, 24, 34, 20, 4
2018/2/21, 72, 13, 33, 16, 3
2018/2/22, 51, 18, 40, 16, 4
2018/2/23, 63, 34, 45, 15, 6
2018/2/24, 98, 29, 36, 10, 2
2018/2/25, 83, 33, 38, 14, 3
2018/2/26, 94, 27, 36, 22, 7
2018/2/27, 83, 26, 40, 21, 7
2018/2/28, 72, 33, 45, 8, 14
2018/3/1, 86, 20, 41, 9, 4
2018/3/2, 64, 29, 37, 24, 8
2018/3/3, 80, 29, 37, 20, 10
2018/3/4, 80, 22, 33, 14, 3
2018/3/5, 43, 12, 35, 5, 3
2018/3/6, 38, 19, 32, 17, 4
2018/3/7, 59, 22, 26, 26, 3
2018/3/8, 62, 10, 35, 7, 5
2018/3/9, 32, 14, 37, 8, 2
2018/3/10, 42, 20, 41, 8, 5
2018/3/11, 62, 24, 45, 12, 3
2018/3/12, 72, 27, 26, 20, 7
2018/3/13, 78, 41, 36, 36, 23
2018/3/14, 101, 33, 41, 20, 11
2018/3/15, 88, 20, 35, 17, 4
2018/3/16, 43, 13, 37, 10, 3
2018/3/17, 45, 23, 32, 22, 10
2018/3/18, 61, 21, 35, 19, 5
2018/3/19, 50, 11, 35, 10, 2
2018/3/20, 27, 12, 33, 11, 3
2018/3/21, 29, 14, 34, 8, 9
2018/3/22, 43, 13, 38, 8, 4
2018/3/23, 42, 18, 42, 15, 9
2018/3/24, 57, 39, 60, 19, 12
2018/3/25, 104, 50, 65, 21, 13
2018/3/26, 134, 48, 46, 27, 15
2018/3/27, 122, 44, 70, 19, 15
2018/3/28, 113, 37, 57, 14, 13
2018/3/29, 98, 22, 47, 7, 3
2018/3/30, 64, 26, 48, 18, 15
2018/3/31, 72, 22, 43, 16, 13
2017/10/1, 60, 23, 29, 12, 3
2017/10/2, 57, 16, 31, 7, 2
2017/10/3, 42, 11, 34, 5, 3
2017/10/4, 38, 14, 36, 7, 3
2017/10/5, 47, 16, 23, 9, 2
2017/10/6, 48, 13, 27, 10, 3
2017/10/7, 35, 16, 37, 8, 3
2017/10/8, 49, 25, 40, 10, 9
2017/10/9, 68, 32, 48, 8, 5
2017/10/10, 86, 46, 54, 11, 9
2017/10/11, 117, 34, 31, 11, 3
2017/10/12, 90, 12, 28, 13, 3
2017/10/13, 37, 21, 20, 16, 7
2017/10/14, 60, 12, 32, 6, 2
2017/10/15, 37, 8, 29, 9, 2
2017/10/16, 17, 8, 32, 7, 2
2017/10/17, 29, 14, 31, 8, 2
2017/10/18, 49, 7, 30, 8, 2
2017/10/19, 23, 10, 21, 10, 2
2017/10/20, 30, 8, 25, 9, 2
2017/10/21, 21, 8, 34, 7, 2
2017/10/22, 13, 10, 38, 3, 2
2017/10/23, 32, 18, 29, 9, 2
2017/10/24, 53, 14, 35, 8, 2
2017/10/25, 52, 21, 40, 10, 5
2017/10/26, 68, 20, 38, 10, 5
2017/10/27, 63, 21, 21, 10, 3
2017/10/28, 56, 12, 35, 5, 4
2017/10/29, 35, 23, 37, 4, 6
2017/10/30, 76, 22, 33, 9, 3
2017/10/31, 72, 20, 35, 13, 4
2017/11/1, 64, 22, 36, 9, 3
2017/11/2, 68, 29, 40, 9, 3
2017/11/3, 81, 26, 38, 6, 6
2017/11/4, 76, 35, 36, 6, 3
2017/11/5, 102, 35, 32, 13, 4
2017/11/6, 90, 35, 34, 15, 10
2017/11/7, 89, 31, 18, 15, 3
2017/11/8, 74, 28, 35, 6, 3
2017/11/9, 73, 25, 39, 11, 6
2017/11/10, 59, 28, 37, 7, 7
2017/11/11, 65, 16, 32, 4, 3
2017/11/12, 37, 16, 32, 11, 6
2017/11/13, 48, 15, 17, 13, 3
2017/11/14, 49, 22, 33, 10, 10
2017/11/15, 66, 15, 31, 9, 5
2017/11/16, 55, 18, 27, 13, 6
2017/11/17, 61, 14, 24, 10, 2
2017/11/18, 44, 9, 31, 3, 6
2017/11/19, 32, 12, 29, 8, 6
2017/11/20, 44, 11, 29, 10, 2
2017/11/21, 41, 18, 18, 19, 2
2017/11/22, 51, 17, 32, 12, 5
2017/11/23, 53, 18, 30, 8, 14
2017/11/24, 60, 15, 29, 9, 2
2017/11/25, 51, 19, 24, 10, 3
2017/11/26, 57, 21, 32, 13, 2
2017/11/27, 66, 26, 30, 16, 6
2017/11/28, 72, 40, 13, 18, 2
2017/11/29, 86, 34, 31, 11, 10
2017/11/30, 89, 13, 32, 5, 6
2017/12/1, 48, 11, 27, 8, 2
2017/12/2, 41, 16, 28, 8, 2
2017/12/3, 57, 21, 22, 15, 2
2017/12/4, 65, 21, 32, 9, 16
2017/12/5, 65, 16, 30, 9, 10
2017/12/6, 58, 18, 29, 15, 3
2017/12/7, 61, 17, 29, 11, 7
2017/12/8, 56, 13, 30, 9, 9
2017/12/9, 44, 14, 31, 9, 4
2017/12/10, 48, 26, 31, 10, 15
2017/12/11, 80, 12, 28, 8, 12
2017/12/12, 51, 12, 30, 8, 9
