date, pm25, pm10, o3, no2, so2, co
2021/1/21, 84, 44, 17, 66, 5, 9
2021/1/22, 121, 26, 28, 27, 2, 4
2021/1/23, 81, 8, 27, 9, 1, 2
2021/1/24, 38, 11, 26, 27, 2, 6
2021/1/25, 47, 17, 14, 37, 3, 7
2021/1/26, 62, 22, 32, 33, 2, 6
2021/1/27, 71, 15, 27, 23, 2, 5
2021/1/28, 54, 15, 34, 27, 3, 5
2021/1/29, 54, 10, 28, 25, 2, 5
2021/1/30, 40, 13, 32, 23, 3, 6
2021/1/31, 53, 16, 38, 23, 3, 5
2020/10/1, 56, 22, 47, 29, 4, 5
2020/10/2, 66, 19, 37, 28, 4, 5
2020/10/3, 60, 23, 43, 21, 4, 4
2020/10/4, 58, 28, 37, 25, 4, 6
2020/10/5, 73, 12, 34, 20, 3, 3
2020/10/6, 46, 15, 31, 21, 4, 3
2020/10/7, 52, 8, 28, 18, 1, 3
2020/10/8, 35, 8, 24, 16, 1, 4
2020/10/9, 36, 5, 30, 14, 1, 3
2020/10/10, 31, 7, 29, 9, 1, 4
2020/10/11, 31, 10, 29, 21, 3, 5
2020/10/12, 44, 16, 27, 22, 5, 5
2020/10/13, 53, 16, 31, 24, 5, 4
2020/10/14, 58, 13, 24, 22, 3, 4
2020/10/15, 50, 11, 32, 19, 2, 3
2020/10/16, 42, 11, 22, 18, 2, 3
2020/10/17, 45, 9, 28, 15, 2, 4
2020/10/18, 38, 10, 17, 27, 2, 5
2020/10/19, 45, 14, 32, 24, 2, 4
2020/10/20, 49, 15, 34, 22, 3, 4
2020/10/21, 53, 18, 30, 29, 3, 3
2020/10/22, 58, 16, 29, 25, 2, 4
2020/10/23, 54, 9, 32, 18, 2, 3
2020/10/24, 40, 10, 38, 17, 3, 4
2020/10/25, 42, 16, 32, 39, 6, 7
2020/10/26, 57, 15, 29, 27, 3, 4
2020/10/27, 52, 18, 38, 34, 4, 5
2020/10/28, 59, 17, 40, 27, 4, 5
2020/10/29, 59, 11, 28, 15, 2, 3
2020/10/30, 36, 11, 30, 19, 3, 4
2020/10/31, 40, 19, 24, 28, 5, 6
2020/11/1, 55, 27, 30, 30, 4, 5
2020/11/2, 77, 23, 23, 24, 3, 6
2020/11/3, 56, 10, 25, 25, 6, 5
2020/11/4, 30, 13, 27, 30, 3, 6
2020/11/5, 49, 20, 13, 36, 6, 6
2020/11/6, 62, 22, 31, 30, 4, 6
2020/11/7, 67, , , , , 4
2020/11/9, 25, 4, 21, 13, 4, 4
2020/11/10, 25, 6, 27, 14, 4, 4
2020/11/11, 32, 13, 18, 27, 3, 5
2020/11/12, 48, 20, 21, 36, 6, 7
2020/11/13, 51, 21, 30, 28, 4, 3
2020/11/14, 60, 18, 34, 22, 3, 4
2020/11/15, 57, 32, 18, 49, 7, 9
2020/11/16, 89, 25, 34, 30, 5, 5
2020/11/17, 75, 30, 30, 42, 5, 7
2020/11/18, 81, 30, 33, 28, 4, 6
2020/11/19, 82, 16, 30, 10, 2, 3
2020/11/20, 37, 9, 26, 12, 3, 3
2020/11/21, 27, 10, 29, 12, 4, 3
2020/11/22, 39, 11, 29, 13, 2, 3
2020/11/23, 40, 9, 25, 20, 3, 3
2020/11/24, 24, 9, 21, 22, 1, 4
2020/11/25, 36, 23, 16, 37, 4, 8
2020/11/26, 76, 15, 20, 24, 2, 5
2020/11/27, 55, 11, 26, 17, 4, 4
2020/11/28, 40, 8, 21, 16, 6, 5
2020/11/29, 34, 17, 18, 32, 4, 7
2020/11/30, 60, 14, 22, 33, 4, 6
2020/12/1, 51, 11, 17, 27, 3, 5
2020/12/2, 46, 20, 17, 26, 2, 6
2020/12/3, 65, 13, 26, 25, 3, 5
2020/12/4, 47, 12, 14, 27, 2, 4
2020/12/5, 42, 18, 20, 27, 4, 7
2020/12/6, 62, 23, 18, 41, 6, 8
2020/12/7, 74, 16, 28, 31, 3, 6
2020/12/8, 54, 10, 23, 26, 7, 4
2020/12/9, 43, 17, 21, 31, 4, 6
2020/12/10, 60, 23, 14, 37, 6, 7
2020/12/11, 74, 32, 25, 37, 6, 7
2020/12/12, 99, 17, 24, 25, 5, 5
2020/12/13, 57, 10, 31, 20, 3, 3
2020/12/14, 40, 8, 22, 23, 3, 3
2020/12/15, 34, 8, 23, 24, 3, 4
2020/12/16, 31, 8, 21, 26, 10, 4
2020/12/17, 34, 14, 22, 32, 6, 6
2020/12/18, 49, 9, 22, 23, 3, 3
2020/12/19, 31, 9, 28, 18, 3, 3
2020/12/20, 31, 13, 22, 33, 4, 4
2020/12/21, 46, 18, 18, 41, 4, 5
2020/12/22, 62, 18, 23, 44, 6, 8
2020/12/23, 63, 15, 36, 34, 3, 6
2020/12/24, 51, 22, 25, 39, 4, 6
2020/12/25, 63, 14, 22, 32, 5, 6
2020/12/26, 49, 16, 25, 29, 4, 6
2020/12/27, 59, 23, 14, 39, 4, 7
2020/12/28, 76, 28, 31, 46, 7, 10
2020/12/29, 86, 18, 34, 17, 3, 3
2020/12/30, 61, 7, 26, 13, 2, 3
2020/12/31, 32, 10, 28, 19, 2, 4
2021/1/1, 36, 11, 29, 21, 4, 4
2021/1/2, 41, 10, 23, 21, 2, 4
2021/1/3, 43, 14, 17, 30, 4, 7
2020/7/1, 44, 21, 45, 11, 1, 1
2020/7/2, 52, 23, 35, 25, 4, 3
2020/7/3, 58, 22, 21, 10, 1, 2
2020/7/4, 44, 28, 44, 7, 2, 2
2020/7/5, 53, 19, 14, 7, 1, 2
2020/7/6, 36, 31, 8, 6, 1, 2
2020/7/7, 44, 22, 33, 9, 1, 2
2020/7/8, 38, 14, 18, 12, 1, 2
2020/7/9, 35, 19, 12, 9, 1, 2
2020/7/10, 43, 30, 11, 5, 1, 2
2020/7/11, 49, 24, 43, 11, 2, 4
2020/7/12, 53, 16, 29, 16, 3, 3
2020/7/13, 47, 12, 24, 16, 1, 4
2020/7/14, 41, 20, 15, 18, 3, 3
2020/7/15, 51, 18, 34, 20, 3, 3
2020/7/16, 47, 13, 11, 20, 3, 3
2020/7/17, 43, 15, 18, 22, 2, 4
2020/7/18, 44, 16, 39, 11, 2, 4
2020/7/19, 46, 29, 77, 27, 4, 5
2020/7/20, 67, 30, 27, 23, 4, 3
2020/7/21, 71, 21, 44, 13, 3, 3
2020/7/22, 52, 15, 24, 17, 2, 3
2020/7/23, 45, 28, 60, 21, 4, 4
2020/7/24, 67, 28, 12, 11, 2, 4
2020/7/25, 43, 14, 16, 8, 2, 2
2020/7/26, 30, 15, 14, 9, 2, 2
2020/7/27, 38, 17, 14, 9, 2, 3
2020/7/28, 49, 13, 18, 20, 2, 3
2020/7/29, 42, 21, 22, 23, 4, 2
2020/7/30, 53, 39, 46, 31, 4, 5
2020/7/31, 85, 18, 38, 22, 4, 5
2020/8/1, 54, 16, 40, 14, 4, 3
2020/8/2, 48, 23, 40, 21, 5, 4
2020/8/3, 56, 17, 33, 14, 2, 3
2020/8/4, 48, 23, 30, 15, 3, 3
2020/8/5, 56, 36, 22, 12, 2, 2
2020/8/6, 73, 34, 34, 10, 2, 2
2020/8/7, 74, 61, 28, 15, 5, 3
2020/8/8, 115, 39, 24, 9, 3, 3
2020/8/9, 77, 36, 41, 12, 3, 3
2020/8/10, 74, 16, 17, 5, 1, 1
2020/8/11, 37, 35, 45, 16, 4, 4
2020/8/12, 65, 31, 63, 19, 3, 5
2020/8/13, 67, 30, 69, 16, 5, 4
2020/8/14, 71, 48, 75, 15, 3, 5
2020/8/15, 84, 52, 58, 18, 7, 5
2020/8/16, 83, 43, 34, 19, 3, 4
2020/8/17, 67, 31, 45, 19, 8, 3
2020/8/18, 68, 28, 70, 20, 6, 3
2020/8/19, 68, 21, 37, 13, 2, 4
2020/8/20, 54, 24, 40, 19, 2, 3
2020/8/21, 63, 37, 69, 21, 4, 5
2020/8/22, 76, 24, 25, 18, 4, 3
2020/8/23, 58, 18, 32, 18, 3, 3
2020/8/24, 50, 17, 51, 18, 4, 4
2020/8/25, 49, 25, 39, 22, 5, 3
2020/8/26, 55, 17, 14, 14, 3, 3
2020/8/27, 43, 19, 9, 8, 3, 3
2020/8/28, 39, 17, 15, 7, 1, 2
2020/8/29, 40, 11, 18, 7, 2, 3
2020/8/30, 35, 24, 46, 19, 4, 3
2020/8/31, 57, 12, 22, 17, 1, 3
2020/9/1, 42, 18, 24, 19, 2, 3
2020/9/2, 47, 20, 16, 9, 2, 2
2020/9/3, 40, 17, 25, 13, 2, 2
2020/9/4, 43, 21, 36, 18, 3, 2
2020/9/5, 52, 14, 22, 12, 6, 3
2020/9/6, 41, 22, 10, 11, 4, 2
2020/9/7, 35, , , , , 
2020/9/13, 63, 19, 24, 16, 3, 4
2020/9/14, 52, 11, 33, 13, 4, 4
2020/9/15, 33, 16, 25, 21, 5, 4
2020/9/16, 48, 14, 28, 16, 4, 5
2020/9/17, 47, 14, 12, 4, 1, 2
2020/9/18, 37, 13, 35, 13, 3, 4
2020/9/19, 42, 14, 31, 13, 2, 4
2020/9/20, 47, 20, 37, 18, 3, 3
2020/9/21, 56, 18, 38, 16, 3, 3
2020/9/22, 44, 14, 26, 16, 1, 2
2020/9/23, 39, 12, 28, 10, 1, 2
2020/9/24, 37, 7, 22, 12, 1, 4
2020/9/25, 33, 12, 22, 18, 2, 3
2020/9/26, 41, 15, 27, 19, 3, 4
2020/9/27, 51, 11, 34, 22, 3, 3
2020/9/28, 45, 11, 31, 18, 3, 2
2020/9/29, 45, 15, 41, 22, 4, 4
2020/9/30, 53, 19, 26, 28, 4, 3
2020/4/1, 47, 9, 43, 17, 1, 3
2020/4/2, 38, 14, 40, 21, 4, 3
2020/4/3, 46, 20, 50, 16, 3, 3
2020/4/4, 60, 18, 41, 14, 4, 2
2020/4/5, 50, 12, 45, 18, 3, 3
2020/4/6, 43, 16, 53, 20, 6, 4
2020/4/7, 56, 24, 69, 17, 7, 4
2020/4/8, 67, 22, 51, 19, 4, 3
2020/4/9, 55, 12, 39, 15, 2, 2
2020/4/10, 31, 11, 41, 12, 4, 2
2020/4/11, 33, 12, 39, 12, 2, 2
2020/4/12, 46, 5, 38, 12, 1, 1
2020/4/13, 26, 8, 38, 16, 1, 3
2020/4/14, 36, 15, 47, 23, 4, 2
2020/4/15, 51, 25, 41, 21, 4, 3
2020/4/16, 61, 14, 37, 20, 6, 3
2020/4/17, 47, 19, 43, 20, 4, 4
2020/4/18, 43, 10, 39, 11, 2, 4
2020/4/19, 38, 9, 33, 21, 3, 3
2020/4/20, 32, 15, 49, 30, 5, 5
2020/4/21, 53, 17, 40, 24, 4, 4
2020/4/22, 54, 10, 41, 17, 3, 3
2020/4/23, 38, 9, 44, 13, 3, 3
2020/4/24, 35, 11, 54, 9, 1, 2
2020/4/25, 44, 23, 76, 5, 3, 2
2020/4/26, 65, 19, 47, 22, 4, 3
2020/4/27, 60, 15, 48, 23, 3, 4
2020/4/28, 52, 15, 57, 15, 4, 3
2020/4/29, 53, 24, 76, 19, 3, 4
2020/4/30, 70, 25, 50, 8, 3, 2
2020/5/1, 69, 42, 51, 14, 4, 3
2020/5/2, 102, 33, 41, 7, 3, 2
2020/5/3, 86, 24, 35, 13, 3, 4
2020/5/4, 52, 16, 56, 15, 5, 4
2020/5/5, 52, 18, 32, 12, 3, 3
2020/5/6, 51, 11, 41, 13, 3, 2
2020/5/7, 44, 12, 46, 15, 3, 2
2020/5/8, 46, 12, 40, 7, 1, 1
2020/5/9, 41, 17, 34, 3, 1, 2
2020/5/10, 34, 19, 48, 21, 3, 4
2020/5/11, 54, 23, 51, 21, 3, 3
2020/5/12, 63, 35, 57, 15, 4, 3
2020/5/13, 74, 16, 59, 15, 3, 3
2020/5/14, 49, 18, 50, 14, 2, 2
2020/5/15, 50, 14, 39, 13, 2, 2
2020/5/16, 43, 15, 45, 13, 2, 4
2020/5/17, 52, 23, 33, 29, 3, 5
2020/5/18, 56, 9, 34, 17, 1, 4
2020/5/19, 31, 6, 23, 13, 2, 2
2020/5/20, 25, 11, 18, 18, 2, 3
2020/5/21, 42, 11, 27, 17, 1, 3
2020/5/22, 42, 10, 41, 17, 2, 2
2020/5/23, 40, 11, 44, 16, 4, 2
2020/5/24, 36, 11, 40, 15, 4, 2
2020/5/25, 37, 22, 58, 33, 4, 4
2020/5/26, 58, 21, 60, 28, 3, 4
2020/5/27, 58, 16, 51, 21, 4, 3
2020/5/28, 54, 14, 50, 19, 4, 3
2020/5/29, 50, 16, 44, 16, 3, 3
2020/5/30, 53, 12, 40, 12, 3, 2
2020/5/31, 40, 15, 32, 23, 3, 5
2020/6/1, 46, 16, 40, 22, 4, 3
2020/6/2, 45, 26, 63, 19, 3, 4
2020/6/3, 66, 45, 82, 26, 5, 4
2020/6/4, 91, 29, 56, 16, 2, 3
2020/6/5, 72, 40, 71, 22, 5, 3
2020/6/6, 83, 23, 49, 12, 3, 3
2020/6/7, 61, 24, 47, 18, 5, 3
2020/6/8, 62, 24, 45, 13, 2, 2
2020/6/9, 54, 15, 39, 8, 1, 2
2020/6/10, 42, 20, 20, 5, 1, 1
2020/6/11, 37, 21, 22, 10, 2, 3
2020/6/12, 40, 19, 24, 21, 2, 5
2020/6/13, 46, 27, 24, 18, 2, 3
2020/6/14, 52, 30, 40, 27, 3, 4
2020/6/15, 62, 25, 56, 19, 3, 3
2020/6/16, 66, 18, 56, 17, 6, 2
2020/6/17, 55, 21, 39, 20, 3, 3
2020/6/18, 45, 10, 39, 21, 2, 3
2020/6/19, 28, 11, 45, 14, 2, 3
2020/6/20, 32, 14, 33, 15, 3, 3
2020/6/21, 45, 14, 30, 16, 3, 2
2020/6/22, 42, 13, 41, 21, 3, 3
2020/6/23, 34, 22, 28, 25, 3, 5
2020/6/24, 54, 21, 22, 29, 3, 4
2020/6/25, 52, 37, 55, 21, 4, 4
2020/6/26, 63, 48, 54, 33, 8, 5
2020/6/27, 89, 16, 40, 15, 2, 3
2020/6/28, 48, 16, 47, 17, 2, 3
2020/6/29, 48, 25, 34, 13, 2, 2
2020/6/30, 53, 30, 19, 5, 1, 2
2020/1/1, 39, 13, 20, 29, 4, 6
2020/1/2, 48, 16, 19, 30, 6, 7
2020/1/3, 55, 9, 27, 23, 4, 6
2020/1/4, 36, 7, 29, 14, 1, 3
2020/1/5, 31, 9, 23, 26, 2, 5
2020/1/6, 33, 14, 17, 30, 3, 5
2020/1/7, 47, 19, 10, 26, 2, 6
2020/1/8, 65, 10, 28, 27, 2, 8
2020/1/9, 37, 11, 25, 30, 3, 5
2020/1/10, 41, 22, 13, 36, 5, 5
2020/1/11, 64, 18, 22, 24, 3, 5
2020/1/12, 63, 22, 24, 35, 7, 6
2020/1/13, 78, 15, 23, 32, 6, 6
2020/1/14, 54, 19, 20, 32, 3, 4
2020/1/15, 63, 7, 22, 29, 5, 4
2020/1/16, 40, 9, 24, 30, 3, 3
2020/1/17, 44, 10, 28, 16, 2, 2
2020/1/18, 38, 10, 31, 21, 4, 3
2020/1/19, 44, 19, 20, 41, 5, 7
2020/1/20, 67, 11, 30, 27, 2, 4
2020/1/21, 43, 18, 19, 34, 3, 5
2020/1/22, 60, 27, 10, 40, 2, 6
2020/1/23, 79, 22, 30, 37, 6, 8
2020/1/24, 71, 12, 27, 19, 4, 3
2020/1/25, 40, 12, 22, 23, 3, 5
2020/1/26, 46, 19, 23, 32, 4, 5
2020/1/27, 67, 6, 21, 18, 1, 3
2020/1/28, 26, 7, 27, 25, 3, 6
2020/1/29, 32, 9, 27, 24, 2, 5
2020/1/30, 38, 5, 28, 13, 2, 1
2020/1/31, 22, 6, 29, 18, 2, 2
2020/2/1, 23, 10, 33, 19, 3, 2
2020/2/2, 39, 18, 35, 27, 4, 3
2020/2/3, 62, 11, 28, 24, 4, 3
2020/2/4, 43, 13, 36, 20, 3, 3
2020/2/5, 49, 9, 27, 12, 1, 2
2020/2/6, 28, 14, 22, 31, 7, 5
2020/2/7, 47, 18, 30, 28, 4, 5
2020/2/8, 59, 8, 30, 9, 1, 3
2020/2/9, 29, 14, 25, 33, 5, 6
2020/2/10, 50, 10, 32, 22, 3, 6
2020/2/11, 38, 16, 38, 24, 4, 5
2020/2/12, 54, 28, 33, 43, 5, 9
2020/2/13, 84, 31, 19, 47, 7, 11
2020/2/14, 84, 25, 23, 49, 8, 10
2020/2/15, 75, 27, 11, 29, 3, 7
2020/2/16, 82, 13, 35, 21, 3, 6
2020/2/17, 48, 8, 30, 21, 3, 5
2020/2/18, 33, 12, 26, 30, 5, 6
2020/2/19, 43, 16, 25, 35, 6, 5
2020/2/20, 57, 14, 33, 25, 6, 3
2020/2/21, 51, 19, 39, 18, 2, 3
2020/2/22, 57, 16, 35, 13, 3, 2
2020/2/23, 51, 18, 35, 21, 4, 3
2020/2/24, 57, 31, 24, 46, 6, 6
2020/2/25, 85, 21, 26, 25, 2, 3
2020/2/26, 66, 9, 31, 17, 3, 2
2020/2/27, 37, 8, 26, 20, 4, 2
2020/2/28, 37, 18, 21, 33, 8, 4
2020/2/29, 62, 15, 39, 21, 11, 3
2020/3/1, 57, 10, 25, 24, 2, 3
2020/3/2, 38, 13, 29, 22, 2, 4
2020/3/3, 47, 12, 24, 23, 2, 4
2020/3/4, 41, 8, 33, 19, 1, 4
