date, pm25, pm10, o3, no2, so2, co
2020/10/2, 52, 28, 41, 6, 14, 1
2020/10/3, 79, 30, 35, 4, 10, 1
2020/10/4, 84, 18, 42, 3, 1, 1
2020/10/5, 54, 12, 34, 5, 1, 1
2020/10/6, 25, 12, 39, 3, 8, 1
2020/10/7, 32, 12, 31, 2, 1, 1
2020/10/8, 22, 13, 28, 2, 1, 
2020/10/9, 24, 12, 31, 5, , 
2020/10/10, 32, 12, 33, 3, 1, 1
2020/10/11, 35, 18, 40, 4, , 1
2020/10/12, 52, 21, 47, 6, 1, 1
2020/10/13, 58, 17, 42, 5, 1, 1
2020/10/14, 54, 14, 46, 5, , 1
2020/10/15, 44, 20, 35, 6, 3, 2
2020/10/16, 58, 5, 28, 4, , 1
2020/10/17, 17, 10, 37, 4, 3, 1
2020/10/18, 30, 12, 35, 5, 1, 2
2020/10/19, 41, 15, 37, 6, 7, 1
2020/10/20, 46, 13, 37, 6, 1, 1
2020/10/21, 38, 12, 22, 6, 1, 1
2020/10/22, 33, 30, 36, 4, 1, 2
2020/10/23, 45, 22, 37, 6, 1, 1
2020/10/24, 36, 28, 40, 5, 1, 2
2020/10/25, 48, 26, 42, 9, 1, 2
2020/10/26, 53, 32, 50, 10, 2, 2
2020/10/27, 65, 36, 47, 11, 1, 2
2020/10/28, 72, 40, 61, 9, 1, 2
2020/10/29, 78, 33, 38, 6, 1, 1
2020/10/30, 55, 25, 36, 5, 3, 2
2020/10/31, 36, 24, 33, 6, 1, 1
2020/11/1, 54, 16, 31, 7, , 1
2020/11/2, 33, 31, 39, 5, 1, 1
2020/11/3, 54, 18, 32, 8, 1, 2
2020/11/4, 33, 21, 33, 13, 2, 3
2020/11/5, 44, 29, 32, 14, 4, 3
2020/11/6, 63, 18, 17, 10, , 1
2020/11/7, 51, 30, 46, 5, 1, 1
2020/11/8, 56, 24, 31, 6, 1, 2
2020/11/9, 46, 21, 31, 8, 1, 1
2020/11/10, 45, 21, 35, 8, 17, 1
2020/11/11, 50, 25, 35, 10, 3, 2
2020/11/12, 47, 29, 32, 10, 3, 2
2020/11/13, 63, 30, 41, 6, 3, 1
2020/11/14, 55, 33, 36, 8, 2, 2
2020/11/15, 65, 34, 25, 15, 3, 3
2020/11/16, 81, 30, 30, 10, 3, 2
2020/11/17, 69, 26, 35, 11, 1, 2
2020/11/18, 56, 21, 28, 11, 5, 2
2020/11/19, 43, 15, 32, 4, 1, 3
2020/11/20, 48, 17, 33, 6, 1, 2
2020/11/21, 51, 22, 24, 9, 1, 3
2020/11/22, 65, 14, 32, 4, 1, 1
2020/11/23, 43, 20, 24, 10, 4, 2
2020/11/24, 55, 24, 32, 11, 1, 2
2020/11/25, 63, 23, 23, 13, 1, 3
2020/11/26, 64, 24, 35, 10, 1, 2
2020/11/27, 62, 13, 31, 5, 1, 1
2020/11/28, 37, 13, 31, 6, 1, 2
2020/11/29, 45, 16, 27, 9, , 2
2020/11/30, 46, 14, 30, 9, 1, 1
2020/12/1, 42, 21, 24, 14, 4, 2
2020/12/2, 51, 15, 35, 11, 1, 2
2020/12/3, 45, 19, 32, 11, 1, 2
2020/12/4, 51, 18, 32, 10, 1, 2
2020/12/5, 51, 19, 33, 9, 1, 2
2020/12/6, 60, 23, 28, 12, 1, 3
2020/12/7, 64, 30, 35, 12, 1, 3
2020/12/8, 74, 26, 28, 15, 1, 3
2020/12/9, 71, 23, 28, 16, 2, 3
2020/12/10, 62, 28, 20, 20, 1, 3
2020/12/11, 65, 32, 39, 13, 1, 3
2020/12/12, 76, 29, 37, 12, 1, 3
2020/12/13, 78, 15, 28, 6, 1, 2
2020/12/14, 42, 12, 27, 9, 1, 1
2020/12/15, 29, 15, 24, 13, 1, 2
2020/12/16, 42, 19, 28, 14, 1, 3
2020/12/17, 45, 16, 29, 14, 1, 2
2020/12/18, 37, 17, 30, 12, 1, 2
2020/12/19, 46, 13, 29, 9, 1, 2
2020/12/20, 32, 19, 30, 11, 1, 2
2020/12/21, 49, 32, 30, 18, 1, 3
2020/12/22, 77, 37, 36, 17, 1, 3
2020/12/23, 93, 30, 14, 20, 1, 3
2020/12/24, 72, 17, 28, 10, 1, 2
2020/12/25, 46, 19, 28, 11, 1, 2
2020/12/26, 53, 33, 16, 11, 2, 4
2020/12/27, 91, 20, 30, 9, 1, 2
2020/12/28, 63, 20, 21, 14, 1, 4
2020/12/29, 52, 8, 28, 3, 1, 1
2020/12/30, 34, 8, 29, 3, 1, 1
2020/12/31, 22, 12, 27, 6, , 2
2021/1/1, 41, 13, 22, 8, , 2
2021/1/2, 42, 15, 31, 6, , 2
2021/1/3, 46, 13, 29, 8, 1, 2
2020/7/1, 34, 23, 47, 4, 4, 1
2020/7/2, 42, 17, 27, 5, 1, 1
2020/7/3, 33, 15, 35, 3, 1, 1
2020/7/4, 22, 17, 35, 2, 1, 1
2020/7/5, 28, 14, 25, 2, 1, 
2020/7/6, 16, 17, 20, 2, 1, 1
2020/7/7, 19, 20, 37, 2, 1, 1
2020/7/8, 24, 14, 23, 5, 1, 1
2020/7/9, 16, 13, 20, 4, 1, 1
2020/7/10, 22, 15, 32, 2, 1, 
2020/7/11, 19, 14, 23, 3, , 1
2020/7/12, 23, 18, 10, 3, 1, 1
2020/7/13, 34, 17, 33, 2, 1, 1
2020/7/14, 19, 14, 28, 2, 1, 1
2020/7/15, 14, 15, 34, 2, 1, 1
2020/7/16, 20, 23, 39, 2, 2, 1
2020/7/17, 42, 29, 36, 2, 1, 1
2020/7/18, 55, 18, 19, 2, 1, 1
2020/7/19, 33, 14, 11, 1, 1, 
2020/7/20, 16, 17, 17, 2, 1, 1
2020/7/21, 25, 14, 12, 1, 1, 
2020/7/22, 22, 13, 12, 2, 1, 1
2020/7/23, 21, 16, 35, 2, 1, 1
2020/7/24, 26, 17, 31, 2, 1, 1
2020/7/25, 22, 24, 25, 3, 1, 1
2020/7/26, 50, 20, 9, 5, 1, 1
2020/7/27, 39, 19, 11, 3, 2, 1
2020/7/28, 34, 22, 12, 2, 1, 2
2020/7/29, 41, 26, 17, 2, 1, 1
2020/7/30, 55, 23, 22, 2, , 1
2020/7/31, 47, 22, 24, 3, 1, 1
2020/8/1, 43, 38, 15, 1, 1, 
2020/8/2, 83, 56, 21, 2, 7, 1
2020/8/3, 119, 55, 18, 3, 8, 1
2020/8/4, 117, 31, 19, 2, 4, 1
2020/8/5, 66, 41, 15, 2, 5, 2
2020/8/6, 84, 40, 16, 2, 1, 1
2020/8/7, 78, 24, 12, 1, 1, 
2020/8/8, 45, 17, 13, 2, 3, 
2020/8/9, 32, 11, 13, 1, 1, 1
2020/8/10, 15, 15, 13, 1, 1, 1
2020/8/11, 21, 17, 15, 1, 1, 
2020/8/12, 24, 16, 13, 1, 1, 
2020/8/13, 29, 13, 14, 1, 1, 
2020/8/14, 18, 12, 15, 1, 1, 
2020/8/15, 20, 17, 24, 2, 1, 
2020/8/16, 29, 29, 32, 3, 1, 1
2020/8/17, 54, 37, 39, 5, 1, 1
2020/8/18, 71, 42, 49, 5, 1, 1
2020/8/19, 80, 48, 42, 5, 2, 1
2020/8/20, 91, 49, 75, 6, 3, 1
2020/8/21, 67, 39, 52, 6, 2, 1
2020/8/22, 61, 38, 37, 3, 1, 1
2020/8/23, 75, 48, 37, 5, 7, 1
2020/8/24, 96, 27, 11, 3, 1, 1
2020/8/25, 51, 13, 17, 4, 1, 1
2020/8/26, 12, 11, 16, 3, 1, 1
2020/8/27, 13, 15, 20, 3, 2, 1
2020/8/28, 21, 21, 29, 4, 1, 1
2020/8/29, 39, 23, 26, 3, 1, 1
2020/8/30, 47, 29, 32, 6, 3, 1
2020/8/31, 59, 18, 8, 6, 1, 2
2020/9/1, 22, 15, 20, 5, 1, 1
2020/9/2, 17, 26, 28, 1, 1, 
2020/9/3, 41, 29, 34, 4, 1, 1
