date, pm25, pm10, o3, no2, so2, co
2021/2/26, 26, 4, 36, 3, 1, 
2021/2/27, 28, 8, 33, 4, 3, 
2021/2/28, 34, 8, 33, 4, 2, 
2021/1/4, 33, 11, 17, 19, 3, 
2021/1/5, 55, 7, 30, 7, 2, 
2021/1/6, 31, 5, 27, 5, 2, 
2021/1/7, 26, 4, 25, 7, 2, 
2021/1/8, 24, 4, 27, 6, 1, 
2021/1/9, 24, 4, 26, 6, 2, 
2021/1/10, 34, 5, 23, 14, 3, 
2021/1/11, 39, 13, 8, 22, 1, 
2021/1/12, 55, 18, 27, 15, 3, 
2021/1/13, 62, 29, 27, 20, 4, 
2021/1/14, 74, 25, 31, 19, 3, 
2021/1/15, 71, 18, 23, 12, 2, 
2021/1/16, 55, 7, 29, 4, 2, 
2021/1/17, 36, 7, 27, 8, 2, 
2021/1/18, 33, 9, 27, 5, , 
2021/1/19, 35, 5, 26, 10, 2, 
2021/1/20, 30, 12, 28, 21, 4, 
2021/1/21, 54, 17, 8, 20, 2, 
2021/1/22, 59, 10, 28, 9, 1, 
2021/1/23, 42, 4, 27, 4, 1, 
2021/1/24, 21, 6, 30, 8, 2, 
2021/1/25, 33, 8, 27, 8, 2, 
2021/1/26, 39, 7, 32, 3, 2, 
2021/1/27, 36, 15, 26, 9, 3, 
2021/1/28, 51, 6, 29, 3, 2, 
2021/1/29, 31, 8, 28, 7, 2, 
2021/1/30, 34, 13, 31, 7, 3, 
2021/1/31, 52, 12, 25, 15, 2, 
2020/10/1, 25, 10, 45, 6, 6, 
2020/10/2, 41, 16, 44, 4, 6, 
2020/10/3, 61, 17, 38, 4, 5, 
2020/10/4, 59, 13, 34, 3, 6, 
2020/10/5, 50, 7, 29, 4, 5, 
2020/10/6, 34, 10, 36, 4, 5, 
2020/10/7, 42, 3, 30, 3, 3, 
2020/10/8, 16, 3, 33, 1, 2, 
2020/10/9, 15, 2, 26, 2, , 
2020/10/10, 16, 7, 30, 2, 4, 
2020/10/11, 30, 8, 42, 5, 4, 
2020/10/12, 36, 8, 36, 2, 4, 
2020/10/13, 38, 9, 38, 3, 4, 
2020/10/14, 47, 6, 34, 2, 4, 
2020/10/15, 31, 6, 35, 3, 5, 
2020/10/16, 34, 4, 29, 2, 3, 
2020/10/17, 20, 9, 29, 5, 3, 
2020/10/18, 31, 10, 10, 9, 3, 
2020/10/19, 44, 10, 37, 7, 4, 
2020/10/20, 40, 10, 34, 4, 3, 
2020/10/21, 48, 9, 28, 4, 4, 
2020/10/22, 41, 7, 33, 3, , 
2020/10/23, 33, 10, 36, 4, 3, 
2020/10/24, 37, 9, 42, 6, 5, 
2020/10/25, 46, 10, 36, 6, 3, 
2020/10/26, 43, 7, 37, 8, 5, 
2020/10/27, 39, 11, 36, 11, 5, 
2020/10/28, 54, 14, 37, 8, 4, 
2020/10/29, 58, 6, 31, 6, 3, 
2020/10/30, 33, 7, 32, 5, 3, 
2020/10/31, 39, 9, 32, 5, 4, 
2020/11/1, 50, 8, 24, 8, 4, 
2020/11/2, 40, 8, 33, 2, 3, 
2020/11/3, 38, 5, 30, 5, 3, 
2020/11/4, 25, 9, 30, 13, 4, 
2020/11/5, 47, 15, 32, 13, 5, 
2020/11/6, 65, 17, 16, 11, 4, 
2020/11/7, 66, 17, 41, 4, 5, 
2020/11/8, 60, 8, 27, 2, 3, 
2020/11/9, 29, 4, 25, 6, 3, 
2020/11/10, 23, 4, 26, 7, 3, 
2020/11/11, 30, 7, 26, 7, 3, 
2020/11/12, 42, 13, 16, 12, 4, 
2020/11/13, 59, 9, 29, 5, 3, 
2020/11/14, 45, 11, 32, 5, 4, 
2020/11/15, 53, 14, 28, 9, 5, 
2020/11/16, 61, 17, 36, 7, 5, 
2020/11/17, 64, 19, 40, 6, 5, 
2020/11/18, 69, 15, 30, 6, 4, 
2020/11/19, 61, 9, 31, 6, 4, 
2020/11/20, 49, 5, 27, 3, 4, 
2020/11/21, 27, 9, 25, 7, 3, 
2020/11/22, 45, 5, 26, 3, 3, 
2020/11/23, 29, 6, 27, 7, 3, 
2020/11/24, 36, 10, 13, 13, 3, 
2020/11/25, 54, 9, 27, 8, 3, 
2020/11/26, 47, 10, 32, 7, 3, 
2020/11/27, 45, 5, 26, 3, 2, 
2020/11/28, 33, 5, 23, 7, 3, 
2020/11/29, 33, 7, 28, 7, 3, 
2020/11/30, 38, 7, 26, 9, 3, 
2020/12/1, 34, 8, 24, 14, 3, 
2020/12/2, 37, 7, 31, 9, 2, 
2020/12/3, 34, 5, 27, 7, 3, 
2020/12/4, 27, 5, 27, 11, 3, 
2020/12/5, 38, 10, 32, 10, 3, 
2020/12/6, 45, 12, 26, 15, 4, 
2020/12/7, 57, 14, 31, 9, 3, 
2020/12/8, 57, 12, 29, 15, 3, 
2020/12/9, 46, 13, 10, 18, 3, 
2020/12/10, 55, 14, 25, 18, 4, 
2020/12/11, 59, 14, 31, 9, 3, 
2020/12/12, 60, 14, 28, 7, 2, 
2020/12/13, 54, 10, 28, 6, 3, 
2020/12/14, 38, 4, 24, 4, , 
2020/12/15, 22, 5, 26, 4, , 
2020/12/16, 20, 3, 22, 7, 1, 
2020/12/17, 17, 6, 24, 12, 3, 
2020/12/18, 35, 7, 25, 5, 2, 
2020/12/19, 31, 5, 27, 6, 1, 
2020/12/20, 19, 7, 23, 18, 2, 
2020/12/21, 34, 14, 28, 18, 3, 
2020/12/22, 58, 20, 28, 15, 2, 
2020/12/23, 66, 20, 12, 20, 1, 
2020/12/24, 74, 17, 27, 13, 1, 
2020/12/25, 55, 10, 24, 12, 2, 
2020/12/26, 42, 15, 26, 14, 3, 
2020/12/27, 64, 11, 26, 9, 2, 
2020/12/28, 51, 17, 27, 13, 2, 
2020/12/29, 60, 8, 29, 5, 1, 
